Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 13:43:47,,
Header Version:,1,,
System Temp (C):,36.85,,
Detector Temp (C):,34.65,,
Humidity (%):,66.87,,
Lamp PD:,123,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.459,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.382046,18269.000000,758.000000
904.739192,1.375559,19684.000000,829.000000
909.949268,1.374064,21675.000000,916.000000
913.851816,1.383516,23482.000000,971.000000
917.750071,1.400037,25749.000000,1025.000000
921.644031,1.420628,28448.000000,1080.000000
925.533698,1.434528,31685.000000,1165.000000
929.419072,1.464977,35299.000000,1210.000000
933.300152,1.483048,38958.000000,1281.000000
937.176938,1.525388,42411.000000,1265.000000
941.049430,1.538784,45503.000000,1316.000000
944.917629,1.582952,48422.000000,1265.000000
950.068549,1.624618,52118.000000,1237.000000
953.926729,1.652041,54797.000000,1221.000000
957.780616,1.673698,57646.000000,1222.000000
961.630209,1.696484,60453.000000,1216.000000
965.475508,1.699011,63306.000000,1266.000000
969.316514,1.697940,66143.000000,1326.000000
973.153226,1.683759,68846.000000,1426.000000
976.985644,1.680299,71365.000000,1490.000000
980.813769,1.661336,73772.000000,1609.000000
984.637600,1.648466,75891.000000,1705.000000
989.729363,1.625854,78252.000000,1852.000000
993.543176,1.614590,79748.000000,1937.000000
997.352695,1.597484,80903.000000,2044.000000
1001.157920,1.596955,81951.000000,2073.000000
1004.958852,1.590429,82676.000000,2123.000000
1008.755490,1.587295,83280.000000,2154.000000
1012.547834,1.584402,83764.000000,2181.000000
1016.335885,1.587842,84043.000000,2171.000000
1020.119642,1.591524,84173.000000,2156.000000
1023.899105,1.602622,84269.000000,2104.000000
1028.931711,1.617214,84249.000000,2034.000000
1032.701156,1.625770,84151.000000,1992.000000
1036.466307,1.647863,83920.000000,1888.000000
1040.227165,1.648583,83703.000000,1880.000000
1043.983729,1.667383,83454.000000,1795.000000
1047.735999,1.683334,83200.000000,1725.000000
1051.483976,1.687780,82984.000000,1703.000000
1055.227659,1.698923,82891.000000,1658.000000
1058.967048,1.706111,82902.000000,1631.000000
1062.702144,1.713514,82983.000000,1605.000000
1066.432946,1.705739,83085.000000,1636.000000
1071.400670,1.706716,83272.000000,1636.000000
1075.121453,1.701894,83611.000000,1661.000000
1078.837943,1.694644,83910.000000,1695.000000
1082.550140,1.691157,84123.000000,1713.000000
1086.258042,1.679119,84498.000000,1769.000000
1089.961651,1.685639,84758.000000,1748.000000
1093.660967,1.687235,85070.000000,1748.000000
1097.355988,1.686322,85377.000000,1758.000000
1101.046716,1.688086,85627.000000,1756.000000
1104.733151,1.688623,85977.000000,1761.000000
1109.641718,1.705304,86198.000000,1699.000000
1113.318133,1.719317,86300.000000,1647.000000
1116.990256,1.726630,86380.000000,1621.000000
1120.658084,1.747214,86438.000000,1547.000000
1124.321619,1.772351,86497.000000,1461.000000
1127.980861,1.805057,86496.000000,1355.000000
1131.635808,1.838207,86467.000000,1255.000000
1135.286462,1.885392,86483.000000,1126.000000
1138.932822,1.963868,86496.000000,940.000000
1142.574889,2.015398,86410.000000,834.000000
1147.424299,2.106103,86563.000000,678.000000
1151.056347,2.185750,86656.000000,565.000000
1154.684102,2.210443,86693.000000,534.000000
