Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 16:35:53,,
Header Version:,1,,
System Temp (C):,42.98,,
Detector Temp (C):,41.53,,
Humidity (%):,48.24,,
Lamp PD:,121,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.455,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.408625,18269.000000,713.000000
904.739192,1.396486,19684.000000,790.000000
909.949268,1.407563,21675.000000,848.000000
913.851816,1.412649,23482.000000,908.000000
917.750071,1.436709,25749.000000,942.000000
921.644031,1.457540,28448.000000,992.000000
925.533698,1.485075,31685.000000,1037.000000
929.419072,1.497770,35299.000000,1122.000000
933.300152,1.535984,38958.000000,1134.000000
937.176938,1.567537,42411.000000,1148.000000
941.049430,1.598855,45503.000000,1146.000000
944.917629,1.616857,48422.000000,1170.000000
950.068549,1.673233,52118.000000,1106.000000
953.926729,1.703728,54797.000000,1084.000000
957.780616,1.728957,57646.000000,1076.000000
961.630209,1.739631,60453.000000,1101.000000
965.475508,1.751839,63306.000000,1121.000000
969.316514,1.748970,66143.000000,1179.000000
973.153226,1.736475,68846.000000,1263.000000
976.985644,1.732582,71365.000000,1321.000000
980.813769,1.709228,73772.000000,1441.000000
984.637600,1.694365,75891.000000,1534.000000
989.729363,1.674173,78252.000000,1657.000000
993.543176,1.650082,79748.000000,1785.000000
997.352695,1.646464,80903.000000,1826.000000
1001.157920,1.633431,81951.000000,1906.000000
1004.958852,1.631597,82676.000000,1931.000000
1008.755490,1.624314,83280.000000,1978.000000
1012.547834,1.623332,83764.000000,1994.000000
1016.335885,1.637148,84043.000000,1938.000000
1020.119642,1.635807,84173.000000,1947.000000
1023.899105,1.644180,84269.000000,1912.000000
1028.931711,1.660039,84249.000000,1843.000000
1032.701156,1.676351,84151.000000,1773.000000
1036.466307,1.679341,83920.000000,1756.000000
1040.227165,1.694341,83703.000000,1692.000000
1043.983729,1.707664,83454.000000,1636.000000
1047.735999,1.717908,83200.000000,1593.000000
1051.483976,1.729504,82984.000000,1547.000000
1055.227659,1.734668,82891.000000,1527.000000
1058.967048,1.748010,82902.000000,1481.000000
1062.702144,1.744348,82983.000000,1495.000000
1066.432946,1.747504,83085.000000,1486.000000
1071.400670,1.742962,83272.000000,1505.000000
1075.121453,1.737005,83611.000000,1532.000000
1078.837943,1.737140,83910.000000,1537.000000
1082.550140,1.727910,84123.000000,1574.000000
1086.258042,1.723270,84498.000000,1598.000000
1089.961651,1.726238,84758.000000,1592.000000
1093.660967,1.720530,85070.000000,1619.000000
1097.355988,1.713857,85377.000000,1650.000000
1101.046716,1.718562,85627.000000,1637.000000
1104.733151,1.732985,85977.000000,1590.000000
1109.641718,1.739321,86198.000000,1571.000000
1113.318133,1.751036,86300.000000,1531.000000
1116.990256,1.771466,86380.000000,1462.000000
1120.658084,1.794941,86438.000000,1386.000000
1124.321619,1.813803,86497.000000,1328.000000
1127.980861,1.850992,86496.000000,1219.000000
1131.635808,1.883772,86467.000000,1130.000000
1135.286462,1.945705,86483.000000,980.000000
1138.932822,2.013752,86496.000000,838.000000
1142.574889,2.083474,86410.000000,713.000000
1147.424299,2.183749,86563.000000,567.000000
1151.056347,2.211071,86656.000000,533.000000
1154.684102,2.279019,86693.000000,456.000000
1158.307563,2.307972,86776.000000,427.000000
1161.926730,2.307736,86932.000000,428.000000
1165.541603,2.384694,87054.000000,359.000000
1169.152183,2.366814,87266.000000,375.000000
1172.758470,2.400746,87564.000000,348.000000
1176.360462,2.364822,88025.000000,380.000000
1179.958161,2.437319,88414.000000,323.000000
1184.748414,2.416107,89413.000000,343.000000
1188.336095,2.404036,90258.000000,356.000000
1191.919482,2.432370,91201.000000,337.000000
1195.498575,2.420894,92249.000000,350.000000
1199.073374,2.426781,93241.000000,349.000000
1202.643880,2.374100,94422.000000,399.000000
1206.210092,2.393169,95693.000000,387.000000
1209.772011,2.386651,96947.000000,398.000000
1213.329636,2.361838,98235.000000,427.000000
1216.882967,2.320840,99643.000000,476.000000
1221.614063,2.313867,101558.000000,493.000000
1225.157376,2.296496,102920.000000,520.000000
1228.696395,2.272312,104459.000000,558.000000
1232.231121,2.246435,106001.000000,601.000000
1235.761552,2.250783,107602.000000,604.000000
1239.287691,2.221008,109122.000000,656.000000
1242.809535,2.233546,110606.000000,646.000000
1246.327086,2.225197,112195.000000,668.000000
1249.840343,2.211776,113829.000000,699.000000
1253.349307,2.198533,115465.000000,731.000000
1258.021246,2.198683,117559.000000,744.000000
1261.520191,2.207697,119218.000000,739.000000
1265.014842,2.224410,121045.000000,722.000000
1268.505200,2.242532,122707.000000,702.000000
1271.991264,2.233590,124487.000000,727.000000
1275.473035,2.251664,126207.000000,707.000000
1278.950512,2.281281,127852.000000,669.000000
1282.423695,2.273852,129253.000000,688.000000
1285.892584,2.299445,130722.000000,656.000000
1289.357180,2.320011,131838.000000,631.000000
1293.969962,2.335455,133363.000000,616.000000
1297.424540,2.411416,134097.000000,520.000000
1300.874824,2.419882,134896.000000,513.000000
1304.320814,2.471330,135580.000000,458.000000
1307.762510,2.474353,136229.000000,457.000000
1311.199913,2.529088,136606.000000,404.000000
1314.633022,2.553496,136992.000000,383.000000
1318.061837,2.567674,137473.000000,372.000000
1321.486359,2.624607,137770.000000,327.000000
1324.906587,2.708263,137920.000000,270.000000
1328.322522,2.716658,138008.000000,265.000000
1332.870422,2.763365,138020.000000,238.000000
1336.276338,2.862936,137847.000000,189.000000
1339.677961,2.867064,137691.000000,187.000000
1343.075289,2.864037,137466.000000,188.000000
1346.468324,3.003875,137219.000000,136.000000
1349.857066,2.974620,136769.000000,145.000000
1353.241514,3.007136,136220.000000,134.000000
1356.621668,3.203542,135819.000000,85.000000
1359.997528,3.118900,135437.000000,103.000000
1363.369095,3.117326,134947.000000,103.000000
1367.857839,3.258615,134229.000000,74.000000
1371.219387,3.362970,133782.000000,58.000000
1374.576642,3.462128,133317.000000,46.000000
1377.929603,3.499932,132795.000000,42.000000
1381.278270,3.530732,132372.000000,39.000000
1384.622644,nan,132120.000000,-2.000000
1387.962724,3.439013,131903.000000,48.000000
1391.298510,nan,131655.000000,-28.000000
1394.630003,nan,131316.000000,-1.000000
1397.957202,3.774557,130912.000000,22.000000
