Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 16:3:26,,
Header Version:,1,,
System Temp (C):,43.63,,
Detector Temp (C):,41.84,,
Humidity (%):,47.2,,
Lamp PD:,121,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.454,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.534988,18269.000000,533.000000
904.739192,1.533691,19684.000000,576.000000
909.949268,1.553486,21675.000000,606.000000
913.851816,1.545959,23482.000000,668.000000
917.750071,1.573172,25749.000000,688.000000
921.644031,1.581313,28448.000000,746.000000
925.533698,1.603227,31685.000000,790.000000
929.419072,1.649037,35299.000000,792.000000
933.300152,1.663226,38958.000000,846.000000
937.176938,1.692475,42411.000000,861.000000
941.049430,1.713557,45503.000000,880.000000
944.917629,1.765965,48422.000000,830.000000
950.068549,1.790645,52118.000000,844.000000
953.926729,1.837844,54797.000000,796.000000
957.780616,1.862044,57646.000000,792.000000
961.630209,1.860773,60453.000000,833.000000
965.475508,1.866442,63306.000000,861.000000
969.316514,1.859538,66143.000000,914.000000
973.153226,1.856060,68846.000000,959.000000
976.985644,1.838545,71365.000000,1035.000000
980.813769,1.830465,73772.000000,1090.000000
984.637600,1.810152,75891.000000,1175.000000
989.729363,1.791405,78252.000000,1265.000000
993.543176,1.777542,79748.000000,1331.000000
997.352695,1.766829,80903.000000,1384.000000
1001.157920,1.762491,81951.000000,1416.000000
1004.958852,1.752432,82676.000000,1462.000000
1008.755490,1.750866,83280.000000,1478.000000
1012.547834,1.747546,83764.000000,1498.000000
1016.335885,1.757184,84043.000000,1470.000000
1020.119642,1.768624,84173.000000,1434.000000
1023.899105,1.771244,84269.000000,1427.000000
1028.931711,1.789479,84249.000000,1368.000000
1032.701156,1.794404,84151.000000,1351.000000
1036.466307,1.802963,83920.000000,1321.000000
1040.227165,1.817913,83703.000000,1273.000000
1043.983729,1.831895,83454.000000,1229.000000
1047.735999,1.846039,83200.000000,1186.000000
1051.483976,1.851924,82984.000000,1167.000000
1055.227659,1.874752,82891.000000,1106.000000
1058.967048,1.867027,82902.000000,1126.000000
1062.702144,1.880369,82983.000000,1093.000000
1066.432946,1.861857,83085.000000,1142.000000
1071.400670,1.869733,83272.000000,1124.000000
1075.121453,1.857805,83611.000000,1160.000000
1078.837943,1.849363,83910.000000,1187.000000
1082.550140,1.851196,84123.000000,1185.000000
1086.258042,1.845139,84498.000000,1207.000000
1089.961651,1.843962,84758.000000,1214.000000
1093.660967,1.837407,85070.000000,1237.000000
1097.355988,1.842143,85377.000000,1228.000000
1101.046716,1.842000,85627.000000,1232.000000
1104.733151,1.854117,85977.000000,1203.000000
1109.641718,1.865090,86198.000000,1176.000000
1113.318133,1.887181,86300.000000,1119.000000
1116.990256,1.887971,86380.000000,1118.000000
1120.658084,1.916343,86438.000000,1048.000000
1124.321619,1.943565,86497.000000,985.000000
1127.980861,1.967114,86496.000000,933.000000
1131.635808,2.011023,86467.000000,843.000000
1135.286462,2.056117,86483.000000,760.000000
1138.932822,2.153092,86496.000000,608.000000
1142.574889,2.196992,86410.000000,549.000000
1147.424299,2.292894,86563.000000,441.000000
1151.056347,2.355735,86656.000000,382.000000
1154.684102,2.409067,86693.000000,338.000000
1158.307563,2.408200,86776.000000,339.000000
1161.926730,2.436753,86932.000000,318.000000
1165.541603,2.437362,87054.000000,318.000000
1169.152183,2.465174,87266.000000,299.000000
1172.758470,2.471034,87564.000000,296.000000
1176.360462,2.488240,88025.000000,286.000000
1179.958161,2.520010,88414.000000,267.000000
1184.748414,2.505796,89413.000000,279.000000
1188.336095,2.522516,90258.000000,271.000000
1191.919482,2.490178,91201.000000,295.000000
1195.498575,2.492205,92249.000000,297.000000
1199.073374,2.517820,93241.000000,283.000000
1202.643880,2.490773,94422.000000,305.000000
1206.210092,2.462366,95693.000000,330.000000
1209.772011,2.481384,96947.000000,320.000000
1213.329636,2.468520,98235.000000,334.000000
1216.882967,2.410736,99643.000000,387.000000
1221.614063,2.422383,101558.000000,384.000000
1225.157376,2.372018,102920.000000,437.000000
1228.696395,2.370586,104459.000000,445.000000
1232.231121,2.360668,106001.000000,462.000000
1235.761552,2.332850,107602.000000,500.000000
1239.287691,2.338075,109122.000000,501.000000
1242.809535,2.317867,110606.000000,532.000000
