Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 13:40:35,,
Header Version:,1,,
System Temp (C):,35.72,,
Detector Temp (C):,33.64,,
Humidity (%):,71.75,,
Lamp PD:,121,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.449,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.579570,18269.000000,481.000000
904.739192,1.532938,19684.000000,577.000000
909.949268,1.559258,21675.000000,598.000000
913.851816,1.562524,23482.000000,643.000000
917.750071,1.548629,25749.000000,728.000000
921.644031,1.572097,28448.000000,762.000000
925.533698,1.596679,31685.000000,802.000000
929.419072,1.641427,35299.000000,806.000000
933.300152,1.653079,38958.000000,866.000000
937.176938,1.678089,42411.000000,890.000000
941.049430,1.708650,45503.000000,890.000000
944.917629,1.735653,48422.000000,890.000000
950.068549,1.780977,52118.000000,863.000000
953.926729,1.835667,54797.000000,800.000000
957.780616,1.846955,57646.000000,820.000000
961.630209,1.851999,60453.000000,850.000000
965.475508,1.864931,63306.000000,864.000000
969.316514,1.860013,66143.000000,913.000000
973.153226,1.849320,68846.000000,974.000000
976.985644,1.838126,71365.000000,1036.000000
980.813769,1.816739,73772.000000,1125.000000
984.637600,1.797764,75891.000000,1209.000000
989.729363,1.783580,78252.000000,1288.000000
993.543176,1.760270,79748.000000,1385.000000
997.352695,1.755371,80903.000000,1421.000000
1001.157920,1.749797,81951.000000,1458.000000
1004.958852,1.745946,82676.000000,1484.000000
1008.755490,1.737556,83280.000000,1524.000000
1012.547834,1.740072,83764.000000,1524.000000
1016.335885,1.741802,84043.000000,1523.000000
1020.119642,1.753154,84173.000000,1486.000000
1023.899105,1.762208,84269.000000,1457.000000
1028.931711,1.777888,84249.000000,1405.000000
1032.701156,1.789927,84151.000000,1365.000000
1036.466307,1.801650,83920.000000,1325.000000
1040.227165,1.810471,83703.000000,1295.000000
1043.983729,1.843716,83454.000000,1196.000000
1047.735999,1.854544,83200.000000,1163.000000
1051.483976,1.854536,82984.000000,1160.000000
1055.227659,1.872793,82891.000000,1111.000000
1058.967048,1.885544,82902.000000,1079.000000
1062.702144,1.887581,82983.000000,1075.000000
1066.432946,1.890951,83085.000000,1068.000000
1071.400670,1.874004,83272.000000,1113.000000
1075.121453,1.879294,83611.000000,1104.000000
1078.837943,1.864629,83910.000000,1146.000000
1082.550140,1.864973,84123.000000,1148.000000
1086.258042,1.854964,84498.000000,1180.000000
1089.961651,1.853730,84758.000000,1187.000000
1093.660967,1.853865,85070.000000,1191.000000
1097.355988,1.852522,85377.000000,1199.000000
1101.046716,1.858526,85627.000000,1186.000000
1104.733151,1.856288,85977.000000,1197.000000
1109.641718,1.861779,86198.000000,1185.000000
1113.318133,1.878725,86300.000000,1141.000000
1116.990256,1.889138,86380.000000,1115.000000
1120.658084,1.916758,86438.000000,1047.000000
1124.321619,1.939178,86497.000000,995.000000
1127.980861,1.966649,86496.000000,934.000000
1131.635808,2.002352,86467.000000,860.000000
1135.286462,2.053837,86483.000000,764.000000
1138.932822,2.113522,86496.000000,666.000000
1142.574889,2.164977,86410.000000,591.000000
1147.424299,2.237495,86563.000000,501.000000
1151.056347,2.310433,86656.000000,424.000000
1154.684102,2.367441,86693.000000,372.000000
1158.307563,2.386950,86776.000000,356.000000
1161.926730,2.390176,86932.000000,354.000000
1165.541603,2.437362,87054.000000,318.000000
1169.152183,2.457971,87266.000000,304.000000
1172.758470,2.441266,87564.000000,317.000000
1176.360462,2.451846,88025.000000,311.000000
1179.958161,2.428007,88414.000000,330.000000
1184.748414,2.483053,89413.000000,294.000000
1188.336095,2.459941,90258.000000,313.000000
1191.919482,2.474278,91201.000000,306.000000
1195.498575,2.454417,92249.000000,324.000000
1199.073374,2.489600,93241.000000,302.000000
1202.643880,2.476763,94422.000000,315.000000
1206.210092,2.463684,95693.000000,329.000000
1209.772011,2.442466,96947.000000,350.000000
1213.329636,2.421723,98235.000000,372.000000
1216.882967,2.395302,99643.000000,401.000000
1221.614063,2.372237,101558.000000,431.000000
1225.157376,2.345047,102920.000000,465.000000
1228.696395,2.337705,104459.000000,480.000000
1232.231121,2.336890,106001.000000,488.000000
1235.761552,2.323399,107602.000000,511.000000
1239.287691,2.308748,109122.000000,536.000000
1242.809535,2.289430,110606.000000,568.000000
1246.327086,2.281335,112195.000000,587.000000
1249.840343,2.287615,113829.000000,587.000000
1253.349307,2.254915,115465.000000,642.000000
1258.021246,2.271605,117559.000000,629.000000
1261.520191,2.270162,119218.000000,640.000000
1265.014842,2.272714,121045.000000,646.000000
1268.505200,2.289529,122707.000000,630.000000
1271.991264,2.295783,124487.000000,630.000000
1275.473035,2.296263,126207.000000,638.000000
1278.950512,2.333653,127852.000000,593.000000
1282.423695,2.325399,129253.000000,611.000000
1285.892584,2.346233,130722.000000,589.000000
1289.357180,2.393313,131838.000000,533.000000
1293.969962,2.388639,133363.000000,545.000000
1297.424540,2.445274,134097.000000,481.000000
1300.874824,2.449664,134896.000000,479.000000
1304.320814,2.471330,135580.000000,458.000000
1307.762510,2.522546,136229.000000,409.000000
1311.199913,2.553406,136606.000000,382.000000
1314.633022,2.576789,136992.000000,363.000000
1318.061837,2.631712,137473.000000,321.000000
1321.486359,2.669333,137770.000000,295.000000
1324.906587,2.683261,137920.000000,286.000000
1328.322522,2.766992,138008.000000,236.000000
1332.870422,2.791637,138020.000000,223.000000
1336.276338,2.821334,137847.000000,208.000000
1339.677961,2.943006,137691.000000,157.000000
1343.075289,2.907746,137466.000000,170.000000
1346.468324,2.930588,137219.000000,161.000000
1349.857066,2.945656,136769.000000,155.000000
1353.241514,3.125641,136220.000000,102.000000
1356.621668,3.029157,135819.000000,127.000000
1359.997528,3.154014,135437.000000,95.000000
1363.369095,3.232536,134947.000000,79.000000
1367.857839,3.494378,134229.000000,43.000000
1371.219387,3.217913,133782.000000,81.000000
1374.576642,3.400610,133317.000000,53.000000
1377.929603,3.499932,132795.000000,42.000000
1381.278270,4.343645,132372.000000,6.000000
1384.622644,5.120969,132120.000000,1.000000
1387.962724,5.120255,131903.000000,1.000000
1391.298510,3.864165,131655.000000,18.000000
1394.630003,3.455560,131316.000000,46.000000
1397.957202,nan,130912.000000,-10.000000
1402.386789,3.734563,130249.000000,24.000000
1405.703969,4.267430,129577.000000,7.000000
1409.016856,nan,129091.000000,-21.000000
1412.325449,nan,128656.000000,-6.000000
1415.629749,4.806516,128099.000000,2.000000
1418.929755,nan,127582.000000,-6.000000
1422.225467,inf,127181.000000,0.000000
1425.516886,4.325242,126880.000000,6.000000
