Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 21:48:48,,
Header Version:,1,,
System Temp (C):,35.73,,
Detector Temp (C):,33.71,,
Humidity (%):,75.41,,
Lamp PD:,122,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.444,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.378621,18269.000000,764.000000
904.739192,1.381360,19684.000000,818.000000
909.949268,1.379311,21675.000000,905.000000
913.851816,1.387109,23482.000000,963.000000
917.750071,1.393310,25749.000000,1041.000000
921.644031,1.408729,28448.000000,1110.000000
925.533698,1.439024,31685.000000,1153.000000
929.419072,1.462472,35299.000000,1217.000000
933.300152,1.495427,38958.000000,1245.000000
937.176938,1.521968,42411.000000,1275.000000
941.049430,1.562871,45503.000000,1245.000000
944.917629,1.580556,48422.000000,1272.000000
950.068549,1.633485,52118.000000,1212.000000
953.926729,1.665772,54797.000000,1183.000000
957.780616,1.697811,57646.000000,1156.000000
961.630209,1.707700,60453.000000,1185.000000
965.475508,1.719378,63306.000000,1208.000000
969.316514,1.709894,66143.000000,1290.000000
973.153226,1.696115,68846.000000,1386.000000
976.985644,1.691818,71365.000000,1451.000000
980.813769,1.665676,73772.000000,1593.000000
984.637600,1.651533,75891.000000,1693.000000
989.729363,1.631519,78252.000000,1828.000000
993.543176,1.610129,79748.000000,1957.000000
997.352695,1.598547,80903.000000,2039.000000
1001.157920,1.587833,81951.000000,2117.000000
1004.958852,1.585952,82676.000000,2145.000000
1008.755490,1.586489,83280.000000,2158.000000
1012.547834,1.576900,83764.000000,2219.000000
1016.335885,1.589445,84043.000000,2163.000000
1020.119642,1.596997,84173.000000,2129.000000
1023.899105,1.606562,84269.000000,2085.000000
1028.931711,1.617641,84249.000000,2032.000000
