Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 16:46:20,,
Header Version:,1,,
System Temp (C):,43.62,,
Detector Temp (C):,41.71,,
Humidity (%):,46.7,,
Lamp PD:,121,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.455,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.585936,18269.000000,474.000000
904.739192,1.560114,19684.000000,542.000000
909.949268,1.576291,21675.000000,575.000000
913.851816,1.596218,23482.000000,595.000000
917.750071,1.607303,25749.000000,636.000000
921.644031,1.620267,28448.000000,682.000000
925.533698,1.648374,31685.000000,712.000000
929.419072,1.689225,35299.000000,722.000000
933.300152,1.714957,38958.000000,751.000000
937.176938,1.735941,42411.000000,779.000000
941.049430,1.762065,45503.000000,787.000000
944.917629,1.790727,48422.000000,784.000000
950.068549,1.823226,52118.000000,783.000000
953.926729,1.861962,54797.000000,753.000000
957.780616,1.878245,57646.000000,763.000000
961.630209,1.889323,60453.000000,780.000000
965.475508,1.898355,63306.000000,800.000000
969.316514,1.879967,66143.000000,872.000000
973.153226,1.881230,68846.000000,905.000000
976.985644,1.872573,71365.000000,957.000000
980.813769,1.848360,73772.000000,1046.000000
984.637600,1.850806,75891.000000,1070.000000
989.729363,1.816491,78252.000000,1194.000000
993.543176,1.810053,79748.000000,1235.000000
997.352695,1.794690,80903.000000,1298.000000
1001.157920,1.783864,81951.000000,1348.000000
1004.958852,1.789951,82676.000000,1341.000000
1008.755490,1.784137,83280.000000,1369.000000
1012.547834,1.786971,83764.000000,1368.000000
1016.335885,1.786831,84043.000000,1373.000000
1020.119642,1.796774,84173.000000,1344.000000
1023.899105,1.811057,84269.000000,1302.000000
1028.931711,1.823474,84249.000000,1265.000000
1032.701156,1.835507,84151.000000,1229.000000
1036.466307,1.856051,83920.000000,1169.000000
1040.227165,1.862043,83703.000000,1150.000000
1043.983729,1.873005,83454.000000,1118.000000
1047.735999,1.903926,83200.000000,1038.000000
1051.483976,1.908270,82984.000000,1025.000000
1055.227659,1.910760,82891.000000,1018.000000
1058.967048,1.909965,82902.000000,1020.000000
1062.702144,1.923793,82983.000000,989.000000
1066.432946,1.935896,83085.000000,963.000000
1071.400670,1.911048,83272.000000,1022.000000
1075.121453,1.913238,83611.000000,1021.000000
1078.837943,1.903452,83910.000000,1048.000000
1082.550140,1.903725,84123.000000,1050.000000
1086.258042,1.897869,84498.000000,1069.000000
1089.961651,1.891951,84758.000000,1087.000000
1093.660967,1.890759,85070.000000,1094.000000
1097.355988,1.885236,85377.000000,1112.000000
1101.046716,1.893197,85627.000000,1095.000000
1104.733151,1.891020,85977.000000,1105.000000
1109.641718,1.912245,86198.000000,1055.000000
1113.318133,1.921070,86300.000000,1035.000000
1116.990256,1.930375,86380.000000,1014.000000
1120.658084,1.959896,86438.000000,948.000000
1124.321619,1.981313,86497.000000,903.000000
1127.980861,2.003509,86496.000000,858.000000
