900.826625,904.739192,909.949268,913.851816,917.750071,921.644031,925.533698,929.419072,933.300152,937.176938,941.04943,944.917629,950.068549,953.926729,957.780616,961.630209,965.475508,969.316514,973.153226,976.985644,980.813769,984.6376,989.729363,993.543176,997.352695,1001.15792,1004.958852,1008.75549,1012.547834,1016.335885,1020.119642,1023.899105,1028.931711,1032.701156,1036.466307,1040.227165,1043.983729,1047.735999,1051.483976,1055.227659,1058.967048,1062.702144,1066.432946,1071.40067,1075.121453,1078.837943,1082.55014,1086.258042,1089.961651,1093.660967,1097.355988,1101.046716,1104.733151,1109.641718,1113.318133,1116.990256,1120.658084,1124.321619,1127.980861,1131.635808,1135.286462,1138.932822,1142.574889,1147.424299,1151.056347,1154.684102,1158.307563,1161.92673,1165.541603,1169.152183,1172.75847,1176.360462,1179.958161,1184.748414,1188.336095,1191.919482,1195.498575,1199.073374,1202.64388,1206.210092,1209.772011,1213.329636,1216.882967,1221.614063,1225.157376,1228.696395,1232.231121,1235.761552,1239.287691,1242.809535,1246.327086,1249.840343,1253.349307,1258.021246,1261.520191,1265.014842,1268.5052,1271.991264,1275.473035,1278.950512,1282.423695,1285.892584,1289.35718,1293.969962,1297.42454,1300.874824,1304.320814,1307.76251,1311.199913,1314.633022,1318.061837,1321.486359,1324.906587,1328.322522,1332.870422,1336.276338,1339.677961,1343.075289,1346.468324,1349.857066,1353.241514,1356.621668,1359.997528,1363.369095,1367.857839,1371.219387,1374.576642,1377.929603,1381.27827,1384.622644,1387.962724,1391.29851,1394.630003,1397.957202,1402.386789,1405.703969,1409.016856,1412.325449,1415.629749,1418.929755,1422.225467,1425.516886,1428.804011,1432.086843,1436.457272,1439.730085,1442.998604,1446.26283,1449.522762,1452.7784,1456.029745,1459.276796,1462.519553,1465.758017,1470.06929,1473.297735,1476.521886,1479.741744,1482.957309,1486.168579,1489.375556,1492.578239,1495.776629,1498.970725,1503.222841,1506.406918,1509.586702,1512.762192,1515.933389,1519.100292,1522.262901,1525.421217,1528.575239,1531.724967,1534.870402,1539.057636,1542.193052,1545.324174,1548.451003,1551.573538,1554.69178,1557.805728,1560.915382,1564.020743,1567.12181,1571.249887,1574.340935,1577.42769,1580.510151,1583.588318,1586.662192,1589.731772,1592.797059,1595.858052,1598.914751,1602.983671,1606.030352,1609.072739,1612.110833,1615.144632,1618.174138,1621.199351,1624.22027,1627.236895,1630.249227,1634.25899,1637.261303,1640.259322,1643.253048,1646.24248,1649.227618,1652.208463,1655.185014,1658.157272,1661.125236,1665.075842,1668.033787,1670.987439,1673.936797,1676.881861,1679.822632,1682.759109,1685.691293,1688.619182,1691.542779,1695.434228,1698.347805,1701.257089
4365,4681,5162,5451,5801,6198,6619,7101,7542,8010,8390,8766,9262,9719,10250,10836,11530,12262,13021,13787,14526,15171,15844,16278,16494,16542,16448,16237,15921,15469,14974,14413,13670,13063,12598,12073,11641,11271,10961,10782,10612,10558,10562,10622,10704,10787,10985,11069,11184,11262,11315,11323,11271,11107,10892,10583,10270,9885,9540,9240,8945,8712,8440,8220,8094,7907,7767,7619,7509,7452,7440,7459,7535,7752,7886,8109,8313,8552,8782,9009,9312,9560,9843,10166,10392,10609,10792,10932,11055,11127,11220,11282,11310,11326,11306,11295,11248,11218,11140,11032,10916,10749,10658,10386,10213,10035,9848,9709,9542,9424,9312,9215,9114,9047,8955,8902,8804,8682,8487,8239,7892,7430,7086,6685,6360,6103,5875,5543,5099,4522,4086,3828,3992,4296,4668,4903,5049,5136,5288,5425,5582,5757,5917,6089,6266,6448,6506,6572,6558,6518,6425,6298,6362,6326,6303,6238,6176,6072,5998,5933,5808,5720,5654,5525,5429,5332,5261,5182,5113,4988,4955,4878,4832,4755,4694,4631,4549,4515,4450,4389,4319,4263,4172,4148,4116,4030,3984,3880,3837,3747,3663,3573,3511,3415,3320,3188,3081,2974,2835,2741,2617,2505,2417,2308,2180,2004,1904,1780,1571,1546,1381,1273,1176,1016,990,890,860,807,717,667,613,525,426,372,298,221,216,150
