Method:,Hadamard 1,,
Host Date-Time:,25/10/23 @ 15:59:13,,
Header Version:,1,,
System Temp (C):,37.54,,
Detector Temp (C):,35.3,,
Humidity (%):,65.14,,
Lamp PD:,126,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.506,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.590727,18269.000000,4688.000000
904.739192,0.572303,19684.000000,5270.000000
909.949268,0.590962,21675.000000,5559.000000
913.851816,0.599368,23482.000000,5907.000000
917.750071,0.607440,25749.000000,6358.000000
921.644031,0.626424,28448.000000,6724.000000
925.533698,0.640815,31685.000000,7245.000000
929.419072,0.662119,35299.000000,7685.000000
933.300152,0.667871,38958.000000,8370.000000
937.176938,0.702270,42411.000000,8418.000000
941.049430,0.699524,45503.000000,9089.000000
944.917629,0.717588,48422.000000,9278.000000
950.068549,0.726294,52118.000000,9788.000000
953.926729,0.725625,54797.000000,10307.000000
957.780616,0.719732,57646.000000,10991.000000
961.630209,0.717484,60453.000000,11586.000000
965.475508,0.709602,63306.000000,12355.000000
969.316514,0.694938,66143.000000,13352.000000
973.153226,0.686846,68846.000000,14159.000000
976.985644,0.681466,71365.000000,14860.000000
980.813769,0.671439,73772.000000,15720.000000
984.637600,0.664051,75891.000000,16449.000000
989.729363,0.660220,78252.000000,17111.000000
993.543176,0.659899,79748.000000,17451.000000
997.352695,0.658791,80903.000000,17749.000000
1001.157920,0.665042,81951.000000,17722.000000
1004.958852,0.673201,82676.000000,17546.000000
1008.755490,0.681442,83280.000000,17342.000000
1012.547834,0.694939,83764.000000,16909.000000
1016.335885,0.711569,84043.000000,16328.000000
1020.119642,0.723202,84173.000000,15921.000000
1023.899105,0.745513,84269.000000,15141.000000
1028.931711,0.769319,84249.000000,14330.000000
1032.701156,0.788307,84151.000000,13701.000000
1036.466307,0.805435,83920.000000,13135.000000
1040.227165,0.819211,83703.000000,12692.000000
1043.983729,0.837264,83454.000000,12139.000000
1047.735999,0.854693,83200.000000,11626.000000
1051.483976,0.860606,82984.000000,11439.000000
1055.227659,0.869600,82891.000000,11192.000000
1058.967048,0.872109,82902.000000,11129.000000
1062.702144,0.876217,82983.000000,11035.000000
1066.432946,0.873106,83085.000000,11128.000000
1071.400670,0.867036,83272.000000,11310.000000
1075.121453,0.866503,83611.000000,11370.000000
1078.837943,0.858982,83910.000000,11610.000000
1082.550140,0.858589,84123.000000,11650.000000
1086.258042,0.850352,84498.000000,11926.000000
1089.961651,0.853437,84758.000000,11878.000000
1093.660967,0.850306,85070.000000,12008.000000
1097.355988,0.853356,85377.000000,11967.000000
1101.046716,0.849072,85627.000000,12121.000000
1104.733151,0.849556,85977.000000,12157.000000
1109.641718,0.860571,86198.000000,11883.000000
1113.318133,0.869163,86300.000000,11664.000000
1116.990256,0.879928,86380.000000,11389.000000
1120.658084,0.899238,86438.000000,10901.000000
1124.321619,0.913625,86497.000000,10553.000000
1127.980861,0.933449,86496.000000,10082.000000
1131.635808,0.950482,86467.000000,9691.000000
1135.286462,0.955293,86483.000000,9586.000000
1138.932822,0.981164,86496.000000,9033.000000
1142.574889,0.981646,86410.000000,9014.000000
1147.424299,1.000015,86563.000000,8656.000000
1151.056347,1.011302,86656.000000,8443.000000
1154.684102,1.024594,86693.000000,8192.000000
1158.307563,1.031365,86776.000000,8073.000000
1161.926730,1.033978,86932.000000,8039.000000
1165.541603,1.050543,87054.000000,7749.000000
1169.152183,1.051207,87266.000000,7756.000000
1172.758470,1.054146,87564.000000,7730.000000
1176.360462,1.059245,88025.000000,7680.000000
1179.958161,1.039540,88414.000000,8072.000000
1184.748414,1.039764,89413.000000,8159.000000
1188.336095,1.030122,90258.000000,8421.000000
1191.919482,1.027171,91201.000000,8567.000000
1195.498575,1.010382,92249.000000,9007.000000
1199.073374,1.014352,93241.000000,9021.000000
1202.643880,1.011144,94422.000000,9203.000000
1206.210092,0.991252,95693.000000,9764.000000
1209.772011,0.993230,96947.000000,9847.000000
1213.329636,0.983751,98235.000000,10198.000000
1216.882967,0.977630,99643.000000,10491.000000
1221.614063,0.968452,101558.000000,10921.000000
1225.157376,0.967568,102920.000000,11090.000000
1228.696395,0.964601,104459.000000,11333.000000
1232.231121,0.965482,106001.000000,11477.000000
1235.761552,0.965979,107602.000000,11637.000000
1239.287691,0.974241,109122.000000,11579.000000
1242.809535,0.970831,110606.000000,11829.000000
1246.327086,0.975486,112195.000000,11871.000000
1249.840343,0.979831,113829.000000,11924.000000
1253.349307,0.990421,115465.000000,11804.000000
1258.021246,0.997455,117559.000000,11825.000000
1261.520191,1.003174,119218.000000,11835.000000
1265.014842,1.006999,121045.000000,11911.000000
1268.505200,1.011720,122707.000000,11944.000000
1271.991264,1.022433,124487.000000,11822.000000
1275.473035,1.028723,126207.000000,11813.000000
1278.950512,1.045444,127852.000000,11515.000000
1282.423695,1.058170,129253.000000,11305.000000
1285.892584,1.064271,130722.000000,11274.000000
1289.357180,1.073623,131838.000000,11128.000000
1293.969962,1.086097,133363.000000,10938.000000
1297.424540,1.102482,134097.000000,10591.000000
1300.874824,1.117331,134896.000000,10296.000000
1304.320814,1.122957,135580.000000,10215.000000
1307.762510,1.129690,136229.000000,10106.000000
1311.199913,1.142695,136606.000000,9835.000000
1314.633022,1.149610,136992.000000,9707.000000
1318.061837,1.155449,137473.000000,9611.000000
1321.486359,1.156612,137770.000000,9606.000000
1324.906587,1.164195,137920.000000,9450.000000
1328.322522,1.169371,138008.000000,9344.000000
1332.870422,1.172956,138020.000000,9268.000000
1336.276338,1.168632,137847.000000,9349.000000
1339.677961,1.172717,137691.000000,9251.000000
1343.075289,1.174974,137466.000000,9188.000000
1346.468324,1.190716,137219.000000,8845.000000
1349.857066,1.201893,136769.000000,8592.000000
1353.241514,1.219211,136220.000000,8223.000000
1356.621668,1.228407,135819.000000,8027.000000
1359.997528,1.260573,135437.000000,7433.000000
1363.369095,1.264763,134947.000000,7335.000000
1367.857839,1.300154,134229.000000,6725.000000
1371.219387,1.304099,133782.000000,6642.000000
1374.576642,1.325614,133317.000000,6299.000000
1377.929603,1.349688,132795.000000,5936.000000
1381.278270,1.388198,132372.000000,5415.000000
1384.622644,1.421912,132120.000000,5001.000000
1387.962724,1.489827,131903.000000,4270.000000
1391.298510,1.488298,131655.000000,4277.000000
1394.630003,1.488195,131316.000000,4267.000000
1397.957202,1.469890,130912.000000,4437.000000
1402.386789,1.406099,130249.000000,5113.000000
1405.703969,1.397779,129577.000000,5185.000000
1409.016856,1.401033,129091.000000,5127.000000
1412.325449,1.380589,128656.000000,5356.000000
1415.629749,1.367262,128099.000000,5499.000000
1418.929755,1.357757,127582.000000,5598.000000
