Method:,Hadamard 1,,
Host Date-Time:,25/10/23 @ 15:59:26,,
Header Version:,1,,
System Temp (C):,37.53,,
Detector Temp (C):,35.34,,
Humidity (%):,64.89,,
Lamp PD:,125,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.508,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.580655,18269.000000,4798.000000
904.739192,0.586288,19684.000000,5103.000000
909.949268,0.576896,21675.000000,5742.000000
913.851816,0.602171,23482.000000,5869.000000
917.750071,0.612870,25749.000000,6279.000000
921.644031,0.626424,28448.000000,6724.000000
925.533698,0.647277,31685.000000,7138.000000
929.419072,0.657174,35299.000000,7773.000000
933.300152,0.676730,38958.000000,8201.000000
937.176938,0.697702,42411.000000,8507.000000
941.049430,0.705006,45503.000000,8975.000000
944.917629,0.714092,48422.000000,9353.000000
950.068549,0.727493,52118.000000,9761.000000
953.926729,0.723691,54797.000000,10353.000000
957.780616,0.717957,57646.000000,11036.000000
961.630209,0.719438,60453.000000,11534.000000
965.475508,0.708093,63306.000000,12398.000000
969.316514,0.694840,66143.000000,13355.000000
973.153226,0.690048,68846.000000,14055.000000
976.985644,0.678263,71365.000000,14970.000000
980.813769,0.673377,73772.000000,15650.000000
984.637600,0.665479,75891.000000,16395.000000
989.729363,0.662179,78252.000000,17034.000000
993.543176,0.656899,79748.000000,17572.000000
997.352695,0.658399,80903.000000,17765.000000
1001.157920,0.665606,81951.000000,17699.000000
1004.958852,0.672979,82676.000000,17555.000000
1008.755490,0.681993,83280.000000,17320.000000
1012.547834,0.696020,83764.000000,16867.000000
1016.335885,0.713782,84043.000000,16245.000000
1020.119642,0.724514,84173.000000,15873.000000
1023.899105,0.742740,84269.000000,15238.000000
1028.931711,0.772604,84249.000000,14222.000000
1032.701156,0.794211,84151.000000,13516.000000
1036.466307,0.801387,83920.000000,13258.000000
1040.227165,0.825623,83703.000000,12506.000000
1043.983729,0.838482,83454.000000,12105.000000
1047.735999,0.853611,83200.000000,11655.000000
1051.483976,0.863043,82984.000000,11375.000000
1055.227659,0.868786,82891.000000,11213.000000
1058.967048,0.874810,82902.000000,11060.000000
1062.702144,0.873588,82983.000000,11102.000000
1066.432946,0.865254,83085.000000,11331.000000
1071.400670,0.869269,83272.000000,11252.000000
1075.121453,0.865397,83611.000000,11399.000000
1078.837943,0.864440,83910.000000,11465.000000
1082.550140,0.851050,84123.000000,11854.000000
1086.258042,0.855664,84498.000000,11781.000000
1089.961651,0.853547,84758.000000,11875.000000
1093.660967,0.851936,85070.000000,11963.000000
1097.355988,0.851979,85377.000000,12005.000000
1101.046716,0.849467,85627.000000,12110.000000
1104.733151,0.852172,85977.000000,12084.000000
1109.641718,0.859695,86198.000000,11907.000000
1113.318133,0.869610,86300.000000,11652.000000
1116.990256,0.883219,86380.000000,11303.000000
1120.658084,0.897608,86438.000000,10942.000000
1124.321619,0.913954,86497.000000,10545.000000
1127.980861,0.933277,86496.000000,10086.000000
1131.635808,0.951424,86467.000000,9670.000000
1135.286462,0.962834,86483.000000,9421.000000
1138.932822,0.971983,86496.000000,9226.000000
1142.574889,0.988494,86410.000000,8873.000000
1147.424299,1.001926,86563.000000,8618.000000
1151.056347,1.010274,86656.000000,8463.000000
1154.684102,1.024647,86693.000000,8191.000000
1158.307563,1.022104,86776.000000,8247.000000
1161.926730,1.041608,86932.000000,7899.000000
1165.541603,1.048363,87054.000000,7788.000000
1169.152183,1.052216,87266.000000,7738.000000
1172.758470,1.049563,87564.000000,7812.000000
1176.360462,1.058003,88025.000000,7702.000000
1179.958161,1.050381,88414.000000,7873.000000
1184.748414,1.030026,89413.000000,8344.000000
1188.336095,1.034997,90258.000000,8327.000000
1191.919482,1.019732,91201.000000,8715.000000
1195.498575,1.018755,92249.000000,8835.000000
1199.073374,1.011330,93241.000000,9084.000000
1202.643880,1.006777,94422.000000,9296.000000
1206.210092,0.997389,95693.000000,9627.000000
1209.772011,0.986969,96947.000000,9990.000000
1213.329636,0.981331,98235.000000,10255.000000
1216.882967,0.978459,99643.000000,10471.000000
1221.614063,0.970525,101558.000000,10869.000000
1225.157376,0.967216,102920.000000,11099.000000
1228.696395,0.967253,104459.000000,11264.000000
1232.231121,0.965936,106001.000000,11465.000000
1235.761552,0.969652,107602.000000,11539.000000
1239.287691,0.970135,109122.000000,11689.000000
1242.809535,0.973334,110606.000000,11761.000000
1246.327086,0.974025,112195.000000,11911.000000
1249.840343,0.981181,113829.000000,11887.000000
1253.349307,0.989759,115465.000000,11822.000000
1258.021246,0.996171,117559.000000,11860.000000
1261.520191,1.003504,119218.000000,11826.000000
1265.014842,1.009338,121045.000000,11847.000000
1268.505200,1.013176,122707.000000,11904.000000
1271.991264,1.021296,124487.000000,11853.000000
1275.473035,1.031452,126207.000000,11739.000000
1278.950512,1.041988,127852.000000,11607.000000
1282.423695,1.058670,129253.000000,11292.000000
1285.892584,1.069308,130722.000000,11144.000000
1289.357180,1.066578,131838.000000,11310.000000
1293.969962,1.090648,133363.000000,10824.000000
1297.424540,1.099743,134097.000000,10658.000000
1300.874824,1.115857,134896.000000,10331.000000
1304.320814,1.127015,135580.000000,10120.000000
1307.762510,1.130378,136229.000000,10090.000000
1311.199913,1.140493,136606.000000,9885.000000
1314.633022,1.151089,136992.000000,9674.000000
1318.061837,1.155223,137473.000000,9616.000000
1321.486359,1.155528,137770.000000,9630.000000
1324.906587,1.165807,137920.000000,9415.000000
1328.322522,1.169790,138008.000000,9335.000000
1332.870422,1.172254,138020.000000,9283.000000
1336.276338,1.167890,137847.000000,9365.000000
1339.677961,1.171826,137691.000000,9270.000000
1343.075289,1.181499,137466.000000,9051.000000
1346.468324,1.188073,137219.000000,8899.000000
1349.857066,1.201439,136769.000000,8601.000000
1353.241514,1.212087,136220.000000,8359.000000
1356.621668,1.240365,135819.000000,7809.000000
1359.997528,1.246829,135437.000000,7672.000000
1363.369095,1.277196,134947.000000,7128.000000
1367.857839,1.292600,134229.000000,6843.000000
1371.219387,1.311219,133782.000000,6534.000000
1374.576642,1.325407,133317.000000,6302.000000
1377.929603,1.348957,132795.000000,5946.000000
1381.278270,1.389322,132372.000000,5401.000000
