Method:,Hadamard 1,,
Host Date-Time:,8/9/23 @ 11:54:3,,
Header Version:,1,,
System Temp (C):,40.42,,
Detector Temp (C):,38.97,,
Humidity (%):,70.33,,
Lamp PD:,123,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.458,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.716408,18269.000000,351.000000
904.739192,1.681329,19684.000000,410.000000
909.949268,1.682747,21675.000000,450.000000
913.851816,1.685890,23482.000000,484.000000
917.750071,1.708330,25749.000000,504.000000
921.644031,1.706640,28448.000000,559.000000
925.533698,1.751891,31685.000000,561.000000
929.419072,1.769611,35299.000000,600.000000
933.300152,1.803136,38958.000000,613.000000
937.176938,1.822658,42411.000000,638.000000
941.049430,1.843792,45503.000000,652.000000
944.917629,1.874810,48422.000000,646.000000
950.068549,1.922500,52118.000000,623.000000
953.926729,1.952005,54797.000000,612.000000
957.780616,1.949865,57646.000000,647.000000
961.630209,1.967170,60453.000000,652.000000
965.475508,1.971498,63306.000000,676.000000
969.316514,1.976628,66143.000000,698.000000
973.153226,1.960507,68846.000000,754.000000
976.985644,1.947689,71365.000000,805.000000
980.813769,1.933898,73772.000000,859.000000
984.637600,1.924022,75891.000000,904.000000
989.729363,1.895672,78252.000000,995.000000
993.543176,1.890996,79748.000000,1025.000000
997.352695,1.870937,80903.000000,1089.000000
1001.157920,1.868231,81951.000000,1110.000000
1004.958852,1.857438,82676.000000,1148.000000
1008.755490,1.853470,83280.000000,1167.000000
1012.547834,1.854501,83764.000000,1171.000000
1016.335885,1.874896,84043.000000,1121.000000
1020.119642,1.872094,84173.000000,1130.000000
1023.899105,1.876450,84269.000000,1120.000000
1028.931711,1.904375,84249.000000,1050.000000
1032.701156,1.916034,84151.000000,1021.000000
1036.466307,1.948893,83920.000000,944.000000
1040.227165,1.946391,83703.000000,947.000000
1043.983729,1.970596,83454.000000,893.000000
1047.735999,1.981604,83200.000000,868.000000
1051.483976,1.990599,82984.000000,848.000000
1055.227659,2.011634,82891.000000,807.000000
1058.967048,2.011154,82902.000000,808.000000
1062.702144,2.028010,82983.000000,778.000000
1066.432946,2.023548,83085.000000,787.000000
1071.400670,2.026183,83272.000000,784.000000
1075.121453,2.014315,83611.000000,809.000000
1078.837943,1.998502,83910.000000,842.000000
1082.550140,1.998572,84123.000000,844.000000
1086.258042,1.993866,84498.000000,857.000000
1089.961651,1.993682,84758.000000,860.000000
1093.660967,1.981363,85070.000000,888.000000
1097.355988,1.983417,85377.000000,887.000000
1101.046716,1.979334,85627.000000,898.000000
1104.733151,1.994863,85977.000000,870.000000
1109.641718,1.994483,86198.000000,873.000000
1113.318133,2.003030,86300.000000,857.000000
1116.990256,2.033323,86380.000000,800.000000
1120.658084,2.044054,86438.000000,781.000000
1124.321619,2.051640,86497.000000,768.000000
1127.980861,2.092519,86496.000000,699.000000
1131.635808,2.125275,86467.000000,648.000000
1135.286462,2.166079,86483.000000,590.000000
1138.932822,2.214362,86496.000000,528.000000
1142.574889,2.274751,86410.000000,459.000000
1147.424299,2.345156,86563.000000,391.000000
1151.056347,2.388795,86656.000000,354.000000
1154.684102,2.407784,86693.000000,339.000000
1158.307563,2.447038,86776.000000,310.000000
1161.926730,2.467888,86932.000000,296.000000
1165.541603,2.521487,87054.000000,262.000000
1169.152183,2.507876,87266.000000,271.000000
1172.758470,2.510962,87564.000000,270.000000
1176.360462,2.521360,88025.000000,265.000000
1179.958161,2.499363,88414.000000,280.000000
1184.748414,2.558704,89413.000000,247.000000
1188.336095,2.545553,90258.000000,257.000000
1191.919482,2.546700,91201.000000,259.000000
1195.498575,2.541716,92249.000000,265.000000
1199.073374,2.539855,93241.000000,269.000000
1202.643880,2.537323,94422.000000,274.000000
1206.210092,2.488120,95693.000000,311.000000
1209.772011,2.509413,96947.000000,300.000000
1213.329636,2.472438,98235.000000,331.000000
1216.882967,2.468247,99643.000000,339.000000
1221.614063,2.445613,101558.000000,364.000000
1225.157376,2.439628,102920.000000,374.000000
1228.696395,2.402996,104459.000000,413.000000
1232.231121,2.413587,106001.000000,409.000000
1235.761552,2.386398,107602.000000,442.000000
1239.287691,2.387605,109122.000000,447.000000
1242.809535,2.359832,110606.000000,483.000000
1246.327086,2.369638,112195.000000,479.000000
1249.840343,2.364288,113829.000000,492.000000
1253.349307,2.364350,115465.000000,499.000000
1258.021246,2.349270,117559.000000,526.000000
1261.520191,2.348801,119218.000000,534.000000
1265.014842,2.374526,121045.000000,511.000000
1268.505200,2.393388,122707.000000,496.000000
1271.991264,2.388406,124487.000000,509.000000
1275.473035,2.380098,126207.000000,526.000000
1278.950512,2.403416,127852.000000,505.000000
1282.423695,2.408149,129253.000000,505.000000
1285.892584,2.447032,130722.000000,467.000000
1289.357180,2.462029,131838.000000,455.000000
1293.969962,2.472789,133363.000000,449.000000
1297.424540,2.524275,134097.000000,401.000000
1300.874824,2.531209,134896.000000,397.000000
1304.320814,2.577101,135580.000000,359.000000
1307.762510,2.587727,136229.000000,352.000000
1311.199913,2.601444,136606.000000,342.000000
1314.633022,2.637008,136992.000000,316.000000
1318.061837,2.671350,137473.000000,293.000000
1321.486359,2.777427,137770.000000,230.000000
1324.906587,2.761229,137920.000000,239.000000
1328.322522,2.765156,138008.000000,237.000000
1332.870422,2.858909,138020.000000,191.000000
1336.276338,2.916681,137847.000000,167.000000
1339.677961,2.913596,137691.000000,168.000000
1343.075289,2.965009,137466.000000,149.000000
1346.468324,3.016840,137219.000000,132.000000
1349.857066,3.056806,136769.000000,120.000000
1353.241514,3.066055,136220.000000,117.000000
1356.621668,3.107655,135819.000000,106.000000
1359.997528,3.149466,135437.000000,96.000000
1363.369095,3.171122,134947.000000,91.000000
1367.857839,3.270514,134229.000000,72.000000
1371.219387,3.402122,133782.000000,53.000000
1374.576642,3.471673,133317.000000,45.000000
1377.929603,3.424212,132795.000000,50.000000
1381.278270,3.449698,132372.000000,47.000000
1384.622644,3.508185,132120.000000,41.000000
1387.962724,nan,131903.000000,-11.000000
1391.298510,3.438196,131655.000000,48.000000
1394.630003,3.738106,131316.000000,24.000000
1397.957202,3.940888,130912.000000,15.000000
1402.386789,3.609624,130249.000000,32.000000
1405.703969,4.635407,129577.000000,3.000000
1409.016856,nan,129091.000000,-6.000000
1412.325449,4.410460,128656.000000,5.000000
1415.629749,4.806516,128099.000000,2.000000
1418.929755,nan,127582.000000,-7.000000
1422.225467,inf,127181.000000,0.000000
1425.516886,4.200303,126880.000000,8.000000
1428.804011,3.847137,126593.000000,18.000000
1432.086843,nan,126398.000000,-15.000000
1436.457272,3.896619,126107.000000,16.000000
1439.730085,4.401325,125978.000000,5.000000
1442.998604,nan,125962.000000,-1.000000
1446.262830,4.099636,125787.000000,10.000000
1449.522762,nan,125591.000000,-23.000000
1452.778400,inf,125464.000000,0.000000
1456.029745,4.018322,125171.000000,12.000000
1459.276796,5.096594,124909.000000,1.000000
1462.519553,4.250392,124592.000000,7.000000
1465.758017,nan,124260.000000,-15.000000
1470.069290,nan,123684.000000,-16.000000
1473.297735,3.768709,123290.000000,21.000000
1476.521886,nan,122785.000000,-14.000000
1479.741744,nan,122278.000000,-4.000000
1482.957309,5.085405,121732.000000,1.000000
1486.168579,3.703101,121147.000000,24.000000
1489.375556,3.562498,120507.000000,33.000000
1492.578239,5.078870,119914.000000,1.000000
1495.776629,4.775235,119197.000000,2.000000
1498.970725,3.818581,118537.000000,18.000000
1503.222841,nan,117543.000000,-15.000000
1506.406918,4.590221,116773.000000,3.000000
1509.586702,4.219169,115949.000000,7.000000
1512.762192,nan,115106.000000,-2.000000
1515.933389,nan,114146.000000,-11.000000
1519.100292,4.452312,113337.000000,4.000000
1522.262901,nan,112368.000000,-22.000000
1525.421217,3.724709,111411.000000,21.000000
1528.575239,inf,110371.000000,0.000000
1531.724967,nan,109317.000000,-7.000000
1534.870402,nan,108165.000000,-10.000000
1539.057636,4.249622,106604.000000,6.000000
1542.193052,5.022820,105395.000000,1.000000
1545.324174,4.318531,104112.000000,5.000000
1548.451003,3.597058,102809.000000,26.000000
1551.573538,nan,101438.000000,-8.000000
1554.691780,4.221901,100012.000000,6.000000
1557.805728,4.215871,98633.000000,6.000000
1560.915382,4.385311,97134.000000,4.000000
1564.020743,nan,95608.000000,-8.000000
1567.121810,3.827545,94118.000000,14.000000
1571.249887,3.963878,92019.000000,10.000000
1574.340935,4.257467,90456.000000,5.000000
1577.427690,3.802388,88821.000000,14.000000
1580.510151,3.794199,87162.000000,14.000000
1583.588318,3.454936,85518.000000,30.000000
1586.662192,3.543447,83880.000000,24.000000
1589.731772,3.835590,82181.000000,12.000000
1592.797059,nan,80396.000000,-14.000000
1595.858052,3.465190,78805.000000,27.000000
1598.914751,inf,77067.000000,0.000000
1602.983671,3.643429,74796.000000,17.000000
1606.030352,3.633463,73099.000000,17.000000
1609.072739,3.677607,71400.000000,15.000000
1612.110833,3.190525,69781.000000,45.000000
1615.144632,inf,68082.000000,0.000000
1618.174138,3.479582,66375.000000,22.000000
1621.199351,3.395991,64709.000000,26.000000
1624.220270,4.021754,63082.000000,6.000000
1627.236895,4.487343,61429.000000,2.000000
1630.249227,nan,59860.000000,-3.000000
1634.258990,3.506377,57763.000000,18.000000
1637.261303,4.147630,56194.000000,4.000000
1640.259322,nan,54559.000000,-10.000000
1643.253048,3.577886,52968.000000,14.000000
1646.242480,4.011621,51356.000000,5.000000
1649.227618,3.491878,49659.000000,16.000000
1652.208463,nan,47803.000000,-12.000000
1655.185014,3.758391,45865.000000,8.000000
1658.157272,3.794199,43581.000000,7.000000
1661.125236,nan,40998.000000,-8.000000
1665.075842,inf,36899.000000,0.000000
1668.033787,4.044749,33256.000000,3.000000
1670.987439,nan,29297.000000,-3.000000
1673.936797,3.256099,25248.000000,14.000000
1676.881861,2.967914,21362.000000,23.000000
1679.822632,3.652198,17958.000000,4.000000
1682.759109,nan,15044.000000,-10.000000
1685.691293,nan,12715.000000,-17.000000
1688.619182,nan,10757.000000,-5.000000
1691.542779,3.262783,9157.000000,5.000000
1695.434228,3.396954,7483.000000,3.000000
1698.347805,inf,6498.000000,0.000000
1701.257089,2.670091,5614.000000,12.000000
