Method:,Hadamard 1,,
Host Date-Time:,8/9/23 @ 11:39:23,,
Header Version:,1,,
System Temp (C):,37.89,,
Detector Temp (C):,35.66,,
Humidity (%):,79.24,,
Lamp PD:,122,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.450,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.530126,18269.000000,539.000000
904.739192,1.525475,19684.000000,587.000000
909.949268,1.549208,21675.000000,612.000000
913.851816,1.547913,23482.000000,665.000000
917.750071,1.558891,25749.000000,711.000000
921.644031,1.569256,28448.000000,767.000000
925.533698,1.602129,31685.000000,792.000000
929.419072,1.612255,35299.000000,862.000000
933.300152,1.637804,38958.000000,897.000000
937.176938,1.683984,42411.000000,878.000000
941.049430,1.716529,45503.000000,874.000000
944.917629,1.748027,48422.000000,865.000000
950.068549,1.790645,52118.000000,844.000000
953.926729,1.808317,54797.000000,852.000000
957.780616,1.843264,57646.000000,827.000000
961.630209,1.853022,60453.000000,848.000000
965.475508,1.868971,63306.000000,856.000000
969.316514,1.861442,66143.000000,910.000000
973.153226,1.862447,68846.000000,945.000000
976.985644,1.844034,71365.000000,1022.000000
980.813769,1.824529,73772.000000,1105.000000
984.637600,1.799564,75891.000000,1204.000000
989.729363,1.785607,78252.000000,1282.000000
993.543176,1.775588,79748.000000,1337.000000
997.352695,1.755676,80903.000000,1420.000000
1001.157920,1.761572,81951.000000,1419.000000
1004.958852,1.746531,82676.000000,1482.000000
1008.755490,1.740415,83280.000000,1514.000000
1012.547834,1.750163,83764.000000,1489.000000
1016.335885,1.741232,84043.000000,1525.000000
1020.119642,1.750241,84173.000000,1496.000000
1023.899105,1.756581,84269.000000,1476.000000
1028.931711,1.776346,84249.000000,1410.000000
1032.701156,1.785810,84151.000000,1378.000000
1036.466307,1.804940,83920.000000,1315.000000
1040.227165,1.805801,83703.000000,1309.000000
1043.983729,1.823496,83454.000000,1253.000000
1047.735999,1.835190,83200.000000,1216.000000
1051.483976,1.835134,82984.000000,1213.000000
1055.227659,1.853675,82891.000000,1161.000000
1058.967048,1.865487,82902.000000,1130.000000
1062.702144,1.863993,82983.000000,1135.000000
1066.432946,1.877735,83085.000000,1101.000000
1071.400670,1.873614,83272.000000,1114.000000
1075.121453,1.863458,83611.000000,1145.000000
1078.837943,1.850829,83910.000000,1183.000000
1082.550140,1.871068,84123.000000,1132.000000
1086.258042,1.844779,84498.000000,1208.000000
1089.961651,1.851176,84758.000000,1194.000000
1093.660967,1.849150,85070.000000,1204.000000
1097.355988,1.856890,85377.000000,1187.000000
1101.046716,1.836396,85627.000000,1248.000000
1104.733151,1.842013,85977.000000,1237.000000
1109.641718,1.851636,86198.000000,1213.000000
1113.318133,1.874181,86300.000000,1153.000000
1116.990256,1.888749,86380.000000,1116.000000
1120.658084,1.898482,86438.000000,1092.000000
1124.321619,1.929680,86497.000000,1017.000000
1127.980861,1.955631,86496.000000,958.000000
1131.635808,1.992862,86467.000000,879.000000
1135.286462,2.033298,86483.000000,801.000000
1138.932822,2.120092,86496.000000,656.000000
1142.574889,2.159863,86410.000000,598.000000
1147.424299,2.246251,86563.000000,491.000000
1151.056347,2.271281,86656.000000,464.000000
1154.684102,2.355921,86693.000000,382.000000
1158.307563,2.372552,86776.000000,368.000000
1161.926730,2.401361,86932.000000,345.000000
1165.541603,2.425241,87054.000000,327.000000
1169.152183,2.432989,87266.000000,322.000000
1172.758470,2.426452,87564.000000,328.000000
1176.360462,2.431388,88025.000000,326.000000
1179.958161,2.448210,88414.000000,315.000000
1184.748414,2.474279,89413.000000,300.000000
1188.336095,2.466935,90258.000000,308.000000
1191.919482,2.515955,91201.000000,278.000000
1195.498575,2.475003,92249.000000,309.000000
1199.073374,2.496850,93241.000000,297.000000
1202.643880,2.475386,94422.000000,316.000000
1206.210092,2.430652,95693.000000,355.000000
1209.772011,2.433866,96947.000000,357.000000
1213.329636,2.429973,98235.000000,365.000000
1216.882967,2.380399,99643.000000,415.000000
1221.614063,2.383465,101558.000000,420.000000
1225.157376,2.359287,102920.000000,450.000000
1228.696395,2.324341,104459.000000,495.000000
1232.231121,2.330705,106001.000000,495.000000
1235.761552,2.308365,107602.000000,529.000000
1239.287691,2.314457,109122.000000,529.000000
1242.809535,2.294816,110606.000000,561.000000
1246.327086,2.298694,112195.000000,564.000000
1249.840343,2.261765,113829.000000,623.000000
1253.349307,2.280695,115465.000000,605.000000
1258.021246,2.280675,117559.000000,616.000000
1261.520191,2.273568,119218.000000,635.000000
