Method:,Hadamard 1,,
Host Date-Time:,26/10/23 @ 13:6:25,,
Header Version:,1,,
System Temp (C):,38.81,,
Detector Temp (C):,36.63,,
Humidity (%):,59.97,,
Lamp PD:,123,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.445,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.344735,18269.000000,826.000000
904.739192,1.347170,19684.000000,885.000000
909.949268,1.355047,21675.000000,957.000000
913.851816,1.367706,23482.000000,1007.000000
917.750071,1.381783,25749.000000,1069.000000
921.644031,1.404446,28448.000000,1121.000000
925.533698,1.436021,31685.000000,1161.000000
929.419072,1.450852,35299.000000,1250.000000
933.300152,1.480681,38958.000000,1288.000000
937.176938,1.519590,42411.000000,1282.000000
941.049430,1.531584,45503.000000,1338.000000
944.917629,1.572103,48422.000000,1297.000000
950.068549,1.607409,52118.000000,1287.000000
953.926729,1.634270,54797.000000,1272.000000
957.780616,1.651528,57646.000000,1286.000000
961.630209,1.671502,60453.000000,1288.000000
965.475508,1.664407,63306.000000,1371.000000
969.316514,1.665452,66143.000000,1429.000000
973.153226,1.650640,68846.000000,1539.000000
976.985644,1.632332,71365.000000,1664.000000
980.813769,1.621886,73772.000000,1762.000000
984.637600,1.610211,75891.000000,1862.000000
989.729363,1.597050,78252.000000,1979.000000
993.543176,1.586169,79748.000000,2068.000000
997.352695,1.573913,80903.000000,2158.000000
1001.157920,1.572318,81951.000000,2194.000000
1004.958852,1.567908,82676.000000,2236.000000
1008.755490,1.564515,83280.000000,2270.000000
1012.547834,1.571648,83764.000000,2246.000000
1016.335885,1.577172,84043.000000,2225.000000
1020.119642,1.583540,84173.000000,2196.000000
1023.899105,1.592422,84269.000000,2154.000000
1028.931711,1.608128,84249.000000,2077.000000
1032.701156,1.619493,84151.000000,2021.000000
1036.466307,1.631388,83920.000000,1961.000000
1040.227165,1.637184,83703.000000,1930.000000
1043.983729,1.652401,83454.000000,1858.000000
1047.735999,1.665092,83200.000000,1799.000000
1051.483976,1.673235,82984.000000,1761.000000
1055.227659,1.672501,82891.000000,1762.000000
1058.967048,1.677019,82902.000000,1744.000000
1062.702144,1.673230,82983.000000,1761.000000
1066.432946,1.669347,83085.000000,1779.000000
1071.400670,1.664744,83272.000000,1802.000000
1075.121453,1.663148,83611.000000,1816.000000
1078.837943,1.662075,83910.000000,1827.000000
1082.550140,1.641387,84123.000000,1921.000000
1086.258042,1.646951,84498.000000,1905.000000
1089.961651,1.647375,84758.000000,1909.000000
1093.660967,1.647381,85070.000000,1916.000000
1097.355988,1.655109,85377.000000,1889.000000
1101.046716,1.656839,85627.000000,1887.000000
1104.733151,1.665570,85977.000000,1857.000000
1109.641718,1.681191,86198.000000,1796.000000
1113.318133,1.693221,86300.000000,1749.000000
1116.990256,1.708270,86380.000000,1691.000000
1120.658084,1.722656,86438.000000,1637.000000
1124.321619,1.757162,86497.000000,1513.000000
1127.980861,1.784708,86496.000000,1420.000000
1131.635808,1.827947,86467.000000,1285.000000
1135.286462,1.885007,86483.000000,1127.000000
1138.932822,1.951121,86496.000000,968.000000
1142.574889,2.016441,86410.000000,832.000000
1147.424299,2.093477,86563.000000,698.000000
1151.056347,2.144707,86656.000000,621.000000
1154.684102,2.209630,86693.000000,535.000000
1158.307563,2.201207,86776.000000,546.000000
1161.926730,2.245453,86932.000000,494.000000
1165.541603,2.264928,87054.000000,473.000000
1169.152183,2.275264,87266.000000,463.000000
1172.758470,2.249479,87564.000000,493.000000
1176.360462,2.294299,88025.000000,447.000000
1179.958161,2.318132,88414.000000,425.000000
1184.748414,2.258554,89413.000000,493.000000
1188.336095,2.266177,90258.000000,489.000000
1191.919482,2.271580,91201.000000,488.000000
1195.498575,2.281015,92249.000000,483.000000
1199.073374,2.260337,93241.000000,512.000000
1202.643880,2.267503,94422.000000,510.000000
1206.210092,2.264877,95693.000000,520.000000
1209.772011,2.220122,96947.000000,584.000000
1213.329636,2.204098,98235.000000,614.000000
1216.882967,2.209572,99643.000000,615.000000
1221.614063,2.181938,101558.000000,668.000000
1225.157376,2.183196,102920.000000,675.000000
1228.696395,2.155623,104459.000000,730.000000
1232.231121,2.142217,106001.000000,764.000000
1235.761552,2.141399,107602.000000,777.000000
1239.287691,2.131039,109122.000000,807.000000
1242.809535,2.126273,110606.000000,827.000000
1246.327086,2.101561,112195.000000,888.000000
1249.840343,2.118735,113829.000000,866.000000
1253.349307,2.121436,115465.000000,873.000000
1258.021246,2.125773,117559.000000,880.000000
1261.520191,2.139326,119218.000000,865.000000
1265.014842,2.141435,121045.000000,874.000000
1268.505200,2.140946,122707.000000,887.000000
1271.991264,2.151629,124487.000000,878.000000
1275.473035,2.165073,126207.000000,863.000000
1278.950512,2.170697,127852.000000,863.000000
1282.423695,2.206185,129253.000000,804.000000
1285.892584,2.210553,130722.000000,805.000000
1289.357180,2.215866,131838.000000,802.000000
1293.969962,2.273777,133363.000000,710.000000
1297.424540,2.301993,134097.000000,669.000000
1300.874824,2.321113,134896.000000,644.000000
1304.320814,2.356221,135580.000000,597.000000
1307.762510,2.402681,136229.000000,539.000000
1311.199913,2.421140,136606.000000,518.000000
1314.633022,2.453648,136992.000000,482.000000
1318.061837,2.514968,137473.000000,420.000000
1321.486359,2.516941,137770.000000,419.000000
1324.906587,2.578526,137920.000000,364.000000
1328.322522,2.620076,138008.000000,331.000000
1332.870422,2.661376,138020.000000,301.000000
1336.276338,2.703235,137847.000000,273.000000
1339.677961,2.771550,137691.000000,233.000000
1343.075289,2.815976,137466.000000,210.000000
1346.468324,2.777579,137219.000000,229.000000
1349.857066,2.918504,136769.000000,165.000000
1353.241514,2.874169,136220.000000,182.000000
1356.621668,2.971593,135819.000000,145.000000
1359.997528,2.985609,135437.000000,140.000000
1363.369095,3.047378,134947.000000,121.000000
1367.857839,3.115009,134229.000000,103.000000
1371.219387,3.320218,133782.000000,64.000000
1374.576642,3.298811,133317.000000,67.000000
1377.929603,3.382819,132795.000000,55.000000
1381.278270,3.276698,132372.000000,70.000000
1384.622644,4.079576,132120.000000,11.000000
1387.962724,4.643133,131903.000000,3.000000
1391.298510,3.614287,131655.000000,32.000000
1394.630003,inf,131316.000000,0.000000
1397.957202,5.116979,130912.000000,1.000000
1402.386789,nan,130249.000000,-23.000000
1405.703969,3.811498,129577.000000,20.000000
1409.016856,nan,129091.000000,-15.000000
1412.325449,4.808400,128656.000000,2.000000
1415.629749,4.630424,128099.000000,3.000000
1418.929755,4.503729,127582.000000,4.000000
1422.225467,inf,127181.000000,0.000000
1425.516886,nan,126880.000000,-19.000000
1428.804011,3.801380,126593.000000,20.000000
1432.086843,4.624619,126398.000000,3.000000
1436.457272,nan,126107.000000,-16.000000
1439.730085,4.799265,125978.000000,2.000000
1442.998604,3.821486,125962.000000,19.000000
1446.262830,4.099636,125787.000000,10.000000
1449.522762,4.253860,125591.000000,7.000000
1452.778400,3.607157,125464.000000,31.000000
1456.029745,3.818750,125171.000000,19.000000
1459.276796,nan,124909.000000,-13.000000
1462.519553,3.794460,124592.000000,20.000000
1465.758017,3.460863,124260.000000,43.000000
1470.069290,inf,123684.000000,0.000000
1473.297735,4.187838,123290.000000,8.000000
1476.521886,3.641987,122785.000000,28.000000
1479.741744,4.786318,122278.000000,2.000000
1482.957309,inf,121732.000000,0.000000
1486.168579,4.004131,121147.000000,12.000000
1489.375556,5.081012,120507.000000,1.000000
1492.578239,3.932742,119914.000000,14.000000
1495.776629,4.775235,119197.000000,2.000000
1498.970725,inf,118537.000000,0.000000
1503.222841,3.607799,117543.000000,29.000000
1506.406918,inf,116773.000000,0.000000
1509.586702,4.022874,115949.000000,11.000000
1512.762192,3.629734,115106.000000,27.000000
1515.933389,4.212363,114146.000000,7.000000
1519.100292,nan,113337.000000,-14.000000
1522.262901,5.050643,112368.000000,1.000000
1525.421217,nan,111411.000000,-1.000000
1528.575239,3.764101,110371.000000,19.000000
1531.724967,3.507209,109317.000000,34.000000
1534.870402,3.636147,108165.000000,25.000000
1539.057636,4.073531,106604.000000,9.000000
1542.193052,nan,105395.000000,-1.000000
1545.324174,3.903557,104112.000000,13.000000
1548.451003,3.549633,102809.000000,29.000000
1551.573538,4.404141,101438.000000,4.000000
1554.691780,3.721299,100012.000000,19.000000
1557.805728,nan,98633.000000,-6.000000
1560.915382,3.644949,97134.000000,22.000000
1564.020743,nan,95608.000000,-13.000000
1567.121810,3.526515,94118.000000,28.000000
1571.249887,3.419809,92019.000000,35.000000
1574.340935,3.877256,90456.000000,12.000000
1577.427690,4.045426,88821.000000,8.000000
1580.510151,3.661574,87162.000000,19.000000
1583.588318,3.676785,85518.000000,18.000000
1586.662192,3.418508,83880.000000,32.000000
1589.731772,3.409621,82181.000000,32.000000
1592.797059,nan,80396.000000,-1.000000
1595.858052,3.224456,78805.000000,47.000000
1598.914751,nan,77067.000000,-5.000000
1602.983671,3.832486,74796.000000,11.000000
1606.030352,3.749968,73099.000000,13.000000
1609.072739,3.531479,71400.000000,21.000000
1612.110833,3.613288,69781.000000,17.000000
