Method:,Hadamard 1,,
Host Date-Time:,26/10/23 @ 21:45:46,,
Header Version:,1,,
System Temp (C):,40.37,,
Detector Temp (C):,38.06,,
Humidity (%):,60.3,,
Lamp PD:,121,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.448,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.370177,18269.000000,779.000000
904.739192,1.351114,19684.000000,877.000000
909.949268,1.361447,21675.000000,943.000000
913.851816,1.359165,23482.000000,1027.000000
917.750071,1.383003,25749.000000,1066.000000
921.644031,1.412264,28448.000000,1101.000000
925.533698,1.422760,31685.000000,1197.000000
929.419072,1.470394,35299.000000,1195.000000
933.300152,1.481356,38958.000000,1286.000000
937.176938,1.518238,42411.000000,1286.000000
941.049430,1.530611,45503.000000,1341.000000
944.917629,1.562172,48422.000000,1327.000000
950.068549,1.589559,52118.000000,1341.000000
953.926729,1.609389,54797.000000,1347.000000
957.780616,1.634638,57646.000000,1337.000000
961.630209,1.636844,60453.000000,1395.000000
965.475508,1.636498,63306.000000,1462.000000
969.316514,1.637214,66143.000000,1525.000000
973.153226,1.624361,68846.000000,1635.000000
976.985644,1.611690,71365.000000,1745.000000
980.813769,1.600016,73772.000000,1853.000000
984.637600,1.585283,75891.000000,1972.000000
989.729363,1.566955,78252.000000,2121.000000
993.543176,1.567668,79748.000000,2158.000000
997.352695,1.554626,80903.000000,2256.000000
1001.157920,1.550318,81951.000000,2308.000000
1004.958852,1.545204,82676.000000,2356.000000
1008.755490,1.550583,83280.000000,2344.000000
1012.547834,1.553656,83764.000000,2341.000000
1016.335885,1.560138,84043.000000,2314.000000
1020.119642,1.570872,84173.000000,2261.000000
1023.899105,1.587411,84269.000000,2179.000000
1028.931711,1.598410,84249.000000,2124.000000
1032.701156,1.608670,84151.000000,2072.000000
1036.466307,1.634723,83920.000000,1946.000000
1040.227165,1.634492,83703.000000,1942.000000
1043.983729,1.649141,83454.000000,1872.000000
1047.735999,1.670925,83200.000000,1775.000000
1051.483976,1.660357,82984.000000,1814.000000
1055.227659,1.681215,82891.000000,1727.000000
1058.967048,1.670346,82902.000000,1771.000000
1062.702144,1.681948,82983.000000,1726.000000
1066.432946,1.670324,83085.000000,1775.000000
1071.400670,1.670323,83272.000000,1779.000000
1075.121453,1.662192,83611.000000,1820.000000
1078.837943,1.651740,83910.000000,1871.000000
1082.550140,1.650757,84123.000000,1880.000000
1086.258042,1.645813,84498.000000,1910.000000
1089.961651,1.643524,84758.000000,1926.000000
1093.660967,1.639742,85070.000000,1950.000000
1097.355988,1.650080,85377.000000,1911.000000
1101.046716,1.656839,85627.000000,1887.000000
1104.733151,1.659301,85977.000000,1884.000000
1109.641718,1.668091,86198.000000,1851.000000
1113.318133,1.683643,86300.000000,1788.000000
1116.990256,1.701643,86380.000000,1717.000000
1120.658084,1.727995,86438.000000,1617.000000
1124.321619,1.751459,86497.000000,1533.000000
1127.980861,1.781356,86496.000000,1431.000000
1131.635808,1.817925,86467.000000,1315.000000
1135.286462,1.860290,86483.000000,1193.000000
1138.932822,1.919963,86496.000000,1040.000000
1142.574889,1.972304,86410.000000,921.000000
1147.424299,2.066343,86563.000000,743.000000
1151.056347,2.100842,86656.000000,687.000000
1154.684102,2.128424,86693.000000,645.000000
1158.307563,2.166812,86776.000000,591.000000
1161.926730,2.191768,86932.000000,559.000000
1165.541603,2.197064,87054.000000,553.000000
1169.152183,2.231575,87266.000000,512.000000
1172.758470,2.227996,87564.000000,518.000000
1176.360462,2.232799,88025.000000,515.000000
1179.958161,2.211721,88414.000000,543.000000
1184.748414,2.222236,89413.000000,536.000000
1188.336095,2.226321,90258.000000,536.000000
1191.919482,2.234905,91201.000000,531.000000
1195.498575,2.234987,92249.000000,537.000000
1199.073374,2.222195,93241.000000,559.000000
1202.643880,2.219198,94422.000000,570.000000
1206.210092,2.173345,95693.000000,642.000000
1209.772011,2.189267,96947.000000,627.000000
1213.329636,2.172722,98235.000000,660.000000
1216.882967,2.145357,99643.000000,713.000000
1221.614063,2.128767,101558.000000,755.000000
1225.157376,2.112679,102920.000000,794.000000
1228.696395,2.090038,104459.000000,849.000000
1232.231121,2.096402,106001.000000,849.000000
1235.761552,2.071826,107602.000000,912.000000
1239.287691,2.076017,109122.000000,916.000000
1242.809535,2.064686,110606.000000,953.000000
1246.327086,2.066347,112195.000000,963.000000
1249.840343,2.068587,113829.000000,972.000000
1253.349307,2.067693,115465.000000,988.000000
1258.021246,2.069822,117559.000000,1001.000000
1261.520191,2.081146,119218.000000,989.000000
1265.014842,2.085124,121045.000000,995.000000
1268.505200,2.082831,122707.000000,1014.000000
1271.991264,2.107458,124487.000000,972.000000
1275.473035,2.109414,126207.000000,981.000000
1278.950512,2.118595,127852.000000,973.000000
1282.423695,2.147653,129253.000000,920.000000
1285.892584,2.157307,130722.000000,910.000000
1289.357180,2.179026,131838.000000,873.000000
1293.969962,2.210164,133363.000000,822.000000
1297.424540,2.236439,134097.000000,778.000000
1300.874824,2.256097,134896.000000,748.000000
1304.320814,2.279106,135580.000000,713.000000
1307.762510,2.309493,136229.000000,668.000000
1311.199913,2.346595,136606.000000,615.000000
1314.633022,2.380059,136992.000000,571.000000
1318.061837,2.401025,137473.000000,546.000000
1321.486359,2.452518,137770.000000,486.000000
