Method:,Hadamard 1,,
Host Date-Time:,26/10/23 @ 13:19:33,,
Header Version:,1,,
System Temp (C):,40.51,,
Detector Temp (C):,38.79,,
Humidity (%):,54.77,,
Lamp PD:,123,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.443,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.369620,18269.000000,780.000000
904.739192,1.337945,19684.000000,904.000000
909.949268,1.371228,21675.000000,922.000000
913.851816,1.379509,23482.000000,980.000000
917.750071,1.397081,25749.000000,1032.000000
921.644031,1.397909,28448.000000,1138.000000
925.533698,1.439024,31685.000000,1153.000000
929.419072,1.463902,35299.000000,1213.000000
933.300152,1.482370,38958.000000,1283.000000
937.176938,1.528835,42411.000000,1255.000000
941.049430,1.544431,45503.000000,1299.000000
944.917629,1.567771,48422.000000,1310.000000
950.068549,1.606735,52118.000000,1289.000000
953.926729,1.631208,54797.000000,1281.000000
957.780616,1.646492,57646.000000,1301.000000
961.630209,1.655611,60453.000000,1336.000000
965.475508,1.655938,63306.000000,1398.000000
969.316514,1.665148,66143.000000,1430.000000
973.153226,1.638398,68846.000000,1583.000000
976.985644,1.632332,71365.000000,1664.000000
980.813769,1.621886,73772.000000,1762.000000
984.637600,1.606263,75891.000000,1879.000000
989.729363,1.594206,78252.000000,1992.000000
993.543176,1.583031,79748.000000,2083.000000
997.352695,1.578363,80903.000000,2136.000000
1001.157920,1.573705,81951.000000,2187.000000
1004.958852,1.570049,82676.000000,2225.000000
1008.755490,1.569518,83280.000000,2244.000000
1012.547834,1.576509,83764.000000,2221.000000
1016.335885,1.583067,84043.000000,2195.000000
1020.119642,1.582948,84173.000000,2199.000000
1023.899105,1.598922,84269.000000,2122.000000
1028.931711,1.606042,84249.000000,2087.000000
1032.701156,1.624029,84151.000000,2000.000000
1036.466307,1.643060,83920.000000,1909.000000
1040.227165,1.643302,83703.000000,1903.000000
1043.983729,1.656393,83454.000000,1841.000000
1047.735999,1.665817,83200.000000,1796.000000
1051.483976,1.670776,82984.000000,1771.000000
1055.227659,1.681970,82891.000000,1724.000000
1058.967048,1.677517,82902.000000,1742.000000
1062.702144,1.682704,82983.000000,1723.000000
1066.432946,1.677976,83085.000000,1744.000000
1071.400670,1.668374,83272.000000,1787.000000
1075.121453,1.667715,83611.000000,1797.000000
1078.837943,1.656642,83910.000000,1850.000000
1082.550140,1.664843,84123.000000,1820.000000
1086.258042,1.654541,84498.000000,1872.000000
1089.961651,1.648970,84758.000000,1902.000000
1093.660967,1.654235,85070.000000,1886.000000
1097.355988,1.656721,85377.000000,1882.000000
1101.046716,1.667085,85627.000000,1843.000000
1104.733151,1.667915,85977.000000,1847.000000
1109.641718,1.689738,86198.000000,1761.000000
1113.318133,1.699474,86300.000000,1724.000000
1116.990256,1.718140,86380.000000,1653.000000
1120.658084,1.730959,86438.000000,1606.000000
1124.321619,1.764982,86497.000000,1486.000000
1127.980861,1.794920,86496.000000,1387.000000
1131.635808,1.840288,86467.000000,1249.000000
1135.286462,1.881935,86483.000000,1135.000000
1138.932822,1.956084,86496.000000,957.000000
1142.574889,2.007145,86410.000000,850.000000
1147.424299,2.080603,86563.000000,719.000000
1151.056347,2.149630,86656.000000,614.000000
1154.684102,2.179072,86693.000000,574.000000
1158.307563,2.210046,86776.000000,535.000000
1161.926730,2.211638,86932.000000,534.000000
1165.541603,2.258547,87054.000000,480.000000
1169.152183,2.231575,87266.000000,512.000000
1172.758470,2.274873,87564.000000,465.000000
1176.360462,2.248250,88025.000000,497.000000
1179.958161,2.238951,88414.000000,510.000000
1184.748414,2.305978,89413.000000,442.000000
1188.336095,2.251335,90258.000000,506.000000
1191.919482,2.280572,91201.000000,478.000000
1195.498575,2.261670,92249.000000,505.000000
1199.073374,2.280298,93241.000000,489.000000
1202.643880,2.248346,94422.000000,533.000000
1206.210092,2.227297,95693.000000,567.000000
1209.772011,2.229898,96947.000000,571.000000
1213.329636,2.199875,98235.000000,620.000000
1216.882967,2.197730,99643.000000,632.000000
1221.614063,2.165981,101558.000000,693.000000
1225.157376,2.162467,102920.000000,708.000000
1228.696395,2.143885,104459.000000,750.000000
1232.231121,2.142217,106001.000000,764.000000
1235.761552,2.134743,107602.000000,789.000000
1239.287691,2.115706,109122.000000,836.000000
1242.809535,2.099790,110606.000000,879.000000
1246.327086,2.110454,112195.000000,870.000000
1249.840343,2.109801,113829.000000,884.000000
1253.349307,2.115998,115465.000000,884.000000
1258.021246,2.117463,117559.000000,897.000000
1261.520191,2.124034,119218.000000,896.000000
1265.014842,2.114464,121045.000000,930.000000
1268.505200,2.122258,122707.000000,926.000000
1271.991264,2.144273,124487.000000,893.000000
1275.473035,2.158084,126207.000000,877.000000
1278.950512,2.159274,127852.000000,886.000000
1282.423695,2.183045,129253.000000,848.000000
1285.892584,2.191037,130722.000000,842.000000
1289.357180,2.240371,131838.000000,758.000000
1293.969962,2.252879,133363.000000,745.000000
1297.424540,2.294910,134097.000000,680.000000
1300.874824,2.311773,134896.000000,658.000000
1304.320814,2.307419,135580.000000,668.000000
1307.762510,2.376874,136229.000000,572.000000
1311.199913,2.396689,136606.000000,548.000000
1314.633022,2.441214,136992.000000,496.000000
