Method:,Hadamard 1,,
Host Date-Time:,26/10/23 @ 21:43:17,,
Header Version:,1,,
System Temp (C):,39.93,,
Detector Temp (C):,37.57,,
Humidity (%):,61.65,,
Lamp PD:,121,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.448,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.495302,18269.000000,584.000000
904.739192,1.506653,19684.000000,613.000000
909.949268,1.481046,21675.000000,716.000000
913.851816,1.506224,23482.000000,732.000000
917.750071,1.526532,25749.000000,766.000000
921.644031,1.554231,28448.000000,794.000000
925.533698,1.576058,31685.000000,841.000000
929.419072,1.601310,35299.000000,884.000000
933.300152,1.628701,38958.000000,916.000000
937.176938,1.640707,42411.000000,970.000000
941.049430,1.684912,45503.000000,940.000000
944.917629,1.702771,48422.000000,960.000000
950.068549,1.732911,52118.000000,964.000000
953.926729,1.738323,54797.000000,1001.000000
957.780616,1.768658,57646.000000,982.000000
961.630209,1.777096,60453.000000,1010.000000
965.475508,1.784412,63306.000000,1040.000000
969.316514,1.773209,66143.000000,1115.000000
973.153226,1.759422,68846.000000,1198.000000
976.985644,1.741551,71365.000000,1294.000000
980.813769,1.731171,73772.000000,1370.000000
984.637600,1.718822,75891.000000,1450.000000
989.729363,1.699259,78252.000000,1564.000000
993.543176,1.691401,79748.000000,1623.000000
997.352695,1.683691,80903.000000,1676.000000
1001.157920,1.679543,81951.000000,1714.000000
1004.958852,1.683876,82676.000000,1712.000000
1008.755490,1.690859,83280.000000,1697.000000
1012.547834,1.684008,83764.000000,1734.000000
1016.335885,1.701525,84043.000000,1671.000000
1020.119642,1.709535,84173.000000,1643.000000
1023.899105,1.722091,84269.000000,1598.000000
1028.931711,1.738608,84249.000000,1538.000000
1032.701156,1.750999,84151.000000,1493.000000
1036.466307,1.767014,83920.000000,1435.000000
1040.227165,1.778478,83703.000000,1394.000000
1043.983729,1.797596,83454.000000,1330.000000
1047.735999,1.795945,83200.000000,1331.000000
1051.483976,1.808741,82984.000000,1289.000000
1055.227659,1.807918,82891.000000,1290.000000
1058.967048,1.820614,82902.000000,1253.000000
1062.702144,1.807391,82983.000000,1293.000000
1066.432946,1.823656,83085.000000,1247.000000
1071.400670,1.805555,83272.000000,1303.000000
1075.121453,1.798738,83611.000000,1329.000000
1078.837943,1.805549,83910.000000,1313.000000
1082.550140,1.800737,84123.000000,1331.000000
1086.258042,1.780098,84498.000000,1402.000000
1089.961651,1.778039,84758.000000,1413.000000
1093.660967,1.784580,85070.000000,1397.000000
1097.355988,1.789264,85377.000000,1387.000000
1101.046716,1.790847,85627.000000,1386.000000
1104.733151,1.798932,85977.000000,1366.000000
1109.641718,1.813609,86198.000000,1324.000000
1113.318133,1.826095,86300.000000,1288.000000
1116.990256,1.839503,86380.000000,1250.000000
1120.658084,1.857886,86438.000000,1199.000000
1124.321619,1.886235,86497.000000,1124.000000
1127.980861,1.912100,86496.000000,1059.000000
1131.635808,1.946068,86467.000000,979.000000
1135.286462,1.998411,86483.000000,868.000000
1138.932822,2.051070,86496.000000,769.000000
1142.574889,2.113090,86410.000000,666.000000
1147.424299,2.185284,86563.000000,565.000000
1151.056347,2.224308,86656.000000,517.000000
1154.684102,2.263123,86693.000000,473.000000
1158.307563,2.297918,86776.000000,437.000000
1161.926730,2.337120,86932.000000,400.000000
1165.541603,2.307331,87054.000000,429.000000
1169.152183,2.335540,87266.000000,403.000000
1172.758470,2.335944,87564.000000,404.000000
1176.360462,2.369418,88025.000000,376.000000
1179.958161,2.358810,88414.000000,387.000000
1184.748414,2.376213,89413.000000,376.000000
1188.336095,2.359989,90258.000000,394.000000
1191.919482,2.371168,91201.000000,388.000000
1195.498575,2.352178,92249.000000,410.000000
1199.073374,2.345325,93241.000000,421.000000
1202.643880,2.327690,94422.000000,444.000000
1206.210092,2.329602,95693.000000,448.000000
1209.772011,2.318148,96947.000000,466.000000
1213.329636,2.290698,98235.000000,503.000000
1216.882967,2.297743,99643.000000,502.000000
1221.614063,2.269521,101558.000000,546.000000
1225.157376,2.252077,102920.000000,576.000000
1228.696395,2.231485,104459.000000,613.000000
1232.231121,2.219809,106001.000000,639.000000
1235.761552,2.217573,107602.000000,652.000000
1239.287691,2.198434,109122.000000,691.000000
1242.809535,2.203673,110606.000000,692.000000
1246.327086,2.209240,112195.000000,693.000000
1249.840343,2.204995,113829.000000,710.000000
1253.349307,2.190294,115465.000000,745.000000
1258.021246,2.210517,117559.000000,724.000000
1261.520191,2.198970,119218.000000,754.000000
1265.014842,2.201562,121045.000000,761.000000
1268.505200,2.223173,122707.000000,734.000000
1271.991264,2.228246,124487.000000,736.000000
1275.473035,2.249214,126207.000000,711.000000
1278.950512,2.245771,127852.000000,726.000000
1282.423695,2.265723,129253.000000,701.000000
1285.892584,2.298783,130722.000000,657.000000
1289.357180,2.315901,131838.000000,637.000000
1293.969962,2.353448,133363.000000,591.000000
1297.424540,2.361006,134097.000000,584.000000
1300.874824,2.384924,134896.000000,556.000000
1304.320814,2.415358,135580.000000,521.000000
1307.762510,2.435300,136229.000000,500.000000
1311.199913,2.439113,136606.000000,497.000000
1314.633022,2.499205,136992.000000,434.000000
1318.061837,2.518081,137473.000000,417.000000
1321.486359,2.552567,137770.000000,386.000000
1324.906587,2.603069,137920.000000,344.000000
1328.322522,2.642975,138008.000000,314.000000
1332.870422,2.697462,138020.000000,277.000000
1336.276338,2.787215,137847.000000,225.000000
1339.677961,2.812570,137691.000000,212.000000
1343.075289,2.828565,137466.000000,204.000000
1346.468324,2.813132,137219.000000,211.000000
1349.857066,2.861830,136769.000000,188.000000
1353.241514,3.013667,136220.000000,132.000000
1356.621668,3.061079,135819.000000,118.000000
1359.997528,3.041832,135437.000000,123.000000
1363.369095,3.058281,134947.000000,118.000000
1367.857839,3.082523,134229.000000,111.000000
1371.219387,3.239907,133782.000000,77.000000
1374.576642,3.216401,133317.000000,81.000000
1377.929603,3.337852,132795.000000,61.000000
1381.278270,3.741585,132372.000000,24.000000
1384.622644,3.615819,132120.000000,32.000000
1387.962724,3.673097,131903.000000,28.000000
1391.298510,nan,131655.000000,-3.000000
1394.630003,nan,131316.000000,-7.000000
1397.957202,3.685616,130912.000000,27.000000
1402.386789,nan,130249.000000,-7.000000
1405.703969,3.650130,129577.000000,29.000000
1409.016856,nan,129091.000000,-1.000000
1412.325449,4.410460,128656.000000,5.000000
1415.629749,3.563478,128099.000000,35.000000
1418.929755,nan,127582.000000,-11.000000
1422.225467,3.613061,127181.000000,31.000000
1425.516886,3.872944,126880.000000,17.000000
1428.804011,nan,126593.000000,-1.000000
1432.086843,3.721529,126398.000000,24.000000
1436.457272,3.924648,126107.000000,15.000000
1439.730085,nan,125978.000000,-5.000000
1442.998604,4.021058,125962.000000,12.000000
1446.262830,nan,125787.000000,-2.000000
1449.522762,nan,125591.000000,-8.000000
1452.778400,3.667155,125464.000000,27.000000
1456.029745,nan,125171.000000,-14.000000
1459.276796,3.795564,124909.000000,20.000000
1462.519553,nan,124592.000000,-2.000000
1465.758017,3.732604,124260.000000,23.000000
1470.069290,3.629916,123684.000000,29.000000
1473.297735,4.049535,123290.000000,11.000000
1476.521886,nan,122785.000000,-21.000000
1479.741744,nan,122278.000000,-3.000000
1482.957309,inf,121732.000000,0.000000
1486.168579,4.004131,121147.000000,12.000000
1489.375556,4.126770,120507.000000,9.000000
1492.578239,5.078870,119914.000000,1.000000
1495.776629,nan,119197.000000,-11.000000
1498.970725,nan,118537.000000,-14.000000
1503.222841,4.593076,117543.000000,3.000000
1506.406918,3.766312,116773.000000,20.000000
1509.586702,3.632903,115949.000000,27.000000
1512.762192,nan,115106.000000,-12.000000
1515.933389,nan,114146.000000,-8.000000
1519.100292,nan,113337.000000,-22.000000
1522.262901,3.708220,112368.000000,22.000000
1525.421217,nan,111411.000000,-11.000000
1528.575239,4.741825,110371.000000,2.000000
1531.724967,3.997295,109317.000000,11.000000
1534.870402,4.130997,108165.000000,8.000000
1539.057636,3.685351,106604.000000,22.000000
1542.193052,3.943639,105395.000000,12.000000
1545.324174,4.017501,104112.000000,10.000000
1548.451003,3.865903,102809.000000,14.000000
1551.573538,3.802081,101438.000000,16.000000
1554.691780,3.602112,100012.000000,25.000000
1557.805728,3.880079,98633.000000,13.000000
1560.915382,4.510250,97134.000000,3.000000
1564.020743,nan,95608.000000,-10.000000
1567.121810,4.128575,94118.000000,7.000000
1571.249887,nan,92019.000000,-1.000000
1574.340935,3.780346,90456.000000,15.000000
1577.427690,3.907123,88821.000000,11.000000
1580.510151,3.372125,87162.000000,37.000000
1583.588318,3.551846,85518.000000,24.000000
1586.662192,3.355457,83880.000000,37.000000
1589.731772,3.684323,82181.000000,17.000000
1592.797059,3.325451,80396.000000,38.000000
1595.858052,4.051456,78805.000000,7.000000
1598.914751,3.564649,77067.000000,21.000000
1602.983671,3.727750,74796.000000,14.000000
1606.030352,3.687820,73099.000000,15.000000
1609.072739,nan,71400.000000,-9.000000
1612.110833,3.588465,69781.000000,18.000000
1615.144632,3.510813,68082.000000,21.000000
1618.174138,3.822005,66375.000000,10.000000
1621.199351,3.664837,64709.000000,14.000000
1624.220270,4.021754,63082.000000,6.000000
1627.236895,3.642245,61429.000000,14.000000
1630.249227,3.379197,59860.000000,25.000000
1634.258990,3.399922,57763.000000,23.000000
1637.261303,nan,56194.000000,-17.000000
1640.259322,3.622923,54559.000000,13.000000
1643.253048,inf,52968.000000,0.000000
1646.242480,4.011621,51356.000000,5.000000
1649.227618,nan,49659.000000,-1.000000
1652.208463,nan,47803.000000,-2.000000
1655.185014,nan,45865.000000,-4.000000
1658.157272,3.360544,43581.000000,19.000000
1661.125236,3.834611,40998.000000,6.000000
1665.075842,3.362895,36899.000000,16.000000
1668.033787,3.743719,33256.000000,6.000000
1670.987439,3.425430,29297.000000,11.000000
1673.936797,nan,25248.000000,-10.000000
1676.881861,2.852521,21362.000000,30.000000
1679.822632,3.409160,17958.000000,7.000000
1682.759109,3.098182,15044.000000,12.000000
1685.691293,nan,12715.000000,-14.000000
1688.619182,2.917748,10757.000000,13.000000
1691.542779,nan,9157.000000,-2.000000
1695.434228,nan,7483.000000,-25.000000
1698.347805,nan,6498.000000,-19.000000
1701.257089,2.518823,5614.000000,17.000000
