Method:,Hadamard 1,,
Host Date-Time:,26/10/23 @ 20:22:31,,
Header Version:,1,,
System Temp (C):,39.64,,
Detector Temp (C):,37.3,,
Humidity (%):,61.97,,
Lamp PD:,122,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.450,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.361348,18269.000000,795.000000
904.739192,1.359110,19684.000000,861.000000
909.949268,1.386569,21675.000000,890.000000
913.851816,1.376418,23482.000000,987.000000
917.750071,1.398345,25749.000000,1029.000000
921.644031,1.423857,28448.000000,1072.000000
925.533698,1.447007,31685.000000,1132.000000
929.419072,1.479206,35299.000000,1171.000000
933.300152,1.486451,38958.000000,1271.000000
937.176938,1.516889,42411.000000,1290.000000
941.049430,1.550152,45503.000000,1282.000000
944.917629,1.580556,48422.000000,1272.000000
950.068549,1.611137,52118.000000,1276.000000
953.926729,1.639422,54797.000000,1257.000000
957.780616,1.667698,57646.000000,1239.000000
961.630209,1.662822,60453.000000,1314.000000
965.475508,1.671433,63306.000000,1349.000000
969.316514,1.670342,66143.000000,1413.000000
973.153226,1.648108,68846.000000,1548.000000
976.985644,1.650180,71365.000000,1597.000000
980.813769,1.615524,73772.000000,1788.000000
984.637600,1.611846,75891.000000,1855.000000
989.729363,1.597269,78252.000000,1978.000000
993.543176,1.584702,79748.000000,2075.000000
997.352695,1.581219,80903.000000,2122.000000
1001.157920,1.579101,81951.000000,2160.000000
1004.958852,1.571614,82676.000000,2217.000000
1008.755490,1.571069,83280.000000,2236.000000
1012.547834,1.575142,83764.000000,2228.000000
1016.335885,1.589445,84043.000000,2163.000000
1020.119642,1.587913,84173.000000,2174.000000
1023.899105,1.604277,84269.000000,2096.000000
1028.931711,1.614659,84249.000000,2046.000000
1032.701156,1.626206,84151.000000,1990.000000
1036.466307,1.639886,83920.000000,1923.000000
1040.227165,1.645132,83703.000000,1895.000000
1043.983729,1.659233,83454.000000,1829.000000
1047.735999,1.667999,83200.000000,1787.000000
1051.483976,1.671758,82984.000000,1767.000000
1055.227659,1.673983,82891.000000,1756.000000
1058.967048,1.686841,82902.000000,1705.000000
1062.702144,1.681194,82983.000000,1729.000000
1066.432946,1.686019,83085.000000,1712.000000
1071.400670,1.668374,83272.000000,1787.000000
1075.121453,1.674536,83611.000000,1769.000000
1078.837943,1.665416,83910.000000,1813.000000
1082.550140,1.658213,84123.000000,1848.000000
1086.258042,1.656634,84498.000000,1863.000000
1089.961651,1.654485,84758.000000,1878.000000
1093.660967,1.654465,85070.000000,1885.000000
1097.355988,1.649399,85377.000000,1914.000000
1101.046716,1.663565,85627.000000,1858.000000
1104.733151,1.667915,85977.000000,1847.000000
1109.641718,1.678059,86198.000000,1809.000000
1113.318133,1.699474,86300.000000,1724.000000
1116.990256,1.716044,86380.000000,1661.000000
1120.658084,1.730419,86438.000000,1608.000000
1124.321619,1.768798,86497.000000,1473.000000
1127.980861,1.790248,86496.000000,1402.000000
1131.635808,1.823241,86467.000000,1299.000000
1135.286462,1.881170,86483.000000,1137.000000
1138.932822,1.956084,86496.000000,957.000000
1142.574889,2.003077,86410.000000,858.000000
1147.424299,2.099744,86563.000000,688.000000
1151.056347,2.160372,86656.000000,599.000000
1154.684102,2.195259,86693.000000,553.000000
1158.307563,2.241170,86776.000000,498.000000
1161.926730,2.225689,86932.000000,517.000000
1165.541603,2.257644,87054.000000,481.000000
1169.152183,2.277144,87266.000000,461.000000
1172.758470,2.329542,87564.000000,410.000000
1176.360462,2.291394,88025.000000,450.000000
1179.958161,2.265280,88414.000000,480.000000
1184.748414,2.314913,89413.000000,433.000000
1188.336095,2.281544,90258.000000,472.000000
1191.919482,2.292547,91201.000000,465.000000
1195.498575,2.279220,92249.000000,485.000000
1199.073374,2.309691,93241.000000,457.000000
1202.643880,2.270923,94422.000000,506.000000
1206.210092,2.291571,95693.000000,489.000000
1209.772011,2.249342,96947.000000,546.000000
1213.329636,2.241758,98235.000000,563.000000
1216.882967,2.210986,99643.000000,613.000000
1221.614063,2.178699,101558.000000,673.000000
1225.157376,2.193614,102920.000000,659.000000
1228.696395,2.163427,104459.000000,717.000000
1232.231121,2.164972,106001.000000,725.000000
1235.761552,2.143079,107602.000000,774.000000
1239.287691,2.129964,109122.000000,809.000000
1242.809535,2.114871,110606.000000,849.000000
1246.327086,2.111954,112195.000000,867.000000
1249.840343,2.119237,113829.000000,865.000000
1253.349307,2.142327,115465.000000,832.000000
1258.021246,2.118433,117559.000000,895.000000
1261.520191,2.126952,119218.000000,890.000000
1265.014842,2.124861,121045.000000,908.000000
1268.505200,2.142417,122707.000000,884.000000
1271.991264,2.145734,124487.000000,890.000000
1275.473035,2.169117,126207.000000,855.000000
1278.950512,2.189202,127852.000000,827.000000
1282.423695,2.178967,129253.000000,856.000000
1285.892584,2.224254,130722.000000,780.000000
1289.357180,2.238086,131838.000000,762.000000
1293.969962,2.254631,133363.000000,742.000000
1297.424540,2.291728,134097.000000,685.000000
1300.874824,2.301984,134896.000000,673.000000
1304.320814,2.321291,135580.000000,647.000000
1307.762510,2.335619,136229.000000,629.000000
1311.199913,2.398277,136606.000000,546.000000
1314.633022,2.414061,136992.000000,528.000000
1318.061837,2.485971,137473.000000,449.000000
1321.486359,2.523205,137770.000000,413.000000
1324.906587,2.547450,137920.000000,391.000000
1328.322522,2.564716,138008.000000,376.000000
1332.870422,2.612312,138020.000000,337.000000
1336.276338,2.696918,137847.000000,277.000000
1339.677961,2.714024,137691.000000,266.000000
1343.075289,2.686409,137466.000000,283.000000
1346.468324,2.827784,137219.000000,204.000000
1349.857066,2.755776,136769.000000,240.000000
1353.241514,2.908932,136220.000000,168.000000
1356.621668,2.951117,135819.000000,152.000000
1359.997528,3.071039,135437.000000,115.000000
1363.369095,2.923337,134947.000000,161.000000
1367.857839,3.119246,134229.000000,102.000000
1371.219387,3.009126,133782.000000,131.000000
1374.576642,3.273627,133317.000000,71.000000
1377.929603,3.359754,132795.000000,58.000000
1381.278270,3.509012,132372.000000,41.000000
1384.622644,3.430772,132120.000000,49.000000
1387.962724,3.486786,131903.000000,43.000000
1391.298510,nan,131655.000000,-1.000000
1394.630003,4.164075,131316.000000,9.000000
1397.957202,nan,130912.000000,-1.000000
1402.386789,nan,130249.000000,-11.000000
1405.703969,4.071135,129577.000000,11.000000
1409.016856,4.031715,129091.000000,12.000000
1412.325449,nan,128656.000000,-25.000000
1415.629749,nan,128099.000000,-7.000000
1418.929755,4.804759,127582.000000,2.000000
1422.225467,nan,127181.000000,-14.000000
1425.516886,3.802363,126880.000000,20.000000
1428.804011,4.023228,126593.000000,12.000000
1432.086843,3.654582,126398.000000,28.000000
1436.457272,nan,126107.000000,-11.000000
1439.730085,3.720083,125978.000000,24.000000
1442.998604,nan,125962.000000,-14.000000
1446.262830,4.622515,125787.000000,3.000000
1449.522762,4.320807,125591.000000,6.000000
1452.778400,nan,125464.000000,-6.000000
1456.029745,3.893384,125171.000000,16.000000
1459.276796,nan,124909.000000,-21.000000
1462.519553,nan,124592.000000,-6.000000
1465.758017,4.617210,124260.000000,3.000000
1470.069290,nan,123684.000000,-12.000000
1473.297735,3.643770,123290.000000,28.000000
1476.521886,nan,122785.000000,-18.000000
1479.741744,3.832076,122278.000000,18.000000
1482.957309,nan,121732.000000,-23.000000
1486.168579,nan,121147.000000,-2.000000
1489.375556,nan,120507.000000,-10.000000
1492.578239,nan,119914.000000,-50.000000
1495.776629,nan,119197.000000,-22.000000
1498.970725,3.611456,118537.000000,29.000000
1503.222841,4.115954,117543.000000,9.000000
1506.406918,4.289191,116773.000000,6.000000
1509.586702,nan,115949.000000,-10.000000
1512.762192,nan,115106.000000,-12.000000
1515.933389,4.580339,114146.000000,3.000000
1519.100292,3.674160,113337.000000,24.000000
1522.262901,4.573521,112368.000000,3.000000
1525.421217,3.816479,111411.000000,17.000000
1528.575239,nan,110371.000000,-2.000000
1531.724967,4.339718,109317.000000,5.000000
1534.870402,3.778814,108165.000000,18.000000
1539.057636,3.797325,106604.000000,17.000000
1542.193052,nan,105395.000000,-21.000000
1545.324174,3.841410,104112.000000,15.000000
1548.451003,3.689812,102809.000000,21.000000
1551.573538,nan,101438.000000,-23.000000
1554.691780,4.221901,100012.000000,6.000000
1557.805728,3.321924,98633.000000,47.000000
1560.915382,3.665152,97134.000000,21.000000
1564.020743,nan,95608.000000,-1.000000
1567.121810,3.631250,94118.000000,22.000000
1571.249887,3.340628,92019.000000,42.000000
1574.340935,nan,90456.000000,-9.000000
1577.427690,3.404448,88821.000000,35.000000
1580.510151,3.268229,87162.000000,47.000000
1583.588318,nan,85518.000000,-18.000000
1586.662192,3.216088,83880.000000,51.000000
1589.731772,nan,82181.000000,-20.000000
1592.797059,3.458076,80396.000000,28.000000
1595.858052,nan,78805.000000,-4.000000
1598.914751,4.041770,77067.000000,7.000000
1602.983671,4.095727,74796.000000,6.000000
1606.030352,3.416753,73099.000000,28.000000
1609.072739,nan,71400.000000,-12.000000
1612.110833,nan,69781.000000,-1.000000
1615.144632,4.134062,68082.000000,5.000000
1618.174138,3.424065,66375.000000,25.000000
1621.199351,3.664837,64709.000000,14.000000
1624.220270,3.595785,63082.000000,16.000000
1627.236895,3.064098,61429.000000,53.000000
1630.249227,3.498383,59860.000000,19.000000
1634.258990,3.243136,57763.000000,33.000000
1637.261303,4.749690,56194.000000,1.000000
1640.259322,3.145802,54559.000000,39.000000
1643.253048,nan,52968.000000,-6.000000
1646.242480,nan,51356.000000,-14.000000
1649.227618,3.616817,49659.000000,12.000000
1652.208463,3.533327,47803.000000,14.000000
1655.185014,3.028013,45865.000000,43.000000
1658.157272,nan,43581.000000,-13.000000
1661.125236,3.767665,40998.000000,7.000000
1665.075842,nan,36899.000000,-10.000000
1668.033787,nan,33256.000000,-11.000000
1670.987439,nan,29297.000000,-13.000000
1673.936797,3.080008,25248.000000,21.000000
1676.881861,3.028612,21362.000000,20.000000
1679.822632,nan,17958.000000,-27.000000
1682.759109,2.672213,15044.000000,32.000000
1685.691293,2.825563,12715.000000,19.000000
1688.619182,2.554570,10757.000000,30.000000
1691.542779,2.785662,9157.000000,15.000000
1695.434228,nan,7483.000000,-15.000000
1698.347805,3.335658,6498.000000,3.000000
1701.257089,2.008910,5614.000000,55.000000
