Method:,Hadamard 1,,
Host Date-Time:,26/10/23 @ 13:3:33,,
Header Version:,1,,
System Temp (C):,38.21,,
Detector Temp (C):,35.99,,
Humidity (%):,62.04,,
Lamp PD:,122,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.447,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.423496,18269.000000,689.000000
904.739192,1.428417,19684.000000,734.000000
909.949268,1.437234,21675.000000,792.000000
913.851816,1.436237,23482.000000,860.000000
917.750071,1.458452,25749.000000,896.000000
921.644031,1.483240,28448.000000,935.000000
925.533698,1.502159,31685.000000,997.000000
929.419072,1.532403,35299.000000,1036.000000
933.300152,1.560402,38958.000000,1072.000000
937.176938,1.575169,42411.000000,1128.000000
941.049430,1.609598,45503.000000,1118.000000
944.917629,1.635050,48422.000000,1122.000000
950.068549,1.667770,52118.000000,1120.000000
953.926729,1.691482,54797.000000,1115.000000
957.780616,1.716229,57646.000000,1108.000000
961.630209,1.722992,60453.000000,1144.000000
965.475508,1.718660,63306.000000,1210.000000
969.316514,1.705539,66143.000000,1303.000000
973.153226,1.707867,68846.000000,1349.000000
976.985644,1.687944,71365.000000,1464.000000
980.813769,1.669234,73772.000000,1580.000000
984.637600,1.660606,75891.000000,1658.000000
989.729363,1.653196,78252.000000,1739.000000
993.543176,1.632440,79748.000000,1859.000000
997.352695,1.626477,80903.000000,1912.000000
1001.157920,1.624188,81951.000000,1947.000000
1004.958852,1.623796,82676.000000,1966.000000
1008.755490,1.627399,83280.000000,1964.000000
1012.547834,1.629253,83764.000000,1967.000000
1016.335885,1.637821,84043.000000,1935.000000
1020.119642,1.641872,84173.000000,1920.000000
1023.899105,1.663454,84269.000000,1829.000000
1028.931711,1.672712,84249.000000,1790.000000
1032.701156,1.688774,84151.000000,1723.000000
1036.466307,1.711145,83920.000000,1632.000000
1040.227165,1.716185,83703.000000,1609.000000
1043.983729,1.729438,83454.000000,1556.000000
1047.735999,1.739424,83200.000000,1516.000000
1051.483976,1.746100,82984.000000,1489.000000
1055.227659,1.742996,82891.000000,1498.000000
1058.967048,1.755105,82902.000000,1457.000000
1062.702144,1.752263,82983.000000,1468.000000
1066.432946,1.762973,83085.000000,1434.000000
1071.400670,1.740373,83272.000000,1514.000000
1075.121453,1.745304,83611.000000,1503.000000
1078.837943,1.735448,83910.000000,1543.000000
1082.550140,1.736549,84123.000000,1543.000000
1086.258042,1.725449,84498.000000,1590.000000
1089.961651,1.724061,84758.000000,1600.000000
1093.660967,1.724031,85070.000000,1606.000000
1097.355988,1.723168,85377.000000,1615.000000
1101.046716,1.728491,85627.000000,1600.000000
1104.733151,1.734901,85977.000000,1583.000000
1109.641718,1.750238,86198.000000,1532.000000
1113.318133,1.764870,86300.000000,1483.000000
1116.990256,1.786271,86380.000000,1413.000000
1120.658084,1.801572,86438.000000,1365.000000
1124.321619,1.826411,86497.000000,1290.000000
1127.980861,1.860356,86496.000000,1193.000000
1131.635808,1.894669,86467.000000,1102.000000
1135.286462,1.938236,86483.000000,997.000000
1138.932822,1.993502,86496.000000,878.000000
1142.574889,2.062082,86410.000000,749.000000
1147.424299,2.133193,86563.000000,637.000000
1151.056347,2.194289,86656.000000,554.000000
1154.684102,2.208010,86693.000000,537.000000
1158.307563,2.262621,86776.000000,474.000000
1161.926730,2.278314,86932.000000,458.000000
1165.541603,2.290454,87054.000000,446.000000
1169.152183,2.261417,87266.000000,478.000000
1172.758470,2.317013,87564.000000,422.000000
1176.360462,2.296246,88025.000000,445.000000
1179.958161,2.308032,88414.000000,435.000000
1184.748414,2.330224,89413.000000,418.000000
1188.336095,2.300347,90258.000000,452.000000
1191.919482,2.287902,91201.000000,470.000000
1195.498575,2.305997,92249.000000,456.000000
1199.073374,2.303089,93241.000000,464.000000
1202.643880,2.276973,94422.000000,499.000000
1206.210092,2.272459,95693.000000,511.000000
1209.772011,2.273044,96947.000000,517.000000
1213.329636,2.259069,98235.000000,541.000000
1216.882967,2.223930,99643.000000,595.000000
1221.614063,2.212924,101558.000000,622.000000
1225.157376,2.196922,102920.000000,654.000000
1228.696395,2.176961,104459.000000,695.000000
1232.231121,2.175891,106001.000000,707.000000
1235.761552,2.175696,107602.000000,718.000000
1239.287691,2.148051,109122.000000,776.000000
1242.809535,2.139063,110606.000000,803.000000
1246.327086,2.150700,112195.000000,793.000000
1249.840343,2.147232,113829.000000,811.000000
1253.349307,2.149697,115465.000000,818.000000
1258.021246,2.158034,117559.000000,817.000000
1261.520191,2.141843,119218.000000,860.000000
1265.014842,2.165967,121045.000000,826.000000
1268.505200,2.155889,122707.000000,857.000000
1271.991264,2.170845,124487.000000,840.000000
1275.473035,2.194748,126207.000000,806.000000
1278.950512,2.221346,127852.000000,768.000000
1282.423695,2.213814,129253.000000,790.000000
1285.892584,2.245945,130722.000000,742.000000
1289.357180,2.265735,131838.000000,715.000000
1293.969962,2.290615,133363.000000,683.000000
1297.424540,2.307875,134097.000000,660.000000
1300.874824,2.345382,134896.000000,609.000000
1304.320814,2.355494,135580.000000,598.000000
1307.762510,2.376115,136229.000000,573.000000
1311.199913,2.421140,136606.000000,518.000000
1314.633022,2.454550,136992.000000,481.000000
1318.061837,2.544931,137473.000000,392.000000
1321.486359,2.551444,137770.000000,387.000000
1324.906587,2.577334,137920.000000,365.000000
1328.322522,2.638845,138008.000000,317.000000
1332.870422,2.655642,138020.000000,305.000000
1336.276338,2.669575,137847.000000,295.000000
1339.677961,2.737505,137691.000000,252.000000
1343.075289,2.756178,137466.000000,241.000000
1346.468324,2.821444,137219.000000,207.000000
1349.857066,2.845953,136769.000000,195.000000
1353.241514,2.867069,136220.000000,185.000000
1356.621668,2.910244,135819.000000,167.000000
1359.997528,3.004633,135437.000000,134.000000
1363.369095,2.942643,134947.000000,154.000000
1367.857839,3.102540,134229.000000,106.000000
1371.219387,3.126398,133782.000000,100.000000
1374.576642,3.205807,133317.000000,83.000000
1377.929603,3.330790,132795.000000,62.000000
1381.278270,3.509012,132372.000000,41.000000
1384.622644,3.430772,132120.000000,49.000000
1387.962724,3.372067,131903.000000,56.000000
1391.298510,3.864165,131655.000000,18.000000
1394.630003,4.004374,131316.000000,13.000000
1397.957202,4.338828,130912.000000,6.000000
1402.386789,3.968646,130249.000000,14.000000
1405.703969,nan,129577.000000,-6.000000
1409.016856,nan,129091.000000,-9.000000
1412.325449,4.109430,128656.000000,10.000000
1415.629749,nan,128099.000000,-13.000000
1418.929755,4.202699,127582.000000,8.000000
1422.225467,4.025241,127181.000000,12.000000
1425.516886,5.103393,126880.000000,1.000000
1428.804011,inf,126593.000000,0.000000
1432.086843,nan,126398.000000,-2.000000
1436.457272,nan,126107.000000,-15.000000
1439.730085,nan,125978.000000,-4.000000
1442.998604,nan,125962.000000,-1.000000
1446.262830,nan,125787.000000,-6.000000
1449.522762,3.718747,125591.000000,24.000000
1452.778400,nan,125464.000000,-3.000000
1456.029745,inf,125171.000000,0.000000
1459.276796,inf,124909.000000,0.000000
1462.519553,3.919399,124592.000000,15.000000
1465.758017,4.793301,124260.000000,2.000000
1470.069290,5.092314,123684.000000,1.000000
1473.297735,4.049535,123290.000000,11.000000
1476.521886,4.009964,122785.000000,12.000000
1479.741744,nan,122278.000000,-7.000000
1482.957309,4.182315,121732.000000,8.000000
1486.168579,nan,121147.000000,-21.000000
1489.375556,3.825740,120507.000000,18.000000
1492.578239,inf,119914.000000,0.000000
1495.776629,4.775235,119197.000000,2.000000
1498.970725,3.959911,118537.000000,13.000000
1503.222841,3.769167,117543.000000,20.000000
1506.406918,nan,116773.000000,-2.000000
1509.586702,nan,115949.000000,-5.000000
1512.762192,3.569736,115106.000000,31.000000
1515.933389,nan,114146.000000,-2.000000
1519.100292,nan,113337.000000,-3.000000
1522.262901,nan,112368.000000,-5.000000
1525.421217,3.423679,111411.000000,42.000000
1528.575239,nan,110371.000000,-2.000000
1531.724967,4.193590,109317.000000,7.000000
1534.870402,3.887959,108165.000000,14.000000
1539.057636,nan,106604.000000,-11.000000
