Method:,Hadamard 1,,
Host Date-Time:,26/10/23 @ 20:16:32,,
Header Version:,1,,
System Temp (C):,38.56,,
Detector Temp (C):,35.99,,
Humidity (%):,64.77,,
Lamp PD:,123,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.461,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.360256,18269.000000,797.000000
904.739192,1.354594,19684.000000,870.000000
909.949268,1.382199,21675.000000,899.000000
913.851816,1.376858,23482.000000,986.000000
917.750071,1.387508,25749.000000,1055.000000
921.644031,1.405222,28448.000000,1119.000000
925.533698,1.437896,31685.000000,1156.000000
929.419072,1.467858,35299.000000,1202.000000
933.300152,1.501398,38958.000000,1228.000000
937.176938,1.509545,42411.000000,1312.000000
941.049430,1.545770,45503.000000,1295.000000
944.917629,1.563811,48422.000000,1322.000000
950.068549,1.606398,52118.000000,1290.000000
953.926729,1.624146,54797.000000,1302.000000
957.780616,1.639866,57646.000000,1321.000000
961.630209,1.652050,60453.000000,1347.000000
965.475508,1.650688,63306.000000,1415.000000
969.316514,1.640932,66143.000000,1512.000000
973.153226,1.629975,68846.000000,1614.000000
976.985644,1.633116,71365.000000,1661.000000
980.813769,1.603310,73772.000000,1839.000000
984.637600,1.599612,75891.000000,1908.000000
989.729363,1.584718,78252.000000,2036.000000
993.543176,1.567467,79748.000000,2159.000000
997.352695,1.564950,80903.000000,2203.000000
1001.157920,1.562725,81951.000000,2243.000000
1004.958852,1.563656,82676.000000,2258.000000
1008.755490,1.567009,83280.000000,2257.000000
1012.547834,1.568181,83764.000000,2264.000000
1016.335885,1.574836,84043.000000,2237.000000
1020.119642,1.582355,84173.000000,2202.000000
1023.899105,1.598718,84269.000000,2123.000000
1028.931711,1.609594,84249.000000,2070.000000
1032.701156,1.624246,84151.000000,1999.000000
1036.466307,1.638308,83920.000000,1930.000000
1040.227165,1.650435,83703.000000,1872.000000
1043.983729,1.658522,83454.000000,1832.000000
1047.735999,1.668728,83200.000000,1784.000000
1051.483976,1.681702,82984.000000,1727.000000
1055.227659,1.675718,82891.000000,1749.000000
1058.967048,1.696629,82902.000000,1667.000000
