Method:,Hadamard 1,,
Host Date-Time:,26/10/23 @ 17:48:25,,
Header Version:,1,,
System Temp (C):,41.94,,
Detector Temp (C):,39.81,,
Humidity (%):,51.12,,
Lamp PD:,119,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.471,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.422866,18269.000000,690.000000
904.739192,1.398139,19684.000000,787.000000
909.949268,1.411680,21675.000000,840.000000
913.851816,1.420857,23482.000000,891.000000
917.750071,1.442277,25749.000000,930.000000
921.644031,1.463713,28448.000000,978.000000
925.533698,1.476368,31685.000000,1058.000000
929.419072,1.513134,35299.000000,1083.000000
933.300152,1.540991,38958.000000,1121.000000
937.176938,1.569812,42411.000000,1142.000000
941.049430,1.586895,45503.000000,1178.000000
944.917629,1.627757,48422.000000,1141.000000
950.068549,1.665449,52118.000000,1126.000000
953.926729,1.677681,54797.000000,1151.000000
957.780616,1.695189,57646.000000,1163.000000
961.630209,1.704414,60453.000000,1194.000000
965.475508,1.711540,63306.000000,1230.000000
969.316514,1.707544,66143.000000,1297.000000
973.153226,1.690512,68846.000000,1404.000000
976.985644,1.677394,71365.000000,1500.000000
980.813769,1.656771,73772.000000,1626.000000
984.637600,1.657474,75891.000000,1670.000000
989.729363,1.635098,78252.000000,1813.000000
993.543176,1.630110,79748.000000,1869.000000
997.352695,1.619939,80903.000000,1941.000000
1001.157920,1.614483,81951.000000,1991.000000
1004.958852,1.608815,82676.000000,2035.000000
1008.755490,1.612831,83280.000000,2031.000000
1012.547834,1.611727,83764.000000,2048.000000
1016.335885,1.624559,84043.000000,1995.000000
1020.119642,1.631148,84173.000000,1968.000000
1023.899105,1.644407,84269.000000,1911.000000
1028.931711,1.655119,84249.000000,1864.000000
1032.701156,1.674639,84151.000000,1780.000000
1036.466307,1.688590,83920.000000,1719.000000
1040.227165,1.695111,83703.000000,1689.000000
1043.983729,1.711396,83454.000000,1622.000000
1047.735999,1.719546,83200.000000,1587.000000
1051.483976,1.723925,82984.000000,1567.000000
1055.227659,1.727616,82891.000000,1552.000000
1058.967048,1.727394,82902.000000,1553.000000
1062.702144,1.740876,82983.000000,1507.000000
1066.432946,1.737965,83085.000000,1519.000000
1071.400670,1.724876,83272.000000,1569.000000
1075.121453,1.713822,83611.000000,1616.000000
1078.837943,1.710828,83910.000000,1633.000000
1082.550140,1.716473,84123.000000,1616.000000
1086.258042,1.704390,84498.000000,1669.000000
1089.961651,1.696711,84758.000000,1704.000000
1093.660967,1.702404,85070.000000,1688.000000
1097.355988,1.712018,85377.000000,1657.000000
1101.046716,1.710936,85627.000000,1666.000000
1104.733151,1.720334,85977.000000,1637.000000
1109.641718,1.735468,86198.000000,1585.000000
1113.318133,1.747645,86300.000000,1543.000000
1116.990256,1.762644,86380.000000,1492.000000
1120.658084,1.783195,86438.000000,1424.000000
1124.321619,1.814130,86497.000000,1327.000000
1127.980861,1.832850,86496.000000,1271.000000
1131.635808,1.871644,86467.000000,1162.000000
1135.286462,1.930037,86483.000000,1016.000000
1138.932822,1.996978,86496.000000,871.000000
1142.574889,2.050638,86410.000000,769.000000
1147.424299,2.141452,86563.000000,625.000000
1151.056347,2.158202,86656.000000,602.000000
1154.684102,2.230414,86693.000000,510.000000
1158.307563,2.270947,86776.000000,465.000000
1161.926730,2.264319,86932.000000,473.000000
1165.541603,2.308345,87054.000000,428.000000
1169.152183,2.286669,87266.000000,451.000000
1172.758470,2.315985,87564.000000,423.000000
1176.360462,2.314178,88025.000000,427.000000
1179.958161,2.291383,88414.000000,452.000000
1184.748414,2.338617,89413.000000,410.000000
1188.336095,2.324042,90258.000000,428.000000
1191.919482,2.332634,91201.000000,424.000000
1195.498575,2.323488,92249.000000,438.000000
1199.073374,2.345325,93241.000000,421.000000
1202.643880,2.337583,94422.000000,434.000000
1206.210092,2.298735,95693.000000,481.000000
1209.772011,2.291929,96947.000000,495.000000
1213.329636,2.272107,98235.000000,525.000000
1216.882967,2.254937,99643.000000,554.000000
1221.614063,2.217133,101558.000000,616.000000
1225.157376,2.199586,102920.000000,650.000000
1228.696395,2.190286,104459.000000,674.000000
1232.231121,2.181455,106001.000000,698.000000
1235.761552,2.176301,107602.000000,717.000000
1239.287691,2.166339,109122.000000,744.000000
1242.809535,2.153917,110606.000000,776.000000
1246.327086,2.156212,112195.000000,783.000000
1249.840343,2.153706,113829.000000,799.000000
1253.349307,2.152360,115465.000000,813.000000
1258.021246,2.154856,117559.000000,823.000000
1261.520191,2.163058,119218.000000,819.000000
1265.014842,2.181489,121045.000000,797.000000
1268.505200,2.172415,122707.000000,825.000000
1271.991264,2.195303,124487.000000,794.000000
1275.473035,2.182005,126207.000000,830.000000
1278.950512,2.206340,127852.000000,795.000000
1282.423695,2.242796,129253.000000,739.000000
1285.892584,2.243610,130722.000000,746.000000
1289.357180,2.278681,131838.000000,694.000000
1293.969962,2.302867,133363.000000,664.000000
1297.424540,2.317859,134097.000000,645.000000
1300.874824,2.352572,134896.000000,599.000000
1304.320814,2.355494,135580.000000,598.000000
1307.762510,2.411636,136229.000000,528.000000
1311.199913,2.418632,136606.000000,521.000000
1314.633022,2.438595,136992.000000,499.000000
1318.061837,2.494765,137473.000000,440.000000
1321.486359,2.558230,137770.000000,381.000000
1324.906587,2.590624,137920.000000,354.000000
1328.322522,2.632048,138008.000000,322.000000
1332.870422,2.679044,138020.000000,289.000000
1336.276338,2.692239,137847.000000,280.000000
1339.677961,2.753299,137691.000000,243.000000
1343.075289,2.787947,137466.000000,224.000000
1346.468324,2.813132,137219.000000,211.000000
1349.857066,2.864146,136769.000000,187.000000
1353.241514,2.903792,136220.000000,170.000000
1356.621668,2.974598,135819.000000,144.000000
1359.997528,3.067279,135437.000000,116.000000
1363.369095,3.047378,134947.000000,121.000000
1367.857839,3.145575,134229.000000,96.000000
1371.219387,3.202118,133782.000000,84.000000
1374.576642,3.221796,133317.000000,80.000000
1377.929603,3.284333,132795.000000,69.000000
1381.278270,3.405793,132372.000000,52.000000
1384.622644,3.602455,132120.000000,33.000000
1387.962724,3.916135,131903.000000,16.000000
1391.298510,4.274339,131655.000000,7.000000
1394.630003,4.118318,131316.000000,10.000000
1397.957202,4.116979,130912.000000,10.000000
1402.386789,4.269676,130249.000000,7.000000
1405.703969,4.413558,129577.000000,5.000000
1409.016856,4.265798,129091.000000,7.000000
1412.325449,nan,128656.000000,-1.000000
1415.629749,5.107546,128099.000000,1.000000
1418.929755,3.959661,127582.000000,14.000000
1422.225467,nan,127181.000000,-7.000000
1425.516886,4.062000,126880.000000,11.000000
1428.804011,nan,126593.000000,-2.000000
1432.086843,nan,126398.000000,-5.000000
1436.457272,3.778520,126107.000000,21.000000
1439.730085,nan,125978.000000,-13.000000
