Method:,Hadamard 1,,
Host Date-Time:,16/10/23 @ 14:9:59,,
Header Version:,1,,
System Temp (C):,40.91,,
Detector Temp (C):,39.49,,
Humidity (%):,58.37,,
Lamp PD:,124,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.454,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.697996,18269.000000,3662.000000
904.739192,0.666543,19684.000000,4242.000000
909.949268,0.698970,21675.000000,4335.000000
913.851816,0.694133,23482.000000,4749.000000
917.750071,0.703105,25749.000000,5101.000000
921.644031,0.730186,28448.000000,5295.000000
925.533698,0.737650,31685.000000,5797.000000
929.419072,0.763288,35299.000000,6088.000000
933.300152,0.763551,38958.000000,6715.000000
937.176938,0.790395,42411.000000,6872.000000
941.049430,0.787929,45503.000000,7415.000000
944.917629,0.806693,48422.000000,7557.000000
950.068549,0.807325,52118.000000,8122.000000
953.926729,0.810566,54797.000000,8476.000000
957.780616,0.802827,57646.000000,9077.000000
961.630209,0.797116,60453.000000,9645.000000
965.475508,0.796050,63306.000000,10125.000000
969.316514,0.787744,66143.000000,10783.000000
973.153226,0.778391,68846.000000,11468.000000
976.985644,0.774159,71365.000000,12004.000000
980.813769,0.767245,73772.000000,12608.000000
984.637600,0.763085,75891.000000,13095.000000
989.729363,0.754530,78252.000000,13771.000000
993.543176,0.760615,79748.000000,13839.000000
997.352695,0.762675,80903.000000,13973.000000
1001.157920,0.766528,81951.000000,14029.000000
1004.958852,0.773553,82676.000000,13926.000000
1008.755490,0.782965,83280.000000,13727.000000
1012.547834,0.796569,83764.000000,13381.000000
1016.335885,0.808160,84043.000000,13072.000000
1020.119642,0.824010,84173.000000,12623.000000
1023.899105,0.842094,84269.000000,12122.000000
1028.931711,0.864301,84249.000000,11515.000000
1032.701156,0.870829,84151.000000,11330.000000
1036.466307,0.900119,83920.000000,10562.000000
1040.227165,0.904498,83703.000000,10429.000000
1043.983729,0.920709,83454.000000,10017.000000
1047.735999,0.938350,83200.000000,9589.000000
1051.483976,0.939628,82984.000000,9536.000000
1055.227659,0.956944,82891.000000,9153.000000
1058.967048,0.950503,82902.000000,9291.000000
1062.702144,0.960569,82983.000000,9087.000000
1066.432946,0.958481,83085.000000,9142.000000
1071.400670,0.957373,83272.000000,9186.000000
1075.121453,0.952335,83611.000000,9331.000000
1078.837943,0.943492,83910.000000,9557.000000
1082.550140,0.955592,84123.000000,9318.000000
1086.258042,0.944530,84498.000000,9601.000000
1089.961651,0.945955,84758.000000,9599.000000
1093.660967,0.945474,85070.000000,9645.000000
1097.355988,0.949160,85377.000000,9598.000000
1101.046716,0.948083,85627.000000,9650.000000
1104.733151,0.950440,85977.000000,9637.000000
1109.641718,0.961170,86198.000000,9426.000000
1113.318133,0.973215,86300.000000,9179.000000
1116.990256,0.977993,86380.000000,9087.000000
1120.658084,1.003623,86438.000000,8572.000000
1124.321619,1.017034,86497.000000,8317.000000
1127.980861,1.032118,86496.000000,8033.000000
1131.635808,1.048109,86467.000000,7740.000000
1135.286462,1.048246,86483.000000,7739.000000
1138.932822,1.077197,86496.000000,7241.000000
1142.574889,1.071519,86410.000000,7329.000000
1147.424299,1.089760,86563.000000,7040.000000
1151.056347,1.095502,86656.000000,6955.000000
1154.684102,1.107203,86693.000000,6773.000000
1158.307563,1.115905,86776.000000,6645.000000
1161.926730,1.117863,86932.000000,6627.000000
1165.541603,1.123282,87054.000000,6554.000000
1169.152183,1.127598,87266.000000,6505.000000
1172.758470,1.127945,87564.000000,6522.000000
1176.360462,1.132027,88025.000000,6495.000000
1179.958161,1.114651,88414.000000,6790.000000
1184.748414,1.121968,89413.000000,6752.000000
1188.336095,1.111693,90258.000000,6979.000000
1191.919482,1.112304,91201.000000,7042.000000
1195.498575,1.097259,92249.000000,7374.000000
1199.073374,1.095473,93241.000000,7484.000000
1202.643880,1.095805,94422.000000,7573.000000
1206.210092,1.074491,95693.000000,8061.000000
1209.772011,1.085131,96947.000000,7969.000000
1213.329636,1.073764,98235.000000,8289.000000
1216.882967,1.069283,99643.000000,8495.000000
1221.614063,1.061443,101558.000000,8816.000000
1225.157376,1.062038,102920.000000,8922.000000
1228.696395,1.062633,104459.000000,9043.000000
1232.231121,1.061853,106001.000000,9193.000000
1235.761552,1.059062,107602.000000,9392.000000
1239.287691,1.069990,109122.000000,9288.000000
1242.809535,1.063730,110606.000000,9551.000000
1246.327086,1.074358,112195.000000,9454.000000
1249.840343,1.080178,113829.000000,9464.000000
1253.349307,1.083768,115465.000000,9521.000000
1258.021246,1.093081,117559.000000,9488.000000
1261.520191,1.101140,119218.000000,9445.000000
1265.014842,1.103171,121045.000000,9545.000000
1268.505200,1.110780,122707.000000,9508.000000
1271.991264,1.121534,124487.000000,9410.000000
1275.473035,1.126664,126207.000000,9428.000000
1278.950512,1.138926,127852.000000,9285.000000
1282.423695,1.155657,129253.000000,9032.000000
1285.892584,1.152231,130722.000000,9207.000000
1289.357180,1.168655,131838.000000,8941.000000
1293.969962,1.178288,133363.000000,8846.000000
1297.424540,1.188649,134097.000000,8685.000000
1300.874824,1.200325,134896.000000,8505.000000
1304.320814,1.204723,135580.000000,8462.000000
1307.762510,1.213729,136229.000000,8328.000000
1311.199913,1.223833,136606.000000,8159.000000
1314.633022,1.227567,136992.000000,8112.000000
1318.061837,1.231775,137473.000000,8062.000000
1321.486359,1.239553,137770.000000,7936.000000
1324.906587,1.241067,137920.000000,7917.000000
1328.322522,1.246253,138008.000000,7828.000000
1332.870422,1.247680,138020.000000,7803.000000
1336.276338,1.243036,137847.000000,7877.000000
1339.677961,1.251795,137691.000000,7711.000000
1343.075289,1.259329,137466.000000,7566.000000
1346.468324,1.266601,137219.000000,7427.000000
1349.857066,1.284974,136769.000000,7096.000000
1353.241514,1.312204,136220.000000,6638.000000
1356.621668,1.309486,135819.000000,6660.000000
1359.997528,1.357293,135437.000000,5949.000000
1363.369095,1.357915,134947.000000,5919.000000
1367.857839,1.395051,134229.000000,5405.000000
1371.219387,1.404917,133782.000000,5266.000000
1374.576642,1.424615,133317.000000,5015.000000
1377.929603,1.453865,132795.000000,4670.000000
1381.278270,1.489845,132372.000000,4285.000000
1384.622644,1.519126,132120.000000,3998.000000
1387.962724,1.607971,131903.000000,3253.000000
1391.298510,1.584523,131655.000000,3427.000000
1394.630003,1.580247,131316.000000,3452.000000
1397.957202,1.570190,130912.000000,3522.000000
1402.386789,1.510440,130249.000000,4021.000000
1405.703969,1.499426,129577.000000,4103.000000
1409.016856,1.498218,129091.000000,4099.000000
1412.325449,1.480122,128656.000000,4259.000000
1415.629749,1.475696,128099.000000,4284.000000
1418.929755,1.468400,127582.000000,4339.000000
1422.225467,1.446125,127181.000000,4553.000000
1425.516886,1.435660,126880.000000,4653.000000
1428.804011,1.405442,126593.000000,4977.000000
1432.086843,1.413587,126398.000000,4877.000000
1436.457272,1.376791,126107.000000,5296.000000
1439.730085,1.390770,125978.000000,5123.000000
1442.998604,1.361538,125962.000000,5479.000000
1446.262830,1.367322,125787.000000,5399.000000
1449.522762,1.365601,125591.000000,5412.000000
1452.778400,1.372118,125464.000000,5326.000000
1456.029745,1.386963,125171.000000,5135.000000
1459.276796,1.368078,124909.000000,5352.000000
1462.519553,1.391683,124592.000000,5056.000000
1465.758017,1.381009,124260.000000,5168.000000
1470.069290,1.379664,123684.000000,5160.000000
1473.297735,1.377858,123290.000000,5165.000000
1476.521886,1.382342,122785.000000,5091.000000
1479.741744,1.385867,122278.000000,5029.000000
1482.957309,1.396274,121732.000000,4888.000000
1486.168579,1.399995,121147.000000,4823.000000
1489.375556,1.388606,120507.000000,4925.000000
1492.578239,1.407049,119914.000000,4697.000000
1495.776629,1.416634,119197.000000,4567.000000
1498.970725,1.399085,118537.000000,4729.000000
1503.222841,1.420959,117543.000000,4459.000000
1506.406918,1.413551,116773.000000,4506.000000
