Method:,Hadamard 1,,
Host Date-Time:,16/10/23 @ 14:6:57,,
Header Version:,1,,
System Temp (C):,40.5,,
Detector Temp (C):,39.15,,
Humidity (%):,59.43,,
Lamp PD:,123,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.454,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.697404,18269.000000,3667.000000
904.739192,0.672833,19684.000000,4181.000000
909.949268,0.705938,21675.000000,4266.000000
913.851816,0.698637,23482.000000,4700.000000
917.750071,0.713880,25749.000000,4976.000000
921.644031,0.725454,28448.000000,5353.000000
925.533698,0.739452,31685.000000,5773.000000
929.419072,0.765003,35299.000000,6064.000000
933.300152,0.769476,38958.000000,6624.000000
937.176938,0.785057,42411.000000,6957.000000
941.049430,0.793410,45503.000000,7322.000000
944.917629,0.803259,48422.000000,7617.000000
950.068549,0.809415,52118.000000,8083.000000
953.926729,0.807350,54797.000000,8539.000000
957.780616,0.804649,57646.000000,9039.000000
961.630209,0.800279,60453.000000,9575.000000
965.475508,0.794466,63306.000000,10162.000000
969.316514,0.788954,66143.000000,10753.000000
973.153226,0.775861,68846.000000,11535.000000
976.985644,0.777355,71365.000000,11916.000000
980.813769,0.761565,73772.000000,12774.000000
984.637600,0.758434,75891.000000,13236.000000
989.729363,0.759893,78252.000000,13602.000000
993.543176,0.756772,79748.000000,13962.000000
997.352695,0.757730,80903.000000,14133.000000
1001.157920,0.762890,81951.000000,14147.000000
1004.958852,0.772992,82676.000000,13944.000000
1008.755490,0.783155,83280.000000,13721.000000
1012.547834,0.790254,83764.000000,13577.000000
1016.335885,0.807496,84043.000000,13092.000000
1020.119642,0.820242,84173.000000,12733.000000
1023.899105,0.841986,84269.000000,12125.000000
1028.931711,0.854088,84249.000000,11789.000000
1032.701156,0.877823,84151.000000,11149.000000
1036.466307,0.898642,83920.000000,10598.000000
1040.227165,0.903791,83703.000000,10446.000000
1043.983729,0.922186,83454.000000,9983.000000
1047.735999,0.930051,83200.000000,9774.000000
1051.483976,0.940403,82984.000000,9519.000000
1055.227659,0.941150,82891.000000,9492.000000
1058.967048,0.954683,82902.000000,9202.000000
1062.702144,0.954305,82983.000000,9219.000000
1066.432946,0.962203,83085.000000,9064.000000
1071.400670,0.948898,83272.000000,9367.000000
1075.121453,0.957438,83611.000000,9222.000000
1078.837943,0.948658,83910.000000,9444.000000
1082.550140,0.954893,84123.000000,9333.000000
1086.258042,0.939940,84498.000000,9703.000000
1089.961651,0.944870,84758.000000,9623.000000
1093.660967,0.943677,85070.000000,9685.000000
1097.355988,0.947489,85377.000000,9635.000000
1101.046716,0.949616,85627.000000,9616.000000
1104.733151,0.950982,85977.000000,9625.000000
1109.641718,0.963433,86198.000000,9377.000000
1113.318133,0.972176,86300.000000,9201.000000
1116.990256,0.985319,86380.000000,8935.000000
1120.658084,0.999387,86438.000000,8656.000000
1124.321619,1.010813,86497.000000,8437.000000
1127.980861,1.027922,86496.000000,8111.000000
1131.635808,1.040379,86467.000000,7879.000000
1135.286462,1.052759,86483.000000,7659.000000
1138.932822,1.076000,86496.000000,7261.000000
1142.574889,1.073658,86410.000000,7293.000000
1147.424299,1.085279,86563.000000,7113.000000
1151.056347,1.094254,86656.000000,6975.000000
1154.684102,1.098066,86693.000000,6917.000000
1158.307563,1.113948,86776.000000,6675.000000
1161.926730,1.106735,86932.000000,6799.000000
1165.541603,1.127879,87054.000000,6485.000000
1169.152183,1.119070,87266.000000,6634.000000
1172.758470,1.133507,87564.000000,6439.000000
1176.360462,1.118791,88025.000000,6696.000000
1179.958161,1.115612,88414.000000,6775.000000
1184.748414,1.128906,89413.000000,6645.000000
1188.336095,1.102457,90258.000000,7129.000000
1191.919482,1.112921,91201.000000,7032.000000
1195.498575,1.088167,92249.000000,7530.000000
1199.073374,1.098268,93241.000000,7436.000000
1202.643880,1.087681,94422.000000,7716.000000
1206.210092,1.081991,95693.000000,7923.000000
1209.772011,1.079715,96947.000000,8069.000000
1213.329636,1.076972,98235.000000,8228.000000
1216.882967,1.068926,99643.000000,8502.000000
1221.614063,1.063962,101558.000000,8765.000000
1225.157376,1.061502,102920.000000,8933.000000
1228.696395,1.057667,104459.000000,9147.000000
1232.231121,1.059309,106001.000000,9247.000000
1235.761552,1.061846,107602.000000,9332.000000
1239.287691,1.065571,109122.000000,9383.000000
1242.809535,1.067750,110606.000000,9463.000000
1246.327086,1.071839,112195.000000,9509.000000
1249.840343,1.074933,113829.000000,9579.000000
1253.349307,1.081402,115465.000000,9573.000000
1258.021246,1.091665,117559.000000,9519.000000
1261.520191,1.095475,119218.000000,9569.000000
1265.014842,1.105406,121045.000000,9496.000000
1268.505200,1.113529,122707.000000,9448.000000
1271.991264,1.121073,124487.000000,9420.000000
1275.473035,1.124550,126207.000000,9474.000000
1278.950512,1.143345,127852.000000,9191.000000
1282.423695,1.143378,129253.000000,9291.000000
1285.892584,1.160998,130722.000000,9023.000000
1289.357180,1.174277,131838.000000,8826.000000
1293.969962,1.173649,133363.000000,8941.000000
1297.424540,1.193072,134097.000000,8597.000000
1300.874824,1.196866,134896.000000,8573.000000
1304.320814,1.204620,135580.000000,8464.000000
1307.762510,1.211804,136229.000000,8365.000000
1311.199913,1.219279,136606.000000,8245.000000
1314.633022,1.223570,136992.000000,8187.000000
1318.061837,1.233286,137473.000000,8034.000000
1321.486359,1.232550,137770.000000,8065.000000
1324.906587,1.240190,137920.000000,7933.000000
1328.322522,1.242332,138008.000000,7899.000000
1332.870422,1.247569,138020.000000,7805.000000
1336.276338,1.249760,137847.000000,7756.000000
1339.677961,1.255755,137691.000000,7641.000000
1343.075289,1.245822,137466.000000,7805.000000
1346.468324,1.274270,137219.000000,7297.000000
1349.857066,1.276789,136769.000000,7231.000000
1353.241514,1.304744,136220.000000,6753.000000
1356.621668,1.317648,135819.000000,6536.000000
1359.997528,1.360223,135437.000000,5909.000000
1363.369095,1.357402,134947.000000,5926.000000
1367.857839,1.403489,134229.000000,5301.000000
1371.219387,1.397638,133782.000000,5355.000000
1374.576642,1.423490,133317.000000,5028.000000
1377.929603,1.448596,132795.000000,4727.000000
1381.278270,1.483307,132372.000000,4350.000000
1384.622644,1.536637,132120.000000,3840.000000
1387.962724,1.592238,131903.000000,3373.000000
1391.298510,1.603299,131655.000000,3282.000000
1394.630003,1.592496,131316.000000,3356.000000
1397.957202,1.568590,130912.000000,3535.000000
1402.386789,1.518397,130249.000000,3948.000000
1405.703969,1.499744,129577.000000,4100.000000
1409.016856,1.491281,129091.000000,4165.000000
1412.325449,1.479613,128656.000000,4264.000000
1415.629749,1.471459,128099.000000,4326.000000
1418.929755,1.446729,127582.000000,4561.000000
1422.225467,1.447462,127181.000000,4539.000000
1425.516886,1.421519,126880.000000,4807.000000
1428.804011,1.418912,126593.000000,4825.000000
1432.086843,1.402249,126398.000000,5006.000000
1436.457272,1.388932,126107.000000,5150.000000
1439.730085,1.383624,125978.000000,5208.000000
1442.998604,1.364561,125962.000000,5441.000000
1446.262830,1.368289,125787.000000,5387.000000
1449.522762,1.363439,125591.000000,5439.000000
1452.778400,1.370815,125464.000000,5342.000000
1456.029745,1.370695,125171.000000,5331.000000
1459.276796,1.384112,124909.000000,5158.000000
1462.519553,1.386729,124592.000000,5114.000000
1465.758017,1.375249,124260.000000,5237.000000
1470.069290,1.375392,123684.000000,5211.000000
1473.297735,1.378868,123290.000000,5153.000000
1476.521886,1.377591,122785.000000,5147.000000
1479.741744,1.389683,122278.000000,4985.000000
1482.957309,1.388524,121732.000000,4976.000000
1486.168579,1.405068,121147.000000,4767.000000
1489.375556,1.382477,120507.000000,4995.000000
1492.578239,1.416112,119914.000000,4600.000000
1495.776629,1.415400,119197.000000,4580.000000
1498.970725,1.400188,118537.000000,4717.000000
1503.222841,1.423597,117543.000000,4432.000000
1506.406918,1.409617,116773.000000,4547.000000
1509.586702,1.427879,115949.000000,4329.000000
1512.762192,1.418139,115106.000000,4395.000000
1515.933389,1.434315,114146.000000,4199.000000
1519.100292,1.420600,113337.000000,4303.000000
1522.262901,1.436484,112368.000000,4113.000000
1525.421217,1.427522,111411.000000,4163.000000
1528.575239,1.427747,110371.000000,4122.000000
1531.724967,1.427708,109317.000000,4083.000000
1534.870402,1.422363,108165.000000,4090.000000
1539.057636,1.444461,106604.000000,3831.000000
1542.193052,1.412160,105395.000000,4080.000000
1545.324174,1.425435,104112.000000,3909.000000
1548.451003,1.430081,102809.000000,3819.000000
1551.573538,1.427447,101438.000000,3791.000000
1554.691780,1.451786,100012.000000,3534.000000
1557.805728,1.418834,98633.000000,3760.000000
1560.915382,1.442559,97134.000000,3506.000000
1564.020743,1.436302,95608.000000,3501.000000
1567.121810,1.429233,94118.000000,3503.000000
1571.249887,1.433934,92019.000000,3388.000000
1574.340935,1.446429,90456.000000,3236.000000
1577.427690,1.413728,88821.000000,3426.000000
1580.510151,1.443536,87162.000000,3139.000000
1583.588318,1.457987,85518.000000,2979.000000
1586.662192,1.408447,83880.000000,3275.000000
1589.731772,1.461453,82181.000000,2840.000000
1592.797059,1.420650,80396.000000,3052.000000
1595.858052,1.454702,78805.000000,2766.000000
1598.914751,1.433856,77067.000000,2838.000000
1602.983671,1.448018,74796.000000,2666.000000
1606.030352,1.438540,73099.000000,2663.000000
1609.072739,1.466665,71400.000000,2438.000000
1612.110833,1.475822,69781.000000,2333.000000
1615.144632,1.485312,68082.000000,2227.000000
1618.174138,1.499165,66375.000000,2103.000000
1621.199351,1.503255,64709.000000,2031.000000
1624.220270,1.498658,63082.000000,2001.000000
1627.236895,1.523792,61429.000000,1839.000000
1630.249227,1.517782,59860.000000,1817.000000
1634.258990,1.549196,57763.000000,1631.000000
1637.261303,1.571865,56194.000000,1506.000000
1640.259322,1.578806,54559.000000,1439.000000
1643.253048,1.618163,52968.000000,1276.000000
1646.242480,1.678779,51356.000000,1076.000000
1649.227618,1.635678,49659.000000,1149.000000
1652.208463,1.693131,47803.000000,969.000000
1655.185014,1.641535,45865.000000,1047.000000
1658.157272,1.751118,43581.000000,773.000000
1661.125236,1.729669,40998.000000,764.000000
1665.075842,1.705480,36899.000000,727.000000
1668.033787,1.750283,33256.000000,591.000000
1670.987439,1.644655,29297.000000,664.000000
1673.936797,1.638051,25248.000000,581.000000
1676.881861,1.463946,21362.000000,734.000000
1679.822632,1.706483,17958.000000,353.000000
1682.759109,1.462196,15044.000000,519.000000
1685.691293,1.601889,12715.000000,318.000000
1688.619182,1.620071,10757.000000,258.000000
1691.542779,1.660723,9157.000000,200.000000
1695.434228,1.602234,7483.000000,187.000000
1698.347805,1.904295,6498.000000,81.000000
1701.257089,1.363666,5614.000000,243.000000
