Method:,Hadamard 1,,
Host Date-Time:,16/10/23 @ 14:6:21,,
Header Version:,1,,
System Temp (C):,40.35,,
Detector Temp (C):,39.15,,
Humidity (%):,60.25,,
Lamp PD:,125,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.459,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.676254,18269.000000,3850.000000
904.739192,0.690212,19684.000000,4017.000000
909.949268,0.692704,21675.000000,4398.000000
913.851816,0.689856,23482.000000,4796.000000
917.750071,0.708244,25749.000000,5041.000000
921.644031,0.726348,28448.000000,5342.000000
925.533698,0.745436,31685.000000,5694.000000
929.419072,0.750495,35299.000000,6270.000000
933.300152,0.774687,38958.000000,6545.000000
937.176938,0.776465,42411.000000,7096.000000
941.049430,0.796088,45503.000000,7277.000000
944.917629,0.796190,48422.000000,7742.000000
950.068549,0.802645,52118.000000,8210.000000
953.926729,0.803552,54797.000000,8614.000000
957.780616,0.802444,57646.000000,9085.000000
961.630209,0.798378,60453.000000,9617.000000
965.475508,0.793313,63306.000000,10189.000000
969.316514,0.787825,66143.000000,10781.000000
973.153226,0.781126,68846.000000,11396.000000
976.985644,0.775573,71365.000000,11965.000000
980.813769,0.765870,73772.000000,12648.000000
984.637600,0.759616,75891.000000,13200.000000
989.729363,0.761460,78252.000000,13553.000000
993.543176,0.752039,79748.000000,14115.000000
997.352695,0.760041,80903.000000,14058.000000
1001.157920,0.767426,81951.000000,14000.000000
1004.958852,0.775334,82676.000000,13869.000000
1008.755490,0.783693,83280.000000,13704.000000
1012.547834,0.794077,83764.000000,13458.000000
1016.335885,0.812198,84043.000000,12951.000000
1020.119642,0.824148,84173.000000,12619.000000
1023.899105,0.839593,84269.000000,12192.000000
1028.931711,0.863434,84249.000000,11538.000000
1032.701156,0.881776,84151.000000,11048.000000
1036.466307,0.887276,83920.000000,10879.000000
1040.227165,0.908851,83703.000000,10325.000000
1043.983729,0.923668,83454.000000,9949.000000
1047.735999,0.931743,83200.000000,9736.000000
1051.483976,0.939765,82984.000000,9533.000000
1055.227659,0.945934,82891.000000,9388.000000
1058.967048,0.957809,82902.000000,9136.000000
1062.702144,0.949387,82983.000000,9324.000000
1066.432946,0.960243,83085.000000,9105.000000
1071.400670,0.955109,83272.000000,9234.000000
1075.121453,0.958806,83611.000000,9193.000000
1078.837943,0.953049,83910.000000,9349.000000
1082.550140,0.941920,84123.000000,9616.000000
1086.258042,0.946661,84498.000000,9554.000000
1089.961651,0.948041,84758.000000,9553.000000
1093.660967,0.944395,85070.000000,9669.000000
1097.355988,0.940647,85377.000000,9788.000000
1101.046716,0.945615,85627.000000,9705.000000
1104.733151,0.953607,85977.000000,9567.000000
1109.641718,0.964918,86198.000000,9345.000000
1113.318133,0.968135,86300.000000,9287.000000
1116.990256,0.984202,86380.000000,8958.000000
1120.658084,0.999638,86438.000000,8651.000000
1124.321619,1.017714,86497.000000,8304.000000
1127.980861,1.034830,86496.000000,7983.000000
1131.635808,1.043866,86467.000000,7816.000000
1135.286462,1.060424,86483.000000,7525.000000
1138.932822,1.063850,86496.000000,7467.000000
1142.574889,1.082319,86410.000000,7149.000000
1147.424299,1.093228,86563.000000,6984.000000
1151.056347,1.098950,86656.000000,6900.000000
1154.684102,1.102547,86693.000000,6846.000000
1158.307563,1.109032,86776.000000,6751.000000
1161.926730,1.118125,86932.000000,6623.000000
1165.541603,1.121761,87054.000000,6577.000000
1169.152183,1.126464,87266.000000,6522.000000
1172.758470,1.127279,87564.000000,6532.000000
1176.360462,1.126842,88025.000000,6573.000000
1179.958161,1.122330,88414.000000,6671.000000
1184.748414,1.116726,89413.000000,6834.000000
1188.336095,1.114064,90258.000000,6941.000000
