Method:,Hadamard 1,,
Host Date-Time:,25/10/23 @ 16:1:16,,
Header Version:,1,,
System Temp (C):,38.16,,
Detector Temp (C):,35.67,,
Humidity (%):,63.18,,
Lamp PD:,127,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.505,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.603799,18269.000000,4549.000000
904.739192,0.563493,19684.000000,5378.000000
909.949268,0.599244,21675.000000,5454.000000
913.851816,0.596364,23482.000000,5948.000000
917.750071,0.608534,25749.000000,6342.000000
921.644031,0.629991,28448.000000,6669.000000
925.533698,0.640456,31685.000000,7251.000000
929.419072,0.668380,35299.000000,7575.000000
933.300152,0.669066,38958.000000,8347.000000
937.176938,0.699083,42411.000000,8480.000000
941.049430,0.697569,45503.000000,9130.000000
944.917629,0.720406,48422.000000,9218.000000
950.068549,0.721309,52118.000000,9901.000000
953.926729,0.725456,54797.000000,10311.000000
957.780616,0.718154,57646.000000,11031.000000
961.630209,0.712416,60453.000000,11722.000000
965.475508,0.707009,63306.000000,12429.000000
969.316514,0.700140,66143.000000,13193.000000
973.153226,0.687061,68846.000000,14152.000000
976.985644,0.678699,71365.000000,14955.000000
980.813769,0.668905,73772.000000,15812.000000
984.637600,0.665558,75891.000000,16392.000000
989.729363,0.654146,78252.000000,17352.000000
993.543176,0.660273,79748.000000,17436.000000
997.352695,0.658595,80903.000000,17757.000000
1001.157920,0.663745,81951.000000,17775.000000
1004.958852,0.670635,82676.000000,17650.000000
1008.755490,0.681116,83280.000000,17355.000000
1012.547834,0.693222,83764.000000,16976.000000
1016.335885,0.708177,84043.000000,16456.000000
1020.119642,0.724459,84173.000000,15875.000000
1023.899105,0.747295,84269.000000,15079.000000
1028.931711,0.766660,84249.000000,14418.000000
1032.701156,0.780143,84151.000000,13961.000000
1036.466307,0.814861,83920.000000,12853.000000
1040.227165,0.814853,83703.000000,12820.000000
1043.983729,0.832037,83454.000000,12286.000000
1047.735999,0.849938,83200.000000,11754.000000
1051.483976,0.852557,82984.000000,11653.000000
1055.227659,0.868360,82891.000000,11224.000000
1058.967048,0.864949,82902.000000,11314.000000
1062.702144,0.873236,82983.000000,11111.000000
1066.432946,0.872715,83085.000000,11138.000000
1071.400670,0.866614,83272.000000,11321.000000
1075.121453,0.862700,83611.000000,11470.000000
1078.837943,0.854183,83910.000000,11739.000000
1082.550140,0.865920,84123.000000,11455.000000
1086.258042,0.848897,84498.000000,11966.000000
1089.961651,0.846294,84758.000000,12075.000000
1093.660967,0.847422,85070.000000,12088.000000
1097.355988,0.849958,85377.000000,12061.000000
1101.046716,0.850292,85627.000000,12087.000000
1104.733151,0.851848,85977.000000,12093.000000
1109.641718,0.861779,86198.000000,11850.000000
1113.318133,0.871740,86300.000000,11595.000000
1116.990256,0.882337,86380.000000,11326.000000
1120.658084,0.904731,86438.000000,10764.000000
1124.321619,0.920469,86497.000000,10388.000000
