Method:,Hadamard 1,,
Host Date-Time:,2/10/23 @ 11:13:48,,
Header Version:,1,,
System Temp (C):,41.64,,
Detector Temp (C):,40.15,,
Humidity (%):,54.27,,
Lamp PD:,123,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.457,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.361348,18269.000000,795.000000
904.739192,1.371907,19684.000000,836.000000
909.949268,1.385594,21675.000000,892.000000
913.851816,1.387109,23482.000000,963.000000
917.750071,1.404722,25749.000000,1014.000000
921.644031,1.433690,28448.000000,1048.000000
925.533698,1.450861,31685.000000,1122.000000
929.419072,1.481809,35299.000000,1164.000000
933.300152,1.507453,38958.000000,1211.000000
937.176938,1.530568,42411.000000,1250.000000
941.049430,1.571680,45503.000000,1220.000000
944.917629,1.608766,48422.000000,1192.000000
950.068549,1.659702,52118.000000,1141.000000
953.926729,1.682233,54797.000000,1139.000000
957.780616,1.711551,57646.000000,1120.000000
961.630209,1.711011,60453.000000,1176.000000
965.475508,1.722626,63306.000000,1199.000000
969.316514,1.713613,66143.000000,1279.000000
973.153226,1.699892,68846.000000,1374.000000
976.985644,1.695123,71365.000000,1440.000000
980.813769,1.662146,73772.000000,1606.000000
984.637600,1.645420,75891.000000,1717.000000
989.729363,1.627264,78252.000000,1846.000000
993.543176,1.610351,79748.000000,1956.000000
997.352695,1.602183,80903.000000,2022.000000
1001.157920,1.602012,81951.000000,2049.000000
1004.958852,1.588592,82676.000000,2132.000000
1008.755490,1.589721,83280.000000,2142.000000
1012.547834,1.589409,83764.000000,2156.000000
1016.335885,1.594494,84043.000000,2138.000000
1020.119642,1.606901,84173.000000,2081.000000
1023.899105,1.618172,84269.000000,2030.000000
1028.931711,1.634196,84249.000000,1956.000000
1032.701156,1.650670,84151.000000,1881.000000
1036.466307,1.662603,83920.000000,1825.000000
1040.227165,1.683942,83703.000000,1733.000000
1043.983729,1.697173,83454.000000,1676.000000
1047.735999,1.709270,83200.000000,1625.000000
1051.483976,1.718691,82984.000000,1586.000000
1055.227659,1.724826,82891.000000,1562.000000
1058.967048,1.740164,82902.000000,1508.000000
1062.702144,1.739150,82983.000000,1513.000000
1066.432946,1.735115,83085.000000,1529.000000
1071.400670,1.728489,83272.000000,1556.000000
1075.121453,1.729139,83611.000000,1560.000000
1078.837943,1.713495,83910.000000,1623.000000
1082.550140,1.717550,84123.000000,1612.000000
1086.258042,1.712533,84498.000000,1638.000000
1089.961651,1.704685,84758.000000,1673.000000
1093.660967,1.696273,85070.000000,1712.000000
1097.355988,1.701148,85377.000000,1699.000000
1101.046716,1.704724,85627.000000,1690.000000
1104.733151,1.704189,85977.000000,1699.000000
1109.641718,1.713822,86198.000000,1666.000000
1113.318133,1.731348,86300.000000,1602.000000
1116.990256,1.751438,86380.000000,1531.000000
1120.658084,1.767618,86438.000000,1476.000000
1124.321619,1.794299,86497.000000,1389.000000
1127.980861,1.824056,86496.000000,1297.000000
1131.635808,1.863866,86467.000000,1183.000000
1135.286462,1.916155,86483.000000,1049.000000
1138.932822,1.976050,86496.000000,914.000000
1142.574889,2.043357,86410.000000,782.000000
1147.424299,2.131152,86563.000000,640.000000
1151.056347,2.174371,86656.000000,580.000000
1154.684102,2.228714,86693.000000,512.000000
1158.307563,2.273758,86776.000000,462.000000
1161.926730,2.249871,86932.000000,489.000000
1165.541603,2.289481,87054.000000,447.000000
1169.152183,2.316563,87266.000000,421.000000
1172.758470,2.334871,87564.000000,405.000000
1176.360462,2.323430,88025.000000,418.000000
1179.958161,2.315077,88414.000000,428.000000
1184.748414,2.346096,89413.000000,403.000000
1188.336095,2.348031,90258.000000,405.000000
1191.919482,2.347216,91201.000000,410.000000
1195.498575,2.355367,92249.000000,407.000000
1199.073374,2.344294,93241.000000,422.000000
1202.643880,2.305756,94422.000000,467.000000
1206.210092,2.310634,95693.000000,468.000000
1209.772011,2.292807,96947.000000,494.000000
1213.329636,2.270456,98235.000000,527.000000
1216.882967,2.250259,99643.000000,560.000000
1221.614063,2.223525,101558.000000,607.000000
1225.157376,2.226459,102920.000000,611.000000
1228.696395,2.196124,104459.000000,665.000000
1232.231121,2.194080,106001.000000,678.000000
1235.761552,2.176907,107602.000000,716.000000
1239.287691,2.157099,109122.000000,760.000000
1242.809535,2.160685,110606.000000,764.000000
1246.327086,2.164047,112195.000000,769.000000
1249.840343,2.154250,113829.000000,798.000000
1253.349307,2.156115,115465.000000,806.000000
1258.021246,2.157503,117559.000000,818.000000
1261.520191,2.156219,119218.000000,832.000000
1265.014842,2.158151,121045.000000,841.000000
1268.505200,2.169791,122707.000000,830.000000
1271.991264,2.189328,124487.000000,805.000000
1275.473035,2.190459,126207.000000,814.000000
1278.950512,2.214613,127852.000000,780.000000
1282.423695,2.231199,129253.000000,759.000000
1285.892584,2.253621,130722.000000,729.000000
1289.357180,2.275563,131838.000000,699.000000
1293.969962,2.295732,133363.000000,675.000000
1297.424540,2.322598,134097.000000,638.000000
1300.874824,2.372603,134896.000000,572.000000
1304.320814,2.374041,135580.000000,573.000000
1307.762510,2.442304,136229.000000,492.000000
1311.199913,2.446161,136606.000000,489.000000
1314.633022,2.478684,136992.000000,455.000000
1318.061837,2.519124,137473.000000,416.000000
1321.486359,2.580446,137770.000000,362.000000
1324.906587,2.633122,137920.000000,321.000000
1328.322522,2.668613,138008.000000,296.000000
1332.870422,2.747245,138020.000000,247.000000
1336.276338,2.781462,137847.000000,228.000000
1339.677961,2.851104,137691.000000,194.000000
1343.075289,2.774583,137466.000000,231.000000
1346.468324,2.865573,137219.000000,187.000000
1349.857066,2.850430,136769.000000,193.000000
1353.241514,2.896195,136220.000000,173.000000
1356.621668,3.091568,135819.000000,110.000000
1359.997528,3.094311,135437.000000,109.000000
1363.369095,3.157035,134947.000000,94.000000
1367.857839,3.395453,134229.000000,54.000000
1371.219387,3.245584,133782.000000,76.000000
1374.576642,3.298811,133317.000000,67.000000
1377.929603,3.631820,132795.000000,31.000000
1381.278270,3.519736,132372.000000,40.000000
1384.622644,4.643847,132120.000000,3.000000
1387.962724,inf,131903.000000,0.000000
1391.298510,4.420467,131655.000000,5.000000
1394.630003,4.004374,131316.000000,13.000000
1397.957202,3.861707,130912.000000,18.000000
1402.386789,4.336623,130249.000000,6.000000
1405.703969,nan,129577.000000,-6.000000
1409.016856,4.031715,129091.000000,12.000000
1412.325449,4.206340,128656.000000,8.000000
1415.629749,3.785326,128099.000000,21.000000
1418.929755,3.744062,127582.000000,23.000000
1422.225467,4.502362,127181.000000,4.000000
1425.516886,nan,126880.000000,-3.000000
1428.804011,nan,126593.000000,-1.000000
1432.086843,3.596590,126398.000000,32.000000
1436.457272,4.100739,126107.000000,10.000000
1439.730085,3.986351,125978.000000,13.000000
1442.998604,4.255142,125962.000000,7.000000
1446.262830,nan,125787.000000,-1.000000
1449.522762,nan,125591.000000,-21.000000
1452.778400,4.057126,125464.000000,11.000000
1456.029745,4.018322,125171.000000,12.000000
1459.276796,3.892474,124909.000000,16.000000
1462.519553,3.949362,124592.000000,14.000000
1465.758017,4.249233,124260.000000,7.000000
1470.069290,4.138071,123684.000000,9.000000
1473.297735,nan,123290.000000,-11.000000
1476.521886,4.089145,122785.000000,10.000000
1479.741744,nan,122278.000000,-19.000000
1482.957309,3.881285,121732.000000,16.000000
1486.168579,4.305161,121147.000000,6.000000
1489.375556,4.779982,120507.000000,2.000000
1492.578239,nan,119914.000000,-17.000000
1495.776629,4.034873,119197.000000,11.000000
1498.970725,4.596733,118537.000000,3.000000
1503.222841,nan,117543.000000,-11.000000
1506.406918,4.766312,116773.000000,2.000000
1509.586702,nan,115949.000000,-20.000000
1512.762192,3.981917,115106.000000,12.000000
1515.933389,4.756431,114146.000000,2.000000
1519.100292,4.276220,113337.000000,6.000000
1522.262901,nan,112368.000000,-16.000000
1525.421217,inf,111411.000000,0.000000
1528.575239,4.264704,110371.000000,6.000000
1531.724967,inf,109317.000000,0.000000
1534.870402,4.034087,108165.000000,10.000000
