Method:,Hadamard 1,,
Host Date-Time:,8/9/23 @ 11:38:55,,
Header Version:,1,,
System Temp (C):,37.7,,
Detector Temp (C):,35.47,,
Humidity (%):,80.54,,
Lamp PD:,122,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.452,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.533361,18269.000000,535.000000
904.739192,1.556126,19684.000000,547.000000
909.949268,1.534555,21675.000000,633.000000
913.851816,1.522546,23482.000000,705.000000
917.750071,1.554636,25749.000000,718.000000
921.644031,1.569256,28448.000000,767.000000
925.533698,1.594519,31685.000000,806.000000
929.419072,1.617323,35299.000000,852.000000
933.300152,1.655594,38958.000000,861.000000
937.176938,1.677601,42411.000000,891.000000
941.049430,1.707189,45503.000000,893.000000
944.917629,1.739082,48422.000000,883.000000
950.068549,1.801588,52118.000000,823.000000
953.926729,1.820726,54797.000000,828.000000
957.780616,1.858222,57646.000000,799.000000
961.630209,1.866546,60453.000000,822.000000
965.475508,1.883939,63306.000000,827.000000
969.316514,1.866724,66143.000000,899.000000
973.153226,1.863367,68846.000000,943.000000
976.985644,1.844460,71365.000000,1021.000000
980.813769,1.839727,73772.000000,1067.000000
984.637600,1.825577,75891.000000,1134.000000
989.729363,1.795891,78252.000000,1252.000000
993.543176,1.782134,79748.000000,1317.000000
997.352695,1.780536,80903.000000,1341.000000
1001.157920,1.767116,81951.000000,1401.000000
1004.958852,1.753622,82676.000000,1458.000000
1008.755490,1.757379,83280.000000,1456.000000
1012.547834,1.753677,83764.000000,1477.000000
1016.335885,1.758960,84043.000000,1464.000000
1020.119642,1.761118,84173.000000,1459.000000
1023.899105,1.765800,84269.000000,1445.000000
1028.931711,1.779437,84249.000000,1400.000000
1032.701156,1.798928,84151.000000,1337.000000
1036.466307,1.797734,83920.000000,1337.000000
1040.227165,1.829670,83703.000000,1239.000000
1043.983729,1.828376,83454.000000,1239.000000
1047.735999,1.840219,83200.000000,1202.000000
1051.483976,1.852668,82984.000000,1165.000000
1055.227659,1.869677,82891.000000,1119.000000
1058.967048,1.868959,82902.000000,1121.000000
1062.702144,1.878387,82983.000000,1098.000000
1066.432946,1.864910,83085.000000,1134.000000
1071.400670,1.867805,83272.000000,1129.000000
1075.121453,1.863837,83611.000000,1144.000000
1078.837943,1.865388,83910.000000,1144.000000
1082.550140,1.857100,84123.000000,1169.000000
1086.258042,1.857178,84498.000000,1174.000000
1089.961651,1.859253,84758.000000,1172.000000
1093.660967,1.859000,85070.000000,1177.000000
1097.355988,1.854700,85377.000000,1193.000000
1101.046716,1.856699,85627.000000,1191.000000
1104.733151,1.862868,85977.000000,1179.000000
1109.641718,1.865090,86198.000000,1176.000000
1113.318133,1.876447,86300.000000,1147.000000
1116.990256,1.884104,86380.000000,1128.000000
1120.658084,1.919671,86438.000000,1040.000000
1124.321619,1.937001,86497.000000,1000.000000
1127.980861,1.971324,86496.000000,924.000000
1131.635808,2.018296,86467.000000,829.000000
1135.286462,2.058984,86483.000000,755.000000
1138.932822,2.122083,86496.000000,653.000000
1142.574889,2.200965,86410.000000,544.000000
1147.424299,2.282194,86563.000000,452.000000
1151.056347,2.330344,86656.000000,405.000000
1154.684102,2.387756,86693.000000,355.000000
1158.307563,2.410770,86776.000000,337.000000
1161.926730,2.423306,86932.000000,328.000000
1165.541603,2.452650,87054.000000,307.000000
1169.152183,2.450887,87266.000000,309.000000
1172.758470,2.450964,87564.000000,310.000000
1176.360462,2.446295,88025.000000,315.000000
1179.958161,2.496272,88414.000000,282.000000
1184.748414,2.481579,89413.000000,295.000000
1188.336095,2.517735,90258.000000,274.000000
1191.919482,2.448116,91201.000000,325.000000
1195.498575,2.483519,92249.000000,303.000000
1199.073374,2.520901,93241.000000,281.000000
1202.643880,2.499402,94422.000000,299.000000
1206.210092,2.473024,95693.000000,322.000000
1209.772011,2.458904,96947.000000,337.000000
1213.329636,2.465927,98235.000000,336.000000
1216.882967,2.433781,99643.000000,367.000000
1221.614063,2.401409,101558.000000,403.000000
1225.157376,2.402905,102920.000000,407.000000
1228.696395,2.376481,104459.000000,439.000000
1232.231121,2.377927,106001.000000,444.000000
1235.761552,2.356959,107602.000000,473.000000
1239.287691,2.338942,109122.000000,500.000000
1242.809535,2.334509,110606.000000,512.000000
1246.327086,2.339010,112195.000000,514.000000
1249.840343,2.307290,113829.000000,561.000000
1253.349307,2.294553,115465.000000,586.000000
1258.021246,2.293555,117559.000000,598.000000
1261.520191,2.334403,119218.000000,552.000000
1265.014842,2.312095,121045.000000,590.000000
1268.505200,2.329957,122707.000000,574.000000
1271.991264,2.354761,124487.000000,550.000000
1275.473035,2.351347,126207.000000,562.000000
1278.950512,2.332921,127852.000000,594.000000
1282.423695,2.375842,129253.000000,544.000000
1285.892584,2.407928,130722.000000,511.000000
1289.357180,2.404873,131838.000000,519.000000
1293.969962,2.462278,133363.000000,460.000000
1297.424540,2.454398,134097.000000,471.000000
1300.874824,2.487535,134896.000000,439.000000
1304.320814,2.533405,135580.000000,397.000000
1307.762510,2.582820,136229.000000,356.000000
1311.199913,2.595140,136606.000000,347.000000
1314.633022,2.612949,136992.000000,334.000000
1318.061837,2.659651,137473.000000,301.000000
1321.486359,2.695110,137770.000000,278.000000
1324.906587,2.728008,137920.000000,258.000000
1328.322522,2.811525,138008.000000,213.000000
1332.870422,2.826075,138020.000000,206.000000
1336.276338,2.886544,137847.000000,179.000000
1339.677961,2.878834,137691.000000,182.000000
1343.075289,3.027606,137466.000000,129.000000
1346.468324,3.007080,137219.000000,135.000000
1349.857066,2.986769,136769.000000,141.000000
1353.241514,3.077336,136220.000000,114.000000
1356.621668,3.252147,135819.000000,76.000000
1359.997528,3.217923,135437.000000,82.000000
1363.369095,3.310619,134947.000000,66.000000
1367.857839,3.356994,134229.000000,59.000000
1371.219387,3.445156,133782.000000,48.000000
1374.576642,3.606372,133317.000000,33.000000
1377.929603,3.554980,132795.000000,37.000000
1381.278270,4.422826,132372.000000,5.000000
1384.622644,3.778546,132120.000000,22.000000
1387.962724,4.006311,131903.000000,13.000000
1391.298510,4.818407,131655.000000,2.000000
1394.630003,4.340166,131316.000000,6.000000
1397.957202,4.075587,130912.000000,11.000000
1402.386789,4.637653,130249.000000,3.000000
1405.703969,4.413558,129577.000000,5.000000
1409.016856,nan,129091.000000,-1.000000
1412.325449,3.995487,128656.000000,13.000000
1415.629749,3.852273,128099.000000,18.000000
1418.929755,4.151547,127582.000000,9.000000
1422.225467,4.627301,127181.000000,3.000000
1425.516886,3.741665,126880.000000,23.000000
1428.804011,4.199320,126593.000000,8.000000
1432.086843,4.022559,126398.000000,12.000000
1436.457272,4.799709,126107.000000,2.000000
1439.730085,4.146052,125978.000000,9.000000
1442.998604,4.021058,125962.000000,12.000000
1446.262830,4.622515,125787.000000,3.000000
1449.522762,4.399989,125591.000000,5.000000
1452.778400,4.144277,125464.000000,9.000000
1456.029745,4.796474,125171.000000,2.000000
1459.276796,3.795564,124909.000000,20.000000
1462.519553,nan,124592.000000,-4.000000
1465.758017,3.815578,124260.000000,19.000000
1470.069290,inf,123684.000000,0.000000
1473.297735,4.789898,123290.000000,2.000000
1476.521886,4.244047,122785.000000,7.000000
1479.741744,nan,122278.000000,-2.000000
1482.957309,3.594043,121732.000000,31.000000
1486.168579,3.668339,121147.000000,26.000000
1489.375556,nan,120507.000000,-10.000000
1492.578239,4.175780,119914.000000,8.000000
1495.776629,4.775235,119197.000000,2.000000
1498.970725,nan,118537.000000,-25.000000
1503.222841,nan,117543.000000,-5.000000
1506.406918,nan,116773.000000,-29.000000
1509.586702,3.985086,115949.000000,12.000000
1512.762192,3.699370,115106.000000,23.000000
1515.933389,4.455401,114146.000000,4.000000
1519.100292,nan,113337.000000,-17.000000
1522.262901,3.708220,112368.000000,22.000000
1525.421217,3.900800,111411.000000,14.000000
1528.575239,nan,110371.000000,-2.000000
1531.724967,nan,109317.000000,-3.000000
1534.870402,nan,108165.000000,-8.000000
1539.057636,3.536412,106604.000000,31.000000
1542.193052,nan,105395.000000,-9.000000
1545.324174,inf,104112.000000,0.000000
1548.451003,5.012031,102809.000000,1.000000
1551.573538,4.228049,101438.000000,6.000000
1554.691780,3.769603,100012.000000,17.000000
1557.805728,3.546864,98633.000000,28.000000
1560.915382,3.811280,97134.000000,15.000000
1564.020743,3.582554,95608.000000,25.000000
1567.121810,nan,94118.000000,-4.000000
1571.249887,3.685124,92019.000000,19.000000
1574.340935,4.111339,90456.000000,7.000000
1577.427690,nan,88821.000000,-3.000000
1580.510151,4.338267,87162.000000,4.000000
1583.588318,4.086959,85518.000000,7.000000
1586.662192,3.923658,83880.000000,10.000000
1589.731772,3.800828,82181.000000,13.000000
1592.797059,nan,80396.000000,-9.000000
1595.858052,3.554131,78805.000000,22.000000
1598.914751,3.886868,77067.000000,10.000000
1602.983671,3.493667,74796.000000,24.000000
1606.030352,nan,73099.000000,-3.000000
1609.072739,3.273915,71400.000000,38.000000
1612.110833,nan,69781.000000,-3.000000
1615.144632,nan,68082.000000,-16.000000
1618.174138,nan,66375.000000,-4.000000
1621.199351,nan,64709.000000,-32.000000
1624.220270,3.758513,63082.000000,11.000000
1627.236895,3.466154,61429.000000,21.000000
1630.249227,nan,59860.000000,-10.000000
1634.258990,nan,57763.000000,-11.000000
1637.261303,3.427471,56194.000000,21.000000
1640.259322,3.891768,54559.000000,7.000000
1643.253048,4.724014,52968.000000,1.000000
1646.242480,4.233470,51356.000000,3.000000
1649.227618,nan,49659.000000,-4.000000
1652.208463,3.202334,47803.000000,30.000000
1655.185014,3.620089,45865.000000,11.000000
1658.157272,3.134147,43581.000000,32.000000
1661.125236,3.466635,40998.000000,14.000000
1665.075842,3.362895,36899.000000,16.000000
1668.033787,3.480477,33256.000000,11.000000
1670.987439,nan,29297.000000,-3.000000
1673.936797,nan,25248.000000,-8.000000
1676.881861,nan,21362.000000,-6.000000
1679.822632,3.351168,17958.000000,8.000000
1682.759109,3.135971,15044.000000,11.000000
1685.691293,3.150074,12715.000000,9.000000
1688.619182,nan,10757.000000,-2.000000
1691.542779,nan,9157.000000,-10.000000
1695.434228,2.459102,7483.000000,26.000000
1698.347805,2.858537,6498.000000,9.000000
1701.257089,nan,5614.000000,-18.000000
