Method:,Hadamard 1,,
Host Date-Time:,30/8/23 @ 10:23:33,,
Header Version:,1,,
System Temp (C):,34.99,,
Detector Temp (C):,33.08,,
Humidity (%):,80.23,,
Lamp PD:,122,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.455,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.456894,18269.000000,638.000000
904.739192,1.452754,19684.000000,694.000000
909.949268,1.458012,21675.000000,755.000000
913.851816,1.444393,23482.000000,844.000000
917.750071,1.453632,25749.000000,906.000000
921.644031,1.472686,28448.000000,958.000000
925.533698,1.495673,31685.000000,1012.000000
929.419072,1.519598,35299.000000,1067.000000
933.300152,1.558784,38958.000000,1076.000000
937.176938,1.568294,42411.000000,1146.000000
941.049430,1.615465,45503.000000,1103.000000
944.917629,1.631964,48422.000000,1130.000000
950.068549,1.675200,52118.000000,1101.000000
953.926729,1.702927,54797.000000,1086.000000
957.780616,1.724939,57646.000000,1086.000000
961.630209,1.740420,60453.000000,1099.000000
965.475508,1.737736,63306.000000,1158.000000
969.316514,1.746033,66143.000000,1187.000000
973.153226,1.731348,68846.000000,1278.000000
976.985644,1.726380,71365.000000,1340.000000
980.813769,1.700574,73772.000000,1470.000000
984.637600,1.689019,75891.000000,1553.000000
989.729363,1.665866,78252.000000,1689.000000
993.543176,1.652032,79748.000000,1777.000000
997.352695,1.643855,80903.000000,1837.000000
1001.157920,1.638243,81951.000000,1885.000000
1004.958852,1.627345,82676.000000,1950.000000
1008.755490,1.628728,83280.000000,1958.000000
1012.547834,1.620943,83764.000000,2005.000000
1016.335885,1.630476,84043.000000,1968.000000
1020.119642,1.635807,84173.000000,1947.000000
1023.899105,1.642819,84269.000000,1918.000000
1028.931711,1.657221,84249.000000,1855.000000
1032.701156,1.679547,84151.000000,1760.000000
1036.466307,1.690869,83920.000000,1710.000000
1040.227165,1.703156,83703.000000,1658.000000
1043.983729,1.720870,83454.000000,1587.000000
1047.735999,1.745773,83200.000000,1494.000000
1051.483976,1.749908,82984.000000,1476.000000
1055.227659,1.760748,82891.000000,1438.000000
1058.967048,1.758697,82902.000000,1445.000000
1062.702144,1.763957,82983.000000,1429.000000
1066.432946,1.769380,83085.000000,1413.000000
1071.400670,1.769743,83272.000000,1415.000000
1075.121453,1.769059,83611.000000,1423.000000
1078.837943,1.763345,83910.000000,1447.000000
1082.550140,1.762350,84123.000000,1454.000000
1086.258042,1.753369,84498.000000,1491.000000
1089.961651,1.740942,84758.000000,1539.000000
1093.660967,1.745369,85070.000000,1529.000000
1097.355988,1.740729,85377.000000,1551.000000
1101.046716,1.746785,85627.000000,1534.000000
1104.733151,1.747991,85977.000000,1536.000000
1109.641718,1.753939,86198.000000,1519.000000
1113.318133,1.768693,86300.000000,1470.000000
1116.990256,1.769096,86380.000000,1470.000000
1120.658084,1.792754,86438.000000,1393.000000
