Method:,Hadamard 1,,
Host Date-Time:,8/9/23 @ 12:52:9,,
Header Version:,1,,
System Temp (C):,39.02,,
Detector Temp (C):,37.62,,
Humidity (%):,61.59,,
Lamp PD:,2455,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.455,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.477240,18269.000000,6088.000000
904.739192,0.480666,19684.000000,6508.000000
909.949268,0.475382,21675.000000,7254.000000
913.851816,0.484019,23482.000000,7704.000000
917.750071,0.487102,25749.000000,8388.000000
921.644031,0.490594,28448.000000,9193.000000
925.533698,0.495587,31685.000000,10122.000000
929.419072,0.498855,35299.000000,11192.000000
933.300152,0.503881,38958.000000,12210.000000
937.176938,0.501575,42411.000000,13363.000000
941.049430,0.502249,45503.000000,14315.000000
944.917629,0.504057,48422.000000,15170.000000
950.068549,0.510486,52118.000000,16088.000000
953.926729,0.516535,54797.000000,16681.000000
957.780616,0.521169,57646.000000,17362.000000
961.630209,0.523499,60453.000000,18110.000000
965.475508,0.525788,63306.000000,18865.000000
969.316514,0.529115,66143.000000,19560.000000
973.153226,0.524433,68846.000000,20580.000000
976.985644,0.524820,71365.000000,21314.000000
980.813769,0.522126,73772.000000,22170.000000
984.637600,0.520393,75891.000000,22898.000000
989.729363,0.515534,78252.000000,23876.000000
993.543176,0.510308,79748.000000,24627.000000
997.352695,0.507012,80903.000000,25174.000000
1001.157920,0.504552,81951.000000,25645.000000
1004.958852,0.499958,82676.000000,26147.000000
1008.755490,0.494387,83280.000000,26678.000000
1012.547834,0.489272,83764.000000,27151.000000
1016.335885,0.486149,84043.000000,27438.000000
1020.119642,0.479880,84173.000000,27880.000000
1023.899105,0.476699,84269.000000,28117.000000
1028.931711,0.472506,84249.000000,28383.000000
1032.701156,0.467722,84151.000000,28664.000000
1036.466307,0.465107,83920.000000,28758.000000
1040.227165,0.461738,83703.000000,28907.000000
1043.983729,0.459259,83454.000000,28986.000000
1047.735999,0.458640,83200.000000,28939.000000
1051.483976,0.456207,82984.000000,29026.000000
1055.227659,0.452872,82891.000000,29217.000000
1058.967048,0.451549,82902.000000,29310.000000
1062.702144,0.451337,82983.000000,29353.000000
1066.432946,0.448965,83085.000000,29550.000000
1071.400670,0.446647,83272.000000,29775.000000
1075.121453,0.446331,83611.000000,29918.000000
1078.837943,0.446635,83910.000000,30004.000000
1082.550140,0.446565,84123.000000,30085.000000
1086.258042,0.447401,84498.000000,30161.000000
1089.961651,0.447470,84758.000000,30249.000000
1093.660967,0.449281,85070.000000,30234.000000
1097.355988,0.450314,85377.000000,30271.000000
1101.046716,0.452058,85627.000000,30238.000000
1104.733151,0.454390,85977.000000,30199.000000
1109.641718,0.456830,86198.000000,30107.000000
1113.318133,0.457978,86300.000000,30063.000000
1116.990256,0.459886,86380.000000,29959.000000
1120.658084,0.462722,86438.000000,29784.000000
1124.321619,0.465416,86497.000000,29620.000000
1127.980861,0.471643,86496.000000,29198.000000
1131.635808,0.482341,86467.000000,28478.000000
1135.286462,0.493527,86483.000000,27759.000000
1138.932822,0.510355,86496.000000,26708.000000
1142.574889,0.526580,86410.000000,25703.000000
1147.424299,0.550210,86563.000000,24385.000000
1151.056347,0.563637,86656.000000,23668.000000
1154.684102,0.575577,86693.000000,23036.000000
1158.307563,0.578204,86776.000000,22919.000000
1161.926730,0.582026,86932.000000,22759.000000
1165.541603,0.586065,87054.000000,22580.000000
1169.152183,0.585030,87266.000000,22689.000000
1172.758470,0.586147,87564.000000,22708.000000
1176.360462,0.587968,88025.000000,22732.000000
1179.958161,0.585417,88414.000000,22967.000000
1184.748414,0.587883,89413.000000,23095.000000
1188.336095,0.591385,90258.000000,23126.000000
1191.919482,0.592495,91201.000000,23308.000000
1195.498575,0.592934,92249.000000,23552.000000
1199.073374,0.594090,93241.000000,23742.000000
1202.643880,0.594898,94422.000000,23998.000000
1206.210092,0.593455,95693.000000,24402.000000
1209.772011,0.591645,96947.000000,24825.000000
1213.329636,0.588288,98235.000000,25350.000000
1216.882967,0.584058,99643.000000,25965.000000
1221.614063,0.580317,101558.000000,26693.000000
1225.157376,0.576433,102920.000000,27294.000000
1228.696395,0.572751,104459.000000,27938.000000
1232.231121,0.570831,106001.000000,28476.000000
1235.761552,0.565813,107602.000000,29242.000000
1239.287691,0.563274,109122.000000,29829.000000
1242.809535,0.558967,110606.000000,30536.000000
1246.327086,0.555457,112195.000000,31226.000000
1249.840343,0.552844,113829.000000,31872.000000
1253.349307,0.550447,115465.000000,32509.000000
1258.021246,0.548216,117559.000000,33269.000000
1261.520191,0.546283,119218.000000,33889.000000
1265.014842,0.546515,121045.000000,34390.000000
1268.505200,0.544913,122707.000000,34991.000000
1271.991264,0.545140,124487.000000,35480.000000
1275.473035,0.546219,126207.000000,35881.000000
1278.950512,0.545260,127852.000000,36429.000000
1282.423695,0.547189,129253.000000,36665.000000
1285.892584,0.551080,130722.000000,36751.000000
1289.357180,0.553309,131838.000000,36875.000000
1293.969962,0.559188,133363.000000,36800.000000
1297.424540,0.563179,134097.000000,36664.000000
1300.874824,0.569411,134896.000000,36357.000000
1304.320814,0.575543,135580.000000,36029.000000
1307.762510,0.583528,136229.000000,35542.000000
1311.199913,0.591079,136606.000000,35026.000000
1314.633022,0.600794,136992.000000,34348.000000
1318.061837,0.609931,137473.000000,33751.000000
1321.486359,0.620878,137770.000000,32982.000000
1324.906587,0.631920,137920.000000,32189.000000
1328.322522,0.643902,138008.000000,31333.000000
1332.870422,0.659978,138020.000000,30197.000000
1336.276338,0.671908,137847.000000,29342.000000
1339.677961,0.684625,137691.000000,28463.000000
1343.075289,0.693932,137466.000000,27814.000000
1346.468324,0.705135,137219.000000,27057.000000
1349.857066,0.714351,136769.000000,26402.000000
1353.241514,0.724730,136220.000000,25675.000000
1356.621668,0.736779,135819.000000,24899.000000
1359.997528,0.746149,135437.000000,24299.000000
1363.369095,0.758467,134947.000000,23534.000000
1367.857839,0.774950,134229.000000,22537.000000
1371.219387,0.790679,133782.000000,21663.000000
1374.576642,0.812074,133317.000000,20550.000000
1377.929603,0.840152,132795.000000,19188.000000
1381.278270,0.870085,132372.000000,17853.000000
1384.622644,0.904565,132120.000000,16459.000000
1387.962724,0.943469,131903.000000,15024.000000
1391.298510,0.983891,131655.000000,13663.000000
1394.630003,1.025422,131316.000000,12385.000000
1397.957202,1.064362,130912.000000,11288.000000
1402.386789,1.112392,130249.000000,10055.000000
1405.703969,1.138984,129577.000000,9409.000000
1409.016856,1.163413,129091.000000,8861.000000
1412.325449,1.181906,128656.000000,8463.000000
1415.629749,1.199866,128099.000000,8085.000000
1418.929755,1.212250,127582.000000,7826.000000
1422.225467,1.223952,127181.000000,7594.000000
1425.516886,1.223438,126880.000000,7585.000000
1428.804011,1.235591,126593.000000,7359.000000
1432.086843,1.241342,126398.000000,7251.000000
1436.457272,1.237952,126107.000000,7291.000000
1439.730085,1.242721,125978.000000,7204.000000
1442.998604,1.242907,125962.000000,7200.000000
1446.262830,1.246181,125787.000000,7136.000000
1449.522762,1.248741,125591.000000,7083.000000
1452.778400,1.244335,125464.000000,7148.000000
1456.029745,1.243501,125171.000000,7145.000000
1459.276796,1.242045,124909.000000,7154.000000
1462.519553,1.240213,124592.000000,7166.000000
1465.758017,1.236035,124260.000000,7216.000000
1470.069290,1.226736,123684.000000,7338.000000
1473.297735,1.227605,123290.000000,7300.000000
1476.521886,1.216290,122785.000000,7462.000000
1479.741744,1.209747,122278.000000,7544.000000
1482.957309,1.200100,121732.000000,7679.000000
1486.168579,1.189773,121147.000000,7826.000000
1489.375556,1.182452,120507.000000,7917.000000
1492.578239,1.171405,119914.000000,8081.000000
1495.776629,1.169123,119197.000000,8075.000000
1498.970725,1.159722,118537.000000,8206.000000
1503.222841,1.142724,117543.000000,8462.000000
1506.406918,1.134564,116773.000000,8566.000000
1509.586702,1.125247,115949.000000,8690.000000
1512.762192,1.117208,115106.000000,8788.000000
1515.933389,1.105104,114146.000000,8961.000000
1519.100292,1.098107,113337.000000,9042.000000
1522.262901,1.088321,112368.000000,9169.000000
1525.421217,1.077978,111411.000000,9310.000000
1528.575239,1.069219,110371.000000,9411.000000
1531.724967,1.063670,109317.000000,9441.000000
1534.870402,1.047494,108165.000000,9696.000000
1539.057636,1.037213,106604.000000,9785.000000
1542.193052,1.029604,105395.000000,9845.000000
1545.324174,1.024285,104112.000000,9845.000000
1548.451003,1.013859,102809.000000,9958.000000
1551.573538,1.011400,101438.000000,9881.000000
1554.691780,0.998189,100012.000000,10043.000000
1557.805728,0.994326,98633.000000,9993.000000
1560.915382,0.986850,97134.000000,10012.000000
1564.020743,0.979713,95608.000000,10018.000000
1567.121810,0.972675,94118.000000,10023.000000
1571.249887,0.963834,92019.000000,10001.000000
1574.340935,0.958833,90456.000000,9945.000000
1577.427690,0.952486,88821.000000,9909.000000
1580.510151,0.948127,87162.000000,9822.000000
1583.588318,0.943320,85518.000000,9744.000000
1586.662192,0.939807,83880.000000,9635.000000
1589.731772,0.927373,82181.000000,9714.000000
1592.797059,0.923416,80396.000000,9590.000000
1595.858052,0.917188,78805.000000,9536.000000
1598.914751,0.912864,77067.000000,9419.000000
1602.983671,0.909996,74796.000000,9202.000000
1606.030352,0.903536,73099.000000,9128.000000
1609.072739,0.902701,71400.000000,8933.000000
1612.110833,0.898022,69781.000000,8825.000000
1615.144632,0.890578,68082.000000,8759.000000
1618.174138,0.889886,66375.000000,8553.000000
1621.199351,0.890372,64709.000000,8329.000000
1624.220270,0.889388,63082.000000,8138.000000
1627.236895,0.887897,61429.000000,7952.000000
1630.249227,0.893305,59860.000000,7653.000000
1634.258990,0.886762,57763.000000,7497.000000
1637.261303,0.880517,56194.000000,7399.000000
1640.259322,0.872355,54559.000000,7320.000000
1643.253048,0.865717,52968.000000,7216.000000
1646.242480,0.863821,51356.000000,7027.000000
1649.227618,0.856583,49659.000000,6909.000000
1652.208463,0.848225,47803.000000,6780.000000
1655.185014,0.849504,45865.000000,6486.000000
1658.157272,0.835158,43581.000000,6370.000000
1661.125236,0.821915,40998.000000,6178.000000
1665.075842,0.789805,36899.000000,5987.000000
1668.033787,0.778752,33256.000000,5535.000000
1670.987439,0.745507,29297.000000,5264.000000
1673.936797,0.714074,25248.000000,4877.000000
1676.881861,0.675273,21362.000000,4512.000000
