Method:,Hadamard 1,,
Host Date-Time:,8/9/23 @ 12:44:22,,
Header Version:,1,,
System Temp (C):,39.25,,
Detector Temp (C):,37.6,,
Humidity (%):,62.75,,
Lamp PD:,2635,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.453,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.503712,18269.000000,5728.000000
904.739192,0.515022,19684.000000,6013.000000
909.949268,0.494224,21675.000000,6946.000000
913.851816,0.513101,23482.000000,7205.000000
917.750071,0.509084,25749.000000,7974.000000
921.644031,0.525451,28448.000000,8484.000000
925.533698,0.527356,31685.000000,9408.000000
929.419072,0.530270,35299.000000,10411.000000
933.300152,0.523861,38958.000000,11661.000000
937.176938,0.528662,42411.000000,12555.000000
941.049430,0.530288,45503.000000,13420.000000
944.917629,0.526439,48422.000000,14408.000000
950.068549,0.534630,52118.000000,15218.000000
953.926729,0.535180,54797.000000,15980.000000
957.780616,0.553512,57646.000000,16116.000000
961.630209,0.553480,60453.000000,16902.000000
965.475508,0.550976,63306.000000,17802.000000
969.316514,0.555642,66143.000000,18401.000000
973.153226,0.552366,68846.000000,19298.000000
976.985644,0.555506,71365.000000,19860.000000
980.813769,0.541105,73772.000000,21222.000000
984.637600,0.546501,75891.000000,21562.000000
989.729363,0.544996,78252.000000,22310.000000
993.543176,0.529969,79748.000000,23537.000000
997.352695,0.532301,80903.000000,23750.000000
1001.157920,0.525364,81951.000000,24445.000000
1004.958852,0.523804,82676.000000,24750.000000
1008.755490,0.519416,83280.000000,25184.000000
1012.547834,0.509288,83764.000000,25928.000000
1016.335885,0.510046,84043.000000,25969.000000
1020.119642,0.504508,84173.000000,26343.000000
1023.899105,0.501685,84269.000000,26545.000000
1028.931711,0.490294,84249.000000,27244.000000
1032.701156,0.490714,84151.000000,27186.000000
1036.466307,0.489472,83920.000000,27189.000000
1040.227165,0.478603,83703.000000,27806.000000
1043.983729,0.482272,83454.000000,27490.000000
1047.735999,0.476720,83200.000000,27759.000000
1051.483976,0.476813,82984.000000,27681.000000
1055.227659,0.472950,82891.000000,27897.000000
1058.967048,0.472727,82902.000000,27915.000000
1062.702144,0.470855,82983.000000,28063.000000
1066.432946,0.470816,83085.000000,28100.000000
