Method:,Hadamard 1,,
Host Date-Time:,8/9/23 @ 12:45:22,,
Header Version:,1,,
System Temp (C):,39.42,,
Detector Temp (C):,37.57,,
Humidity (%):,62.34,,
Lamp PD:,2648,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.453,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.457712,18269.000000,6368.000000
904.739192,0.459756,19684.000000,6829.000000
909.949268,0.462116,21675.000000,7479.000000
913.851816,0.465425,23482.000000,8041.000000
917.750071,0.468901,25749.000000,8747.000000
921.644031,0.475278,28448.000000,9523.000000
925.533698,0.480368,31685.000000,10483.000000
929.419072,0.485557,35299.000000,11540.000000
933.300152,0.487135,38958.000000,12690.000000
937.176938,0.489018,42411.000000,13755.000000
941.049430,0.488865,45503.000000,14763.000000
944.917629,0.492280,48422.000000,15587.000000
950.068549,0.500558,52118.000000,16460.000000
953.926729,0.506015,54797.000000,17090.000000
957.780616,0.513606,57646.000000,17667.000000
961.630209,0.518991,60453.000000,18299.000000
965.475508,0.522303,63306.000000,19017.000000
969.316514,0.524411,66143.000000,19773.000000
973.153226,0.522160,68846.000000,20688.000000
976.985644,0.523539,71365.000000,21377.000000
980.813769,0.522224,73772.000000,22165.000000
984.637600,0.519767,75891.000000,22931.000000
989.729363,0.517302,78252.000000,23779.000000
993.543176,0.513246,79748.000000,24461.000000
997.352695,0.508602,80903.000000,25082.000000
1001.157920,0.504704,81951.000000,25636.000000
1004.958852,0.500456,82676.000000,26117.000000
1008.755490,0.495773,83280.000000,26593.000000
1012.547834,0.490938,83764.000000,27047.000000
1016.335885,0.487290,84043.000000,27366.000000
1020.119642,0.482239,84173.000000,27729.000000
1023.899105,0.479675,84269.000000,27925.000000
1028.931711,0.474147,84249.000000,28276.000000
1032.701156,0.470169,84151.000000,28503.000000
1036.466307,0.467181,83920.000000,28621.000000
1040.227165,0.463786,83703.000000,28771.000000
1043.983729,0.461618,83454.000000,28829.000000
1047.735999,0.459677,83200.000000,28870.000000
1051.483976,0.457226,82984.000000,28958.000000
1055.227659,0.455032,82891.000000,29072.000000
1058.967048,0.453867,82902.000000,29154.000000
1062.702144,0.452789,82983.000000,29255.000000
1066.432946,0.451013,83085.000000,29411.000000
1071.400670,0.449516,83272.000000,29579.000000
1075.121453,0.449200,83611.000000,29721.000000
1078.837943,0.448346,83910.000000,29886.000000
1082.550140,0.448387,84123.000000,29959.000000
1086.258042,0.448670,84498.000000,30073.000000
1089.961651,0.448951,84758.000000,30146.000000
1093.660967,0.450604,85070.000000,30142.000000
1097.355988,0.452255,85377.000000,30136.000000
1101.046716,0.453900,85627.000000,30110.000000
1104.733151,0.455210,85977.000000,30142.000000
1109.641718,0.457450,86198.000000,30064.000000
1113.318133,0.459527,86300.000000,29956.000000
1116.990256,0.461105,86380.000000,29875.000000
1120.658084,0.463378,86438.000000,29739.000000
1124.321619,0.467076,86497.000000,29507.000000
1127.980861,0.472864,86496.000000,29116.000000
1131.635808,0.482371,86467.000000,28476.000000
1135.286462,0.494922,86483.000000,27670.000000
1138.932822,0.511250,86496.000000,26653.000000
1142.574889,0.528884,86410.000000,25567.000000
1147.424299,0.551726,86563.000000,24300.000000
1151.056347,0.563655,86656.000000,23667.000000
1154.684102,0.573245,86693.000000,23160.000000
1158.307563,0.578811,86776.000000,22887.000000
1161.926730,0.583288,86932.000000,22693.000000
1165.541603,0.585219,87054.000000,22624.000000
1169.152183,0.585700,87266.000000,22654.000000
1172.758470,0.586415,87564.000000,22694.000000
1176.360462,0.587014,88025.000000,22782.000000
1179.958161,0.585947,88414.000000,22939.000000
1184.748414,0.589409,89413.000000,23014.000000
1188.336095,0.590241,90258.000000,23187.000000
1191.919482,0.592066,91201.000000,23331.000000
1195.498575,0.593045,92249.000000,23546.000000
1199.073374,0.594218,93241.000000,23735.000000
1202.643880,0.593615,94422.000000,24069.000000
1206.210092,0.592299,95693.000000,24467.000000
1209.772011,0.590300,96947.000000,24902.000000
1213.329636,0.588220,98235.000000,25354.000000
1216.882967,0.584092,99643.000000,25963.000000
1221.614063,0.580105,101558.000000,26706.000000
1225.157376,0.577899,102920.000000,27202.000000
1228.696395,0.574839,104459.000000,27804.000000
1232.231121,0.571655,106001.000000,28422.000000
1235.761552,0.568330,107602.000000,29073.000000
1239.287691,0.566210,109122.000000,29628.000000
1242.809535,0.562451,110606.000000,30292.000000
1246.327086,0.559523,112195.000000,30935.000000
1249.840343,0.557157,113829.000000,31557.000000
1253.349307,0.555404,115465.000000,32140.000000
1258.021246,0.553840,117559.000000,32841.000000
1261.520191,0.552348,119218.000000,33419.000000
1265.014842,0.551187,121045.000000,34022.000000
1268.505200,0.551365,122707.000000,34475.000000
1271.991264,0.550870,124487.000000,35015.000000
1275.473035,0.551823,126207.000000,35421.000000
1278.950512,0.553067,127852.000000,35780.000000
1282.423695,0.555863,129253.000000,35940.000000
1285.892584,0.558974,130722.000000,36089.000000
1289.357180,0.561344,131838.000000,36199.000000
1293.969962,0.567661,133363.000000,36089.000000
1297.424540,0.572313,134097.000000,35901.000000
1300.874824,0.578110,134896.000000,35636.000000
1304.320814,0.584864,135580.000000,35264.000000
1307.762510,0.592528,136229.000000,34813.000000
1311.199913,0.600657,136606.000000,34262.000000
1314.633022,0.609284,136992.000000,33683.000000
1318.061837,0.619322,137473.000000,33029.000000
1321.486359,0.630625,137770.000000,32250.000000
1324.906587,0.642145,137920.000000,31440.000000
1328.322522,0.654154,138008.000000,30602.000000
1332.870422,0.670164,138020.000000,29497.000000
1336.276338,0.680759,137847.000000,28750.000000
1339.677961,0.692741,137691.000000,27936.000000
1343.075289,0.704681,137466.000000,27134.000000
1346.468324,0.716189,137219.000000,26377.000000
1349.857066,0.725582,136769.000000,25728.000000
1353.241514,0.736006,136220.000000,25017.000000
1356.621668,0.747533,135819.000000,24290.000000
1359.997528,0.758053,135437.000000,23642.000000
1363.369095,0.769551,134947.000000,22941.000000
1367.857839,0.785740,134229.000000,21984.000000
1371.219387,0.802609,133782.000000,21076.000000
1374.576642,0.823335,133317.000000,20024.000000
1377.929603,0.850180,132795.000000,18750.000000
1381.278270,0.881696,132372.000000,17382.000000
1384.622644,0.917256,132120.000000,15985.000000
1387.962724,0.957362,131903.000000,14551.000000
1391.298510,1.001140,131655.000000,13131.000000
1394.630003,1.041786,131316.000000,11927.000000
1397.957202,1.082752,130912.000000,10820.000000
1402.386789,1.131103,130249.000000,9631.000000
1405.703969,1.160608,129577.000000,8952.000000
1409.016856,1.183834,129091.000000,8454.000000
1412.325449,1.207482,128656.000000,7979.000000
1415.629749,1.224452,128099.000000,7640.000000
1418.929755,1.235151,127582.000000,7424.000000
1422.225467,1.246547,127181.000000,7209.000000
1425.516886,1.252196,126880.000000,7099.000000
1428.804011,1.260362,126593.000000,6951.000000
1432.086843,1.266303,126398.000000,6846.000000
1436.457272,1.267783,126107.000000,6807.000000
1439.730085,1.274025,125978.000000,6703.000000
1442.998604,1.274100,125962.000000,6701.000000
1446.262830,1.278647,125787.000000,6622.000000
1449.522762,1.276856,125591.000000,6639.000000
1452.778400,1.276024,125464.000000,6645.000000
1456.029745,1.273573,125171.000000,6667.000000
1459.276796,1.274099,124909.000000,6645.000000
1462.519553,1.268832,124592.000000,6709.000000
1465.758017,1.267221,124260.000000,6716.000000
1470.069290,1.259677,123684.000000,6802.000000
1473.297735,1.250445,123290.000000,6926.000000
1476.521886,1.242623,122785.000000,7023.000000
1479.741744,1.237008,122278.000000,7085.000000
1482.957309,1.227891,121732.000000,7203.000000
1486.168579,1.215668,121147.000000,7373.000000
1489.375556,1.207634,120507.000000,7471.000000
1492.578239,1.200118,119914.000000,7564.000000
1495.776629,1.190452,119197.000000,7688.000000
1498.970725,1.183042,118537.000000,7777.000000
1503.222841,1.168902,117543.000000,7967.000000
1506.406918,1.158804,116773.000000,8101.000000
1509.586702,1.148287,115949.000000,8241.000000
1512.762192,1.140036,115106.000000,8338.000000
1515.933389,1.127735,114146.000000,8506.000000
1519.100292,1.120429,113337.000000,8589.000000
1522.262901,1.108933,112368.000000,8744.000000
1525.421217,1.100378,111411.000000,8842.000000
1528.575239,1.088709,110371.000000,8998.000000
1531.724967,1.080554,109317.000000,9081.000000
1534.870402,1.071812,108165.000000,9168.000000
1539.057636,1.062478,106604.000000,9232.000000
1542.193052,1.052008,105395.000000,9350.000000
1545.324174,1.043634,104112.000000,9416.000000
1548.451003,1.034399,102809.000000,9498.000000
1551.573538,1.026880,101438.000000,9535.000000
1554.691780,1.022329,100012.000000,9500.000000
1557.805728,1.015613,98633.000000,9515.000000
1560.915382,1.009831,97134.000000,9496.000000
1564.020743,1.002634,95608.000000,9503.000000
1567.121810,0.995995,94118.000000,9499.000000
1571.249887,0.988354,92019.000000,9452.000000
1574.340935,0.981373,90456.000000,9442.000000
1577.427690,0.975758,88821.000000,9392.000000
1580.510151,0.968634,87162.000000,9369.000000
1583.588318,0.966245,85518.000000,9243.000000
1586.662192,0.962427,83880.000000,9146.000000
1589.731772,0.955015,82181.000000,9115.000000
1592.797059,0.946479,80396.000000,9094.000000
1595.858052,0.943955,78805.000000,8966.000000
1598.914751,0.938260,77067.000000,8884.000000
1602.983671,0.935609,74796.000000,8675.000000
1606.030352,0.926193,73099.000000,8664.000000
1609.072739,0.921885,71400.000000,8547.000000
1612.110833,0.923144,69781.000000,8329.000000
1615.144632,0.914007,68082.000000,8299.000000
1618.174138,0.912877,66375.000000,8112.000000
1621.199351,0.912240,64709.000000,7920.000000
1624.220270,0.911052,63082.000000,7742.000000
1627.236895,0.911521,61429.000000,7531.000000
1630.249227,0.913933,59860.000000,7298.000000
1634.258990,0.909658,57763.000000,7112.000000
1637.261303,0.906706,56194.000000,6966.000000
1640.259322,0.896823,54559.000000,6919.000000
1643.253048,0.895160,52968.000000,6743.000000
1646.242480,0.887117,51356.000000,6660.000000
1649.227618,0.884289,49659.000000,6482.000000
1652.208463,0.875452,47803.000000,6368.000000
1655.185014,0.869020,45865.000000,6201.000000
1658.157272,0.862523,43581.000000,5981.000000
1661.125236,0.852566,40998.000000,5757.000000
1665.075842,0.828076,36899.000000,5482.000000
1668.033787,0.808463,33256.000000,5169.000000
1670.987439,0.777959,29297.000000,4885.000000
1673.936797,0.745267,25248.000000,4539.000000
1676.881861,0.705050,21362.000000,4213.000000
1679.822632,0.674932,17958.000000,3796.000000
1682.759109,0.658323,15044.000000,3304.000000
1685.691293,0.654838,12715.000000,2815.000000
1688.619182,0.647876,10757.000000,2420.000000
1691.542779,0.656402,9157.000000,2020.000000
1695.434228,0.666711,7483.000000,1612.000000
1698.347805,0.686648,6498.000000,1337.000000
