Method:,Hadamard 1,,
Host Date-Time:,8/9/23 @ 12:46:55,,
Header Version:,1,,
System Temp (C):,39.3,,
Detector Temp (C):,37.54,,
Humidity (%):,61.96,,
Lamp PD:,2626,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.448,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.510051,18269.000000,5645.000000
904.739192,0.508072,19684.000000,6110.000000
909.949268,0.500713,21675.000000,6843.000000
913.851816,0.502855,23482.000000,7377.000000
917.750071,0.513518,25749.000000,7893.000000
921.644031,0.515983,28448.000000,8671.000000
925.533698,0.521032,31685.000000,9546.000000
929.419072,0.522743,35299.000000,10593.000000
933.300152,0.522337,38958.000000,11702.000000
937.176938,0.523983,42411.000000,12691.000000
941.049430,0.520971,45503.000000,13711.000000
944.917629,0.521464,48422.000000,14574.000000
950.068549,0.525844,52118.000000,15529.000000
953.926729,0.532822,54797.000000,16067.000000
957.780616,0.539590,57646.000000,16641.000000
961.630209,0.538554,60453.000000,17493.000000
965.475508,0.540801,63306.000000,18224.000000
969.316514,0.544597,66143.000000,18875.000000
973.153226,0.541872,68846.000000,19770.000000
976.985644,0.539112,71365.000000,20624.000000
980.813769,0.536525,73772.000000,21447.000000
984.637600,0.538855,75891.000000,21945.000000
989.729363,0.530919,78252.000000,23045.000000
993.543176,0.527613,79748.000000,23665.000000
997.352695,0.522841,80903.000000,24273.000000
1001.157920,0.519909,81951.000000,24754.000000
1004.958852,0.514482,82676.000000,25287.000000
1008.755490,0.510287,83280.000000,25719.000000
1012.547834,0.506733,83764.000000,26081.000000
1016.335885,0.502963,84043.000000,26396.000000
1020.119642,0.499981,84173.000000,26619.000000
1023.899105,0.495561,84269.000000,26922.000000
1028.931711,0.490661,84249.000000,27221.000000
1032.701156,0.490331,84151.000000,27210.000000
1036.466307,0.485086,83920.000000,27465.000000
1040.227165,0.482430,83703.000000,27562.000000
1043.983729,0.480507,83454.000000,27602.000000
1047.735999,0.478758,83200.000000,27629.000000
1051.483976,0.476734,82984.000000,27686.000000
1055.227659,0.476734,82891.000000,27655.000000
1058.967048,0.475349,82902.000000,27747.000000
1062.702144,0.474086,82983.000000,27855.000000
1066.432946,0.473872,83085.000000,27903.000000
1071.400670,0.469880,83272.000000,28224.000000
1075.121453,0.470293,83611.000000,28312.000000
1078.837943,0.472288,83910.000000,28283.000000
1082.550140,0.469872,84123.000000,28513.000000
1086.258042,0.469904,84498.000000,28638.000000
1089.961651,0.470905,84758.000000,28660.000000
1093.660967,0.472318,85070.000000,28672.000000
1097.355988,0.476298,85377.000000,28513.000000
1101.046716,0.473777,85627.000000,28763.000000
1104.733151,0.477000,85977.000000,28667.000000
1109.641718,0.478236,86198.000000,28659.000000
1113.318133,0.479053,86300.000000,28639.000000
1116.990256,0.481584,86380.000000,28499.000000
1120.658084,0.483432,86438.000000,28397.000000
1124.321619,0.486229,86497.000000,28234.000000
1127.980861,0.490537,86496.000000,27955.000000
1131.635808,0.499512,86467.000000,27374.000000
1135.286462,0.509623,86483.000000,26749.000000
1138.932822,0.524216,86496.000000,25869.000000
1142.574889,0.538346,86410.000000,25016.000000
1147.424299,0.557737,86563.000000,23966.000000
1151.056347,0.570592,86656.000000,23292.000000
1154.684102,0.582743,86693.000000,22659.000000
1158.307563,0.584810,86776.000000,22573.000000
1161.926730,0.588408,86932.000000,22427.000000
1165.541603,0.591874,87054.000000,22280.000000
1169.152183,0.591801,87266.000000,22338.000000
1172.758470,0.590897,87564.000000,22461.000000
1176.360462,0.591459,88025.000000,22550.000000
1179.958161,0.593297,88414.000000,22554.000000
1184.748414,0.594209,89413.000000,22761.000000
1188.336095,0.595802,90258.000000,22892.000000
1191.919482,0.599747,91201.000000,22922.000000
1195.498575,0.601049,92249.000000,23116.000000
1199.073374,0.602736,93241.000000,23274.000000
1202.643880,0.602972,94422.000000,23556.000000
1206.210092,0.600542,95693.000000,24007.000000
1209.772011,0.597847,96947.000000,24473.000000
1213.329636,0.594413,98235.000000,24995.000000
1216.882967,0.592026,99643.000000,25493.000000
1221.614063,0.589824,101558.000000,26115.000000
1225.157376,0.582586,102920.000000,26910.000000
1228.696395,0.580783,104459.000000,27426.000000
1232.231121,0.576526,106001.000000,28105.000000
1235.761552,0.573167,107602.000000,28751.000000
1239.287691,0.570215,109122.000000,29356.000000
1242.809535,0.566527,110606.000000,30009.000000
1246.327086,0.563175,112195.000000,30676.000000
1249.840343,0.560196,113829.000000,31337.000000
1253.349307,0.561062,115465.000000,31724.000000
1258.021246,0.556054,117559.000000,32674.000000
1261.520191,0.555348,119218.000000,33189.000000
1265.014842,0.555704,121045.000000,33670.000000
1268.505200,0.552374,122707.000000,34395.000000
1271.991264,0.553582,124487.000000,34797.000000
1275.473035,0.555863,126207.000000,35093.000000
1278.950512,0.556063,127852.000000,35534.000000
1282.423695,0.555875,129253.000000,35939.000000
1285.892584,0.558661,130722.000000,36115.000000
1289.357180,0.562149,131838.000000,36132.000000
1293.969962,0.566663,133363.000000,36172.000000
1297.424540,0.570875,134097.000000,36020.000000
1300.874824,0.575970,134896.000000,35812.000000
1304.320814,0.582604,135580.000000,35448.000000
1307.762510,0.589532,136229.000000,35054.000000
1311.199913,0.595741,136606.000000,34652.000000
1314.633022,0.605063,136992.000000,34012.000000
1318.061837,0.613912,137473.000000,33443.000000
1321.486359,0.624966,137770.000000,32673.000000
1324.906587,0.636313,137920.000000,31865.000000
1328.322522,0.648627,138008.000000,30994.000000
1332.870422,0.661534,138020.000000,30089.000000
1336.276338,0.674282,137847.000000,29182.000000
1339.677961,0.684900,137691.000000,28445.000000
1343.075289,0.697538,137466.000000,27584.000000
1346.468324,0.709847,137219.000000,26765.000000
1349.857066,0.718682,136769.000000,26140.000000
1353.241514,0.731344,136220.000000,25287.000000
1356.621668,0.740739,135819.000000,24673.000000
1359.997528,0.751617,135437.000000,23995.000000
1363.369095,0.764862,134947.000000,23190.000000
1367.857839,0.782120,134229.000000,22168.000000
1371.219387,0.798018,133782.000000,21300.000000
1374.576642,0.820654,133317.000000,20148.000000
1377.929603,0.849671,132795.000000,18772.000000
1381.278270,0.888039,132372.000000,17130.000000
1384.622644,0.925041,132120.000000,15701.000000
1387.962724,0.967752,131903.000000,14207.000000
1391.298510,1.010365,131655.000000,12855.000000
1394.630003,1.057733,131316.000000,11497.000000
1397.957202,1.099863,130912.000000,10402.000000
1402.386789,1.150091,130249.000000,9219.000000
1405.703969,1.182854,129577.000000,8505.000000
1409.016856,1.210201,129091.000000,7956.000000
1412.325449,1.243497,128656.000000,7344.000000
1415.629749,1.248708,128099.000000,7225.000000
1418.929755,1.264367,127582.000000,6941.000000
1422.225467,1.277700,127181.000000,6710.000000
1425.516886,1.279137,126880.000000,6672.000000
1428.804011,1.284052,126593.000000,6582.000000
1432.086843,1.290702,126398.000000,6472.000000
1436.457272,1.299747,126107.000000,6324.000000
1439.730085,1.297726,125978.000000,6347.000000
1442.998604,1.296509,125962.000000,6364.000000
1446.262830,1.296384,125787.000000,6357.000000
1449.522762,1.302245,125591.000000,6262.000000
1452.778400,1.296498,125464.000000,6339.000000
1456.029745,1.303713,125171.000000,6220.000000
1459.276796,1.296702,124909.000000,6308.000000
1462.519553,1.289107,124592.000000,6403.000000
1465.758017,1.289851,124260.000000,6375.000000
1470.069290,1.280136,123684.000000,6489.000000
1473.297735,1.275549,123290.000000,6537.000000
1476.521886,1.265150,122785.000000,6668.000000
1479.741744,1.264657,122278.000000,6648.000000
1482.957309,1.264875,121732.000000,6615.000000
1486.168579,1.243646,121147.000000,6913.000000
1489.375556,1.234490,120507.000000,7023.000000
1492.578239,1.223048,119914.000000,7175.000000
1495.776629,1.219476,119197.000000,7191.000000
1498.970725,1.206622,118537.000000,7366.000000
1503.222841,1.190413,117543.000000,7582.000000
1506.406918,1.174858,116773.000000,7807.000000
1509.586702,1.171171,115949.000000,7818.000000
1512.762192,1.167891,115106.000000,7820.000000
1515.933389,1.147424,114146.000000,8129.000000
1519.100292,1.135137,113337.000000,8303.000000
1522.262901,1.123272,112368.000000,8460.000000
1525.421217,1.113137,111411.000000,8586.000000
1528.575239,1.102538,110371.000000,8716.000000
1531.724967,1.098570,109317.000000,8712.000000
1534.870402,1.083625,108165.000000,8922.000000
1539.057636,1.068589,106604.000000,9103.000000
1542.193052,1.058702,105395.000000,9207.000000
1545.324174,1.049111,104112.000000,9298.000000
1548.451003,1.043642,102809.000000,9298.000000
1551.573538,1.042366,101438.000000,9201.000000
1554.691780,1.031943,100012.000000,9292.000000
1557.805728,1.021588,98633.000000,9385.000000
1560.915382,1.011618,97134.000000,9457.000000
1564.020743,1.004511,95608.000000,9462.000000
1567.121810,0.996269,94118.000000,9493.000000
1571.249887,0.994089,92019.000000,9328.000000
1574.340935,0.983633,90456.000000,9393.000000
1577.427690,0.974511,88821.000000,9419.000000
1580.510151,0.967569,87162.000000,9392.000000
1583.588318,0.966010,85518.000000,9248.000000
1586.662192,0.956860,83880.000000,9264.000000
1589.731772,0.947317,82181.000000,9278.000000
1592.797059,0.945954,80396.000000,9105.000000
1595.858052,0.933664,78805.000000,9181.000000
1598.914751,0.924878,77067.000000,9162.000000
1602.983671,0.920070,74796.000000,8991.000000
1606.030352,0.913255,73099.000000,8926.000000
1609.072739,0.905726,71400.000000,8871.000000
1612.110833,0.900639,69781.000000,8772.000000
1615.144632,0.900711,68082.000000,8557.000000
1618.174138,0.896022,66375.000000,8433.000000
1621.199351,0.897893,64709.000000,8186.000000
1624.220270,0.898829,63082.000000,7963.000000
1627.236895,0.907960,61429.000000,7593.000000
1630.249227,0.911855,59860.000000,7333.000000
1634.258990,0.902091,57763.000000,7237.000000
1637.261303,0.892840,56194.000000,7192.000000
1640.259322,0.887816,54559.000000,7064.000000
1643.253048,0.875393,52968.000000,7057.000000
1646.242480,0.863265,51356.000000,7036.000000
1649.227618,0.851894,49659.000000,6984.000000
1652.208463,0.854744,47803.000000,6679.000000
1655.185014,0.852124,45865.000000,6447.000000
1658.157272,0.842862,43581.000000,6258.000000
1661.125236,0.822407,40998.000000,6171.000000
1665.075842,0.795942,36899.000000,5903.000000
1668.033787,0.775080,33256.000000,5582.000000
1670.987439,0.750903,29297.000000,5199.000000
1673.936797,0.712741,25248.000000,4892.000000
1676.881861,0.687474,21362.000000,4387.000000
1679.822632,0.659203,17958.000000,3936.000000
1682.759109,0.634662,15044.000000,3489.000000
1685.691293,0.636265,12715.000000,2938.000000
1688.619182,0.633577,10757.000000,2501.000000
1691.542779,0.680493,9157.000000,1911.000000
1695.434228,0.662688,7483.000000,1627.000000
1698.347805,0.645462,6498.000000,1470.000000
1701.257089,0.648902,5614.000000,1260.000000
