Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 15:51:30,,
Header Version:,1,,
System Temp (C):,43.51,,
Detector Temp (C):,41.61,,
Humidity (%):,47.6,,
Lamp PD:,124,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.453,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.602179,18269.000000,4566.000000
904.739192,0.638207,19684.000000,4528.000000
909.949268,0.608499,21675.000000,5339.000000
913.851816,0.633622,23482.000000,5459.000000
917.750071,0.650112,25749.000000,5763.000000
921.644031,0.656023,28448.000000,6281.000000
925.533698,0.684745,31685.000000,6548.000000
929.419072,0.689406,35299.000000,7217.000000
933.300152,0.720134,38958.000000,7421.000000
937.176938,0.718458,42411.000000,8110.000000
941.049430,0.738753,45503.000000,8304.000000
944.917629,0.736043,48422.000000,8892.000000
950.068549,0.750095,52118.000000,9266.000000
953.926729,0.750109,54797.000000,9742.000000
957.780616,0.751318,57646.000000,10220.000000
961.630209,0.747351,60453.000000,10816.000000
965.475508,0.737249,63306.000000,11593.000000
969.316514,0.729662,66143.000000,12326.000000
973.153226,0.725710,68846.000000,12947.000000
976.985644,0.711033,71365.000000,13882.000000
980.813769,0.706404,73772.000000,14504.000000
984.637600,0.698118,75891.000000,15208.000000
989.729363,0.695499,78252.000000,15776.000000
993.543176,0.686876,79748.000000,16400.000000
997.352695,0.688957,80903.000000,16558.000000
1001.157920,0.695755,81951.000000,16512.000000
1004.958852,0.700607,82676.000000,16473.000000
1008.755490,0.710035,83280.000000,16237.000000
1012.547834,0.721005,83764.000000,15924.000000
1016.335885,0.735067,84043.000000,15468.000000
1020.119642,0.750590,84173.000000,14948.000000
1023.899105,0.763582,84269.000000,14524.000000
1028.931711,0.791675,84249.000000,13611.000000
1032.701156,0.815143,84151.000000,12880.000000
1036.466307,0.815267,83920.000000,12841.000000
1040.227165,0.844429,83703.000000,11976.000000
1043.983729,0.856578,83454.000000,11611.000000
1047.735999,0.867776,83200.000000,11281.000000
1051.483976,0.882166,82984.000000,10885.000000
1055.227659,0.884079,82891.000000,10825.000000
1058.967048,0.896095,82902.000000,10531.000000
1062.702144,0.893110,82983.000000,10614.000000
1066.432946,0.891236,83085.000000,10673.000000
1071.400670,0.894661,83272.000000,10613.000000
1075.121453,0.892271,83611.000000,10715.000000
1078.837943,0.897076,83910.000000,10635.000000
1082.550140,0.875115,84123.000000,11215.000000
1086.258042,0.886442,84498.000000,10975.000000
1089.961651,0.879700,84758.000000,11181.000000
1093.660967,0.876506,85070.000000,11305.000000
1097.355988,0.875504,85377.000000,11372.000000
1101.046716,0.877194,85627.000000,11361.000000
1104.733151,0.884544,85977.000000,11216.000000
1109.641718,0.890252,86198.000000,11098.000000
1113.318133,0.899023,86300.000000,10889.000000
1116.990256,0.913696,86380.000000,10537.000000
1120.658084,0.922310,86438.000000,10337.000000
1124.321619,0.941366,86497.000000,9900.000000
1127.980861,0.958085,86496.000000,9526.000000
1131.635808,0.970897,86467.000000,9246.000000
1135.286462,0.992004,86483.000000,8809.000000
1138.932822,0.989121,86496.000000,8869.000000
1142.574889,1.016806,86410.000000,8313.000000
1147.424299,1.022725,86563.000000,8215.000000
1151.056347,1.029635,86656.000000,8094.000000
1154.684102,1.040632,86693.000000,7895.000000
1158.307563,1.042535,86776.000000,7868.000000
1161.926730,1.060256,86932.000000,7567.000000
1165.541603,1.061209,87054.000000,7561.000000
1169.152183,1.071731,87266.000000,7398.000000
1172.758470,1.068772,87564.000000,7474.000000
1176.360462,1.073442,88025.000000,7433.000000
1179.958161,1.074481,88414.000000,7448.000000
