Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 15:50:43,,
Header Version:,1,,
System Temp (C):,43.42,,
Detector Temp (C):,41.66,,
Humidity (%):,47.83,,
Lamp PD:,125,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.444,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.608213,18269.000000,4503.000000
904.739192,0.633343,19684.000000,4579.000000
909.949268,0.615552,21675.000000,5253.000000
913.851816,0.634339,23482.000000,5450.000000
917.750071,0.648607,25749.000000,5783.000000
921.644031,0.659285,28448.000000,6234.000000
925.533698,0.684082,31685.000000,6558.000000
929.419072,0.688925,35299.000000,7225.000000
933.300152,0.717392,38958.000000,7468.000000
937.176938,0.718993,42411.000000,8100.000000
941.049430,0.738126,45503.000000,8316.000000
944.917629,0.737805,48422.000000,8856.000000
950.068549,0.749112,52118.000000,9287.000000
953.926729,0.749886,54797.000000,9747.000000
957.780616,0.749706,57646.000000,10258.000000
961.630209,0.747873,60453.000000,10803.000000
965.475508,0.739427,63306.000000,11535.000000
969.316514,0.730049,66143.000000,12315.000000
973.153226,0.724838,68846.000000,12973.000000
976.985644,0.713449,71365.000000,13805.000000
980.813769,0.706404,73772.000000,14504.000000
984.637600,0.699004,75891.000000,15177.000000
989.729363,0.696794,78252.000000,15729.000000
993.543176,0.687512,79748.000000,16376.000000
997.352695,0.690744,80903.000000,16490.000000
1001.157920,0.696782,81951.000000,16473.000000
1004.958852,0.702774,82676.000000,16391.000000
1008.755490,0.710731,83280.000000,16211.000000
1012.547834,0.722180,83764.000000,15881.000000
1016.335885,0.736530,84043.000000,15416.000000
1020.119642,0.751171,84173.000000,14928.000000
1023.899105,0.766010,84269.000000,14443.000000
1028.931711,0.792441,84249.000000,13587.000000
1032.701156,0.814571,84151.000000,12897.000000
1036.466307,0.817539,83920.000000,12774.000000
1040.227165,0.844248,83703.000000,11981.000000
1043.983729,0.858452,83454.000000,11561.000000
1047.735999,0.867699,83200.000000,11283.000000
1051.483976,0.883525,82984.000000,10851.000000
1055.227659,0.884762,82891.000000,10808.000000
1058.967048,0.897458,82902.000000,10498.000000
1062.702144,0.892252,82983.000000,10635.000000
1066.432946,0.893603,83085.000000,10615.000000
1071.400670,0.895685,83272.000000,10588.000000
1075.121453,0.894669,83611.000000,10656.000000
1078.837943,0.895812,83910.000000,10666.000000
1082.550140,0.876667,84123.000000,11175.000000
1086.258042,0.886917,84498.000000,10963.000000
1089.961651,0.882897,84758.000000,11099.000000
1093.660967,0.878161,85070.000000,11262.000000
1097.355988,0.876575,85377.000000,11344.000000
1101.046716,0.878534,85627.000000,11326.000000
1104.733151,0.882613,85977.000000,11266.000000
1109.641718,0.889119,86198.000000,11127.000000
1113.318133,0.897113,86300.000000,10937.000000
1116.990256,0.912914,86380.000000,10556.000000
1120.658084,0.923572,86438.000000,10307.000000
1124.321619,0.942200,86497.000000,9881.000000
1127.980861,0.960050,86496.000000,9483.000000
1131.635808,0.972496,86467.000000,9212.000000
1135.286462,0.989350,86483.000000,8863.000000
1138.932822,0.988534,86496.000000,8881.000000
1142.574889,1.014410,86410.000000,8359.000000
1147.424299,1.023042,86563.000000,8209.000000
1151.056347,1.029528,86656.000000,8096.000000
1154.684102,1.041127,86693.000000,7886.000000
1158.307563,1.043253,86776.000000,7855.000000
1161.926730,1.060945,86932.000000,7555.000000
1165.541603,1.063686,87054.000000,7518.000000
1169.152183,1.072259,87266.000000,7389.000000
1172.758470,1.068947,87564.000000,7471.000000
1176.360462,1.070356,88025.000000,7486.000000
1179.958161,1.072387,88414.000000,7484.000000
1184.748414,1.056974,89413.000000,7842.000000
1188.336095,1.059401,90258.000000,7872.000000
1191.919482,1.045339,91201.000000,8216.000000
1195.498575,1.050407,92249.000000,8214.000000
1199.073374,1.037082,93241.000000,8561.000000
1202.643880,1.024368,94422.000000,8927.000000
1206.210092,1.031197,95693.000000,8906.000000
1209.772011,1.010139,96947.000000,9471.000000
1213.329636,1.009136,98235.000000,9619.000000
1216.882967,1.001454,99643.000000,9931.000000
1221.614063,1.000805,101558.000000,10137.000000
1225.157376,0.996805,102920.000000,10368.000000
1228.696395,0.994953,104459.000000,10568.000000
1232.231121,0.993659,106001.000000,10756.000000
1235.761552,0.995231,107602.000000,10879.000000
1239.287691,0.992550,109122.000000,11101.000000
1242.809535,1.001755,110606.000000,11016.000000
1246.327086,1.001182,112195.000000,11189.000000
1249.840343,1.005293,113829.000000,11245.000000
1253.349307,1.010912,115465.000000,11260.000000
1258.021246,1.015834,117559.000000,11335.000000
1261.520191,1.022074,119218.000000,11331.000000
1265.014842,1.030561,121045.000000,11282.000000
1268.505200,1.038064,122707.000000,11241.000000
1271.991264,1.042776,124487.000000,11281.000000
1275.473035,1.055643,126207.000000,11103.000000
1278.950512,1.066461,127852.000000,10971.000000
1282.423695,1.071234,129253.000000,10970.000000
1285.892584,1.088958,130722.000000,10651.000000
1289.357180,1.085894,131838.000000,10818.000000
1293.969962,1.110767,133363.000000,10334.000000
1297.424540,1.115680,134097.000000,10274.000000
1300.874824,1.128395,134896.000000,10037.000000
1304.320814,1.142346,135580.000000,9769.000000
1307.762510,1.146961,136229.000000,9712.000000
1311.199913,1.157198,136606.000000,9512.000000
1314.633022,1.164539,136992.000000,9379.000000
1318.061837,1.170950,137473.000000,9274.000000
1321.486359,1.174565,137770.000000,9217.000000
1324.906587,1.182116,137920.000000,9068.000000
1328.322522,1.183880,138008.000000,9037.000000
1332.870422,1.188507,138020.000000,8942.000000
1336.276338,1.191670,137847.000000,8866.000000
1339.677961,1.192159,137691.000000,8846.000000
1343.075289,1.202789,137466.000000,8618.000000
1346.468324,1.209839,137219.000000,8464.000000
1349.857066,1.219271,136769.000000,8255.000000
1353.241514,1.230067,136220.000000,8020.000000
1356.621668,1.268924,135819.000000,7312.000000
1359.997528,1.269666,135437.000000,7279.000000
1363.369095,1.312135,134947.000000,6577.000000
1367.857839,1.320514,134229.000000,6417.000000
1371.219387,1.345792,133782.000000,6034.000000
1374.576642,1.356618,133317.000000,5865.000000
1377.929603,1.380064,132795.000000,5535.000000
1381.278270,1.418333,132372.000000,5052.000000
1384.622644,1.475252,132120.000000,4423.000000
1387.962724,1.494017,131903.000000,4229.000000
1391.298510,1.550415,131655.000000,3707.000000
1394.630003,1.528256,131316.000000,3891.000000
1397.957202,1.477294,130912.000000,4362.000000
1402.386789,1.451545,130249.000000,4605.000000
1405.703969,1.427234,129577.000000,4845.000000
1409.016856,1.403326,129091.000000,5100.000000
1412.325449,1.400839,128656.000000,5112.000000
1415.629749,1.382288,128099.000000,5312.000000
1418.929755,1.373798,127582.000000,5395.000000
1422.225467,1.358333,127181.000000,5573.000000
1425.516886,1.340040,126880.000000,5799.000000
1428.804011,1.334290,126593.000000,5863.000000
1432.086843,1.311385,126398.000000,6171.000000
1436.457272,1.315552,126107.000000,6098.000000
1439.730085,1.279306,125978.000000,6622.000000
1442.998604,1.293246,125962.000000,6412.000000
1446.262830,1.278778,125787.000000,6620.000000
1449.522762,1.285778,125591.000000,6504.000000
1452.778400,1.284938,125464.000000,6510.000000
1456.029745,1.285862,125171.000000,6481.000000
1459.276796,1.307366,124909.000000,6155.000000
1462.519553,1.275552,124592.000000,6606.000000
1465.758017,1.294715,124260.000000,6304.000000
1470.069290,1.297199,123684.000000,6239.000000
1473.297735,1.298396,123290.000000,6202.000000
1476.521886,1.300765,122785.000000,6143.000000
1479.741744,1.305091,122278.000000,6057.000000
1482.957309,1.307978,121732.000000,5990.000000
1486.168579,1.302420,121147.000000,6038.000000
1489.375556,1.325290,120507.000000,5698.000000
