Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 15:52:16,,
Header Version:,1,,
System Temp (C):,43.67,,
Detector Temp (C):,41.71,,
Humidity (%):,47.3,,
Lamp PD:,125,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.456,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.642517,18269.000000,4161.000000
904.739192,0.601795,19684.000000,4924.000000
909.949268,0.639865,21675.000000,4967.000000
913.851816,0.634657,23482.000000,5446.000000
917.750071,0.645241,25749.000000,5828.000000
921.644031,0.664753,28448.000000,6156.000000
925.533698,0.672387,31685.000000,6737.000000
929.419072,0.703161,35299.000000,6992.000000
933.300152,0.700679,38958.000000,7761.000000
937.176938,0.730952,42411.000000,7880.000000
941.049430,0.728366,45503.000000,8505.000000
944.917629,0.748378,48422.000000,8643.000000
950.068549,0.749721,52118.000000,9274.000000
953.926729,0.754500,54797.000000,9644.000000
957.780616,0.748227,57646.000000,10293.000000
961.630209,0.745348,60453.000000,10866.000000
965.475508,0.740823,63306.000000,11498.000000
969.316514,0.732596,66143.000000,12243.000000
973.153226,0.718392,68846.000000,13167.000000
976.985644,0.718480,71365.000000,13646.000000
980.813769,0.705088,73772.000000,14548.000000
984.637600,0.698604,75891.000000,15191.000000
989.729363,0.692481,78252.000000,15886.000000
993.543176,0.693010,79748.000000,16170.000000
997.352695,0.691667,80903.000000,16455.000000
1001.157920,0.694441,81951.000000,16562.000000
1004.958852,0.701187,82676.000000,16451.000000
1008.755490,0.709340,83280.000000,16263.000000
1012.547834,0.721196,83764.000000,15917.000000
1016.335885,0.734254,84043.000000,15497.000000
1020.119642,0.748474,84173.000000,15021.000000
1023.899105,0.769573,84269.000000,14325.000000
1028.931711,0.788179,84249.000000,13721.000000
1032.701156,0.802549,84151.000000,13259.000000
1036.466307,0.832515,83920.000000,12341.000000
1040.227165,0.834782,83703.000000,12245.000000
1043.983729,0.854190,83454.000000,11675.000000
1047.735999,0.871177,83200.000000,11193.000000
1051.483976,0.875711,82984.000000,11048.000000
1055.227659,0.887099,82891.000000,10750.000000
1058.967048,0.890767,82902.000000,10661.000000
1062.702144,0.898421,82983.000000,10485.000000
1066.432946,0.901280,83085.000000,10429.000000
1071.400670,0.893517,83272.000000,10641.000000
1075.121453,0.894547,83611.000000,10659.000000
1078.837943,0.883251,83910.000000,10979.000000
1082.550140,0.894113,84123.000000,10735.000000
1086.258042,0.876351,84498.000000,11233.000000
1089.961651,0.880050,84758.000000,11172.000000
1093.660967,0.878122,85070.000000,11263.000000
1097.355988,0.879725,85377.000000,11262.000000
1101.046716,0.878803,85627.000000,11319.000000
1104.733151,0.879157,85977.000000,11356.000000
1109.641718,0.886745,86198.000000,11188.000000
1113.318133,0.896557,86300.000000,10951.000000
1116.990256,0.906705,86380.000000,10708.000000
1120.658084,0.928317,86438.000000,10195.000000
1124.321619,0.941234,86497.000000,9903.000000
1127.980861,0.956947,86496.000000,9551.000000
1131.635808,0.971461,86467.000000,9234.000000
1135.286462,0.974514,86483.000000,9171.000000
1138.932822,1.007118,86496.000000,8509.000000
1142.574889,0.997794,86410.000000,8685.000000
1147.424299,1.020405,86563.000000,8259.000000
1151.056347,1.029796,86656.000000,8091.000000
1154.684102,1.039314,86693.000000,7919.000000
1158.307563,1.054625,86776.000000,7652.000000
1161.926730,1.052013,86932.000000,7712.000000
1165.541603,1.068508,87054.000000,7435.000000
1169.152183,1.065842,87266.000000,7499.000000
1172.758470,1.076393,87564.000000,7344.000000
1176.360462,1.071809,88025.000000,7461.000000
1179.958161,1.058623,88414.000000,7725.000000
1184.748414,1.071331,89413.000000,7587.000000
1188.336095,1.053755,90258.000000,7975.000000
1191.919482,1.059851,91201.000000,7946.000000
1195.498575,1.035747,92249.000000,8496.000000
1199.073374,1.042391,93241.000000,8457.000000
1202.643880,1.040373,94422.000000,8604.000000
1206.210092,1.016856,95693.000000,9205.000000
1209.772011,1.024260,96947.000000,9168.000000
1213.329636,1.013082,98235.000000,9532.000000
1216.882967,1.007708,99643.000000,9789.000000
1221.614063,0.995651,101558.000000,10258.000000
1225.157376,0.994715,102920.000000,10418.000000
1228.696395,0.990781,104459.000000,10670.000000
1232.231121,0.990962,106001.000000,10823.000000
1235.761552,0.990704,107602.000000,10993.000000
1239.287691,0.997350,109122.000000,10979.000000
1242.809535,0.995609,110606.000000,11173.000000
1246.327086,0.999903,112195.000000,11222.000000
1249.840343,1.004637,113829.000000,11262.000000
1253.349307,1.008527,115465.000000,11322.000000
1258.021246,1.017908,117559.000000,11281.000000
1261.520191,1.025074,119218.000000,11253.000000
1265.014842,1.030022,121045.000000,11296.000000
1268.505200,1.036907,122707.000000,11271.000000
1271.991264,1.046449,124487.000000,11186.000000
1275.473035,1.051052,126207.000000,11221.000000
1278.950512,1.067333,127852.000000,10949.000000
1282.423695,1.075651,129253.000000,10859.000000
1285.892584,1.080799,130722.000000,10853.000000
1289.357180,1.099721,131838.000000,10479.000000
1293.969962,1.102525,133363.000000,10532.000000
1297.424540,1.122883,134097.000000,10105.000000
1300.874824,1.129869,134896.000000,10003.000000
1304.320814,1.137922,135580.000000,9869.000000
1307.762510,1.147767,136229.000000,9694.000000
1311.199913,1.158478,136606.000000,9484.000000
1314.633022,1.162921,136992.000000,9414.000000
1318.061837,1.171044,137473.000000,9272.000000
1321.486359,1.175131,137770.000000,9205.000000
1324.906587,1.179775,137920.000000,9117.000000
1328.322522,1.184650,138008.000000,9021.000000
1332.870422,1.189091,138020.000000,8930.000000
1336.276338,1.187186,137847.000000,8958.000000
1339.677961,1.195757,137691.000000,8773.000000
1343.075289,1.193022,137466.000000,8814.000000
1346.468324,1.211072,137219.000000,8440.000000
1349.857066,1.221433,136769.000000,8214.000000
1353.241514,1.249106,136220.000000,7676.000000
1356.621668,1.246583,135819.000000,7698.000000
1359.997528,1.295857,135437.000000,6853.000000
1363.369095,1.286993,134947.000000,6969.000000
1367.857839,1.335875,134229.000000,6194.000000
1371.219387,1.329199,133782.000000,6269.000000
1374.576642,1.355878,133317.000000,5875.000000
1377.929603,1.378263,132795.000000,5558.000000
1381.278270,1.418333,132372.000000,5052.000000
1384.622644,1.452396,132120.000000,4662.000000
1387.962724,1.525200,131903.000000,3936.000000
1391.298510,1.510163,131655.000000,4067.000000
