Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 15:49:9,,
Header Version:,1,,
System Temp (C):,43.16,,
Detector Temp (C):,41.68,,
Humidity (%):,48.4,,
Lamp PD:,125,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.455,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.618855,18269.000000,4394.000000
904.739192,0.627128,19684.000000,4645.000000
909.949268,0.612996,21675.000000,5284.000000
913.851816,0.640599,23482.000000,5372.000000
917.750071,0.647632,25749.000000,5796.000000
921.644031,0.660890,28448.000000,6211.000000
925.533698,0.683354,31685.000000,6569.000000
929.419072,0.690068,35299.000000,7206.000000
933.300152,0.711616,38958.000000,7568.000000
937.176938,0.728096,42411.000000,7932.000000
941.049430,0.734744,45503.000000,8381.000000
944.917629,0.743482,48422.000000,8741.000000
950.068549,0.753436,52118.000000,9195.000000
953.926729,0.752881,54797.000000,9680.000000
957.780616,0.748480,57646.000000,10287.000000
961.630209,0.749646,60453.000000,10759.000000
965.475508,0.738224,63306.000000,11567.000000
969.316514,0.728676,66143.000000,12354.000000
973.153226,0.724270,68846.000000,12990.000000
976.985644,0.712381,71365.000000,13839.000000
980.813769,0.708776,73772.000000,14425.000000
984.637600,0.699749,75891.000000,15151.000000
989.729363,0.699342,78252.000000,15637.000000
993.543176,0.691241,79748.000000,16236.000000
997.352695,0.691799,80903.000000,16450.000000
1001.157920,0.695360,81951.000000,16527.000000
1004.958852,0.704846,82676.000000,16313.000000
1008.755490,0.710918,83280.000000,16204.000000
1012.547834,0.724290,83764.000000,15804.000000
1016.335885,0.739073,84043.000000,15326.000000
1020.119642,0.749342,84173.000000,14991.000000
1023.899105,0.768241,84269.000000,14369.000000
1028.931711,0.793529,84249.000000,13553.000000
1032.701156,0.813864,84151.000000,12918.000000
1036.466307,0.821844,83920.000000,12648.000000
1040.227165,0.844103,83703.000000,11985.000000
1043.983729,0.857176,83454.000000,11595.000000
1047.735999,0.871254,83200.000000,11191.000000
1051.483976,0.884687,82984.000000,10822.000000
1055.227659,0.889773,82891.000000,10684.000000
1058.967048,0.895724,82902.000000,10540.000000
1062.702144,0.897180,82983.000000,10515.000000
1066.432946,0.890829,83085.000000,10683.000000
1071.400670,0.899848,83272.000000,10487.000000
1075.121453,0.892961,83611.000000,10698.000000
1078.837943,0.893538,83910.000000,10722.000000
1082.550140,0.880297,84123.000000,11082.000000
1086.258042,0.885059,84498.000000,11010.000000
1089.961651,0.883367,84758.000000,11087.000000
1093.660967,0.883672,85070.000000,11120.000000
1097.355988,0.881890,85377.000000,11206.000000
1101.046716,0.879187,85627.000000,11309.000000
1104.733151,0.881765,85977.000000,11288.000000
1109.641718,0.888261,86198.000000,11149.000000
1113.318133,0.897033,86300.000000,10939.000000
1116.990256,0.911312,86380.000000,10595.000000
1120.658084,0.923025,86438.000000,10320.000000
1124.321619,0.939484,86497.000000,9943.000000
1127.980861,0.961426,86496.000000,9453.000000
1131.635808,0.973015,86467.000000,9201.000000
1135.286462,0.983654,86483.000000,8980.000000
1138.932822,0.998476,86496.000000,8680.000000
1142.574889,1.009348,86410.000000,8457.000000
1147.424299,1.022989,86563.000000,8210.000000
1151.056347,1.029957,86656.000000,8088.000000
1154.684102,1.042009,86693.000000,7870.000000
1158.307563,1.042922,86776.000000,7861.000000
1161.926730,1.055405,86932.000000,7652.000000
1165.541603,1.066178,87054.000000,7475.000000
1169.152183,1.075149,87266.000000,7340.000000
1172.758470,1.072625,87564.000000,7408.000000
1176.360462,1.079384,88025.000000,7332.000000
1179.958161,1.070303,88414.000000,7520.000000
1184.748414,1.050924,89413.000000,7952.000000
1188.336095,1.058574,90258.000000,7887.000000
1191.919482,1.045181,91201.000000,8219.000000
1195.498575,1.042340,92249.000000,8368.000000
1199.073374,1.037539,93241.000000,8552.000000
1202.643880,1.034208,94422.000000,8727.000000
1206.210092,1.029106,95693.000000,8949.000000
1209.772011,1.016002,96947.000000,9344.000000
1213.329636,1.009950,98235.000000,9601.000000
1216.882967,1.003031,99643.000000,9895.000000
1221.614063,0.997433,101558.000000,10216.000000
1225.157376,0.997140,102920.000000,10360.000000
1228.696395,0.997715,104459.000000,10501.000000
1232.231121,0.994994,106001.000000,10723.000000
1235.761552,0.996071,107602.000000,10858.000000
1239.287691,0.998657,109122.000000,10946.000000
1242.809535,1.000063,110606.000000,11059.000000
1246.327086,1.000600,112195.000000,11204.000000
1249.840343,1.008978,113829.000000,11150.000000
1253.349307,1.015253,115465.000000,11148.000000
1258.021246,1.019992,117559.000000,11227.000000
1261.520191,1.029145,119218.000000,11148.000000
1265.014842,1.032103,121045.000000,11242.000000
1268.505200,1.035445,122707.000000,11309.000000
1271.991264,1.041162,124487.000000,11323.000000
1275.473035,1.052719,126207.000000,11178.000000
1278.950512,1.063581,127852.000000,11044.000000
1282.423695,1.080639,129253.000000,10735.000000
1285.892584,1.088021,130722.000000,10674.000000
1289.357180,1.087744,131838.000000,10772.000000
1293.969962,1.107501,133363.000000,10412.000000
1297.424540,1.116695,134097.000000,10250.000000
1300.874824,1.134364,134896.000000,9900.000000
1304.320814,1.140704,135580.000000,9806.000000
1307.762510,1.148439,136229.000000,9679.000000
1311.199913,1.157518,136606.000000,9505.000000
1314.633022,1.164030,136992.000000,9390.000000
1318.061837,1.173911,137473.000000,9211.000000
1321.486359,1.174235,137770.000000,9224.000000
1324.906587,1.186206,137920.000000,8983.000000
1328.322522,1.187160,138008.000000,8969.000000
1332.870422,1.192655,138020.000000,8857.000000
1336.276338,1.187041,137847.000000,8961.000000
1339.677961,1.193486,137691.000000,8819.000000
1343.075289,1.203293,137466.000000,8608.000000
1346.468324,1.213859,137219.000000,8386.000000
1349.857066,1.225523,136769.000000,8137.000000
1353.241514,1.236339,136220.000000,7905.000000
1356.621668,1.261621,135819.000000,7436.000000
1359.997528,1.273080,135437.000000,7222.000000
1363.369095,1.303247,134947.000000,6713.000000
1367.857839,1.324321,134229.000000,6361.000000
1371.219387,1.337805,133782.000000,6146.000000
1374.576642,1.355287,133317.000000,5883.000000
1377.929603,1.377249,132795.000000,5571.000000
1381.278270,1.418419,132372.000000,5051.000000
1384.622644,1.464487,132120.000000,4534.000000
1387.962724,1.515705,131903.000000,4023.000000
1391.298510,1.538284,131655.000000,3812.000000
1394.630003,1.519746,131316.000000,3968.000000
1397.957202,1.480793,130912.000000,4327.000000
1402.386789,1.439363,130249.000000,4736.000000
1405.703969,1.427234,129577.000000,4845.000000
1409.016856,1.421587,129091.000000,4890.000000
1412.325449,1.401264,128656.000000,5107.000000
1415.629749,1.385570,128099.000000,5272.000000
1418.929755,1.379144,127582.000000,5329.000000
1422.225467,1.363902,127181.000000,5502.000000
1425.516886,1.352345,126880.000000,5637.000000
1428.804011,1.325999,126593.000000,5976.000000
1432.086843,1.319985,126398.000000,6050.000000
1436.457272,1.315054,126107.000000,6105.000000
1439.730085,1.288519,125978.000000,6483.000000
1442.998604,1.286925,125962.000000,6506.000000
1446.262830,1.274145,125787.000000,6691.000000
1449.522762,1.274833,125591.000000,6670.000000
1452.778400,1.282145,125464.000000,6552.000000
1456.029745,1.290781,125171.000000,6408.000000
1459.276796,1.310766,124909.000000,6107.000000
1462.519553,1.288090,124592.000000,6418.000000
1465.758017,1.298729,124260.000000,6246.000000
1470.069290,1.302662,123684.000000,6161.000000
1473.297735,1.300995,123290.000000,6165.000000
1476.521886,1.296264,122785.000000,6207.000000
1479.741744,1.301378,122278.000000,6109.000000
1482.957309,1.302932,121732.000000,6060.000000
1486.168579,1.307557,121147.000000,5967.000000
1489.375556,1.311487,120507.000000,5882.000000
1492.578239,1.321170,119914.000000,5724.000000
