Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 15:52:21,,
Header Version:,1,,
System Temp (C):,43.7,,
Detector Temp (C):,41.73,,
Humidity (%):,47.3,,
Lamp PD:,125,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.455,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.611504,18269.000000,4469.000000
904.739192,0.630224,19684.000000,4612.000000
909.949268,0.622721,21675.000000,5167.000000
913.851816,0.628560,23482.000000,5523.000000
917.750071,0.647258,25749.000000,5801.000000
921.644031,0.657547,28448.000000,6259.000000
925.533698,0.681771,31685.000000,6593.000000
929.419072,0.689948,35299.000000,7208.000000
933.300152,0.717800,38958.000000,7461.000000
937.176938,0.712660,42411.000000,8219.000000
941.049430,0.739643,45503.000000,8287.000000
944.917629,0.733754,48422.000000,8939.000000
950.068549,0.747712,52118.000000,9317.000000
953.926729,0.746203,54797.000000,9830.000000
957.780616,0.750809,57646.000000,10232.000000
961.630209,0.746549,60453.000000,10836.000000
965.475508,0.738750,63306.000000,11553.000000
969.316514,0.729944,66143.000000,12318.000000
973.153226,0.723068,68846.000000,13026.000000
976.985644,0.716923,71365.000000,13695.000000
980.813769,0.703926,73772.000000,14587.000000
984.637600,0.696522,75891.000000,15264.000000
989.729363,0.697126,78252.000000,15717.000000
993.543176,0.685158,79748.000000,16465.000000
997.352695,0.692459,80903.000000,16425.000000
1001.157920,0.696386,81951.000000,16488.000000
1004.958852,0.702721,82676.000000,16393.000000
1008.755490,0.711670,83280.000000,16176.000000
1012.547834,0.719997,83764.000000,15961.000000
1016.335885,0.736953,84043.000000,15401.000000
1020.119642,0.750939,84173.000000,14936.000000
1023.899105,0.766853,84269.000000,14415.000000
1028.931711,0.788116,84249.000000,13723.000000
1032.701156,0.814301,84151.000000,12905.000000
1036.466307,0.818423,83920.000000,12748.000000
1040.227165,0.842006,83703.000000,12043.000000
1043.983729,0.858339,83454.000000,11564.000000
1047.735999,0.865970,83200.000000,11328.000000
1051.483976,0.880136,82984.000000,10936.000000
1055.227659,0.880802,82891.000000,10907.000000
1058.967048,0.898121,82902.000000,10482.000000
1062.702144,0.890459,82983.000000,10679.000000
1066.432946,0.898954,83085.000000,10485.000000
1071.400670,0.892864,83272.000000,10657.000000
1075.121453,0.894628,83611.000000,10657.000000
1078.837943,0.893781,83910.000000,10716.000000
1082.550140,0.878771,84123.000000,11121.000000
1086.258042,0.883406,84498.000000,11052.000000
1089.961651,0.881959,84758.000000,11123.000000
1093.660967,0.876813,85070.000000,11297.000000
1097.355988,0.874055,85377.000000,11410.000000
1101.046716,0.877653,85627.000000,11349.000000
1104.733151,0.882690,85977.000000,11264.000000
1109.641718,0.892214,86198.000000,11048.000000
1113.318133,0.895923,86300.000000,10967.000000
1116.990256,0.914852,86380.000000,10509.000000
1120.658084,0.922604,86438.000000,10330.000000
1124.321619,0.942288,86497.000000,9879.000000
1127.980861,0.959272,86496.000000,9500.000000
1131.635808,0.971225,86467.000000,9239.000000
1135.286462,0.990724,86483.000000,8835.000000
1138.932822,0.992563,86496.000000,8799.000000
1142.574889,1.014202,86410.000000,8363.000000
1147.424299,1.023995,86563.000000,8191.000000
1151.056347,1.029850,86656.000000,8090.000000
1154.684102,1.039972,86693.000000,7907.000000
1158.307563,1.046862,86776.000000,7790.000000
1161.926730,1.056541,86932.000000,7632.000000
1165.541603,1.066817,87054.000000,7464.000000
1169.152183,1.067350,87266.000000,7473.000000
1172.758470,1.074387,87564.000000,7378.000000
1176.360462,1.066602,88025.000000,7551.000000
1179.958161,1.070130,88414.000000,7523.000000
1184.748414,1.064403,89413.000000,7709.000000
1188.336095,1.057804,90258.000000,7901.000000
1191.919482,1.047990,91201.000000,8166.000000
