Method:,Hadamard 1,,
Host Date-Time:,3/11/23 @ 13:46:5,,
Header Version:,1,,
System Temp (C):,42.66,,
Detector Temp (C):,41.06,,
Humidity (%):,52.89,,
Lamp PD:,121,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.453,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.380330,18269.000000,761.000000
904.739192,1.376083,19684.000000,828.000000
909.949268,1.390983,21675.000000,881.000000
913.851816,1.401785,23482.000000,931.000000
917.750071,1.416883,25749.000000,986.000000
921.644031,1.437854,28448.000000,1038.000000
925.533698,1.457491,31685.000000,1105.000000
929.419072,1.493149,35299.000000,1134.000000
933.300152,1.518715,38958.000000,1180.000000
937.176938,1.547574,42411.000000,1202.000000
941.049430,1.567429,45503.000000,1232.000000
944.917629,1.607312,48422.000000,1196.000000
950.068549,1.637445,52118.000000,1201.000000
953.926729,1.660663,54797.000000,1197.000000
957.780616,1.672988,57646.000000,1224.000000
961.630209,1.679671,60453.000000,1264.000000
965.475508,1.692204,63306.000000,1286.000000
969.316514,1.678094,66143.000000,1388.000000
973.153226,1.669971,68846.000000,1472.000000
976.985644,1.656757,71365.000000,1573.000000
980.813769,1.638978,73772.000000,1694.000000
984.637600,1.635419,75891.000000,1757.000000
989.729363,1.615199,78252.000000,1898.000000
993.543176,1.609907,79748.000000,1958.000000
997.352695,1.602828,80903.000000,2019.000000
1001.157920,1.600320,81951.000000,2057.000000
1004.958852,1.594953,82676.000000,2101.000000
1008.755490,1.597701,83280.000000,2103.000000
1012.547834,1.599599,83764.000000,2106.000000
1016.335885,1.609161,84043.000000,2067.000000
1020.119642,1.613631,84173.000000,2049.000000
1023.899105,1.628564,84269.000000,1982.000000
1028.931711,1.632866,84249.000000,1962.000000
1032.701156,1.649978,84151.000000,1884.000000
1036.466307,1.667629,83920.000000,1804.000000
1040.227165,1.668677,83703.000000,1795.000000
1043.983729,1.683401,83454.000000,1730.000000
1047.735999,1.693523,83200.000000,1685.000000
1051.483976,1.698625,82984.000000,1661.000000
1055.227659,1.703928,82891.000000,1639.000000
1058.967048,1.706377,82902.000000,1630.000000
1062.702144,1.703881,82983.000000,1641.000000
1066.432946,1.703885,83085.000000,1643.000000
1071.400670,1.686995,83272.000000,1712.000000
1075.121453,1.686735,83611.000000,1720.000000
1078.837943,1.684765,83910.000000,1734.000000
1082.550140,1.676451,84123.000000,1772.000000
1086.258042,1.674722,84498.000000,1787.000000
1089.961651,1.677273,84758.000000,1782.000000
1093.660967,1.670183,85070.000000,1818.000000
1097.355988,1.674864,85377.000000,1805.000000
1101.046716,1.688086,85627.000000,1756.000000
1104.733151,1.689611,85977.000000,1757.000000
1109.641718,1.704793,86198.000000,1701.000000
1113.318133,1.718527,86300.000000,1650.000000
1116.990256,1.746642,86380.000000,1548.000000
1120.658084,1.757153,86438.000000,1512.000000
1124.321619,1.788707,86497.000000,1407.000000
1127.980861,1.819725,86496.000000,1310.000000
1131.635808,1.866074,86467.000000,1177.000000
1135.286462,1.911625,86483.000000,1060.000000
1138.932822,1.985659,86496.000000,894.000000
1142.574889,2.038937,86410.000000,790.000000
1147.424299,2.125088,86563.000000,649.000000
1151.056347,2.181924,86656.000000,570.000000
1154.684102,2.228714,86693.000000,512.000000
1158.307563,2.261706,86776.000000,475.000000
1161.926730,2.270794,86932.000000,466.000000
1165.541603,2.322788,87054.000000,414.000000
1169.152183,2.310417,87266.000000,427.000000
1172.758470,2.296903,87564.000000,442.000000
1176.360462,2.314178,88025.000000,427.000000
1179.958161,2.295243,88414.000000,448.000000
1184.748414,2.310919,89413.000000,437.000000
1188.336095,2.305178,90258.000000,447.000000
1191.919482,2.321510,91201.000000,435.000000
1195.498575,2.311749,92249.000000,450.000000
1199.073374,2.310642,93241.000000,456.000000
1202.643880,2.316108,94422.000000,456.000000
1206.210092,2.274162,95693.000000,509.000000
1209.772011,2.281526,96947.000000,507.000000
1213.329636,2.260677,98235.000000,539.000000
1216.882967,2.229809,99643.000000,587.000000
1221.614063,2.210140,101558.000000,626.000000
1225.157376,2.184485,102920.000000,673.000000
1228.696395,2.185799,104459.000000,681.000000
1232.231121,2.168581,106001.000000,719.000000
1235.761552,2.173283,107602.000000,722.000000
1239.287691,2.175185,109122.000000,729.000000
1242.809535,2.157288,110606.000000,770.000000
1246.327086,2.143638,112195.000000,806.000000
1249.840343,2.151537,113829.000000,803.000000
1253.349307,2.141805,115465.000000,833.000000
1258.021246,2.156442,117559.000000,820.000000
1261.520191,2.158836,119218.000000,827.000000
1265.014842,2.155063,121045.000000,847.000000
1268.505200,2.176116,122707.000000,818.000000
1271.991264,2.191491,124487.000000,801.000000
1275.473035,2.195827,126207.000000,804.000000
1278.950512,2.190780,127852.000000,824.000000
1282.423695,2.242209,129253.000000,740.000000
1285.892584,2.233255,130722.000000,764.000000
1289.357180,2.283716,131838.000000,686.000000
1293.969962,2.286186,133363.000000,690.000000
1297.424540,2.319884,134097.000000,642.000000
1300.874824,2.351125,134896.000000,601.000000
1304.320814,2.367273,135580.000000,582.000000
1307.762510,2.411636,136229.000000,528.000000
1311.199913,2.441743,136606.000000,494.000000
1314.633022,2.482519,136992.000000,451.000000
1318.061837,2.506774,137473.000000,428.000000
1321.486359,2.562813,137770.000000,377.000000
1324.906587,2.559844,137920.000000,380.000000
