Method:,Hadamard 1,,
Host Date-Time:,3/11/23 @ 20:49:53,,
Header Version:,1,,
System Temp (C):,41.7,,
Detector Temp (C):,39.83,,
Humidity (%):,57.67,,
Lamp PD:,121,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.450,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.518205,18269.000000,554.000000
904.739192,1.535201,19684.000000,574.000000
909.949268,1.533185,21675.000000,635.000000
913.851816,1.536951,23482.000000,682.000000
917.750071,1.549824,25749.000000,726.000000
921.644031,1.589541,28448.000000,732.000000
925.533698,1.598851,31685.000000,798.000000
929.419072,1.643047,35299.000000,803.000000
933.300152,1.661178,38958.000000,850.000000
937.176938,1.699595,42411.000000,847.000000
941.049430,1.707675,45503.000000,892.000000
944.917629,1.744526,48422.000000,872.000000
950.068549,1.767598,52118.000000,890.000000
953.926729,1.805776,54797.000000,857.000000
957.780616,1.813335,57646.000000,886.000000
961.630209,1.814338,60453.000000,927.000000
965.475508,1.817368,63306.000000,964.000000
969.316514,1.800537,66143.000000,1047.000000
973.153226,1.795303,68846.000000,1103.000000
976.985644,1.784187,71365.000000,1173.000000
980.813769,1.773770,73772.000000,1242.000000
984.637600,1.756012,75891.000000,1331.000000
989.729363,1.739376,78252.000000,1426.000000
993.543176,1.728534,79748.000000,1490.000000
997.352695,1.729851,80903.000000,1507.000000
1001.157920,1.715998,81951.000000,1576.000000
1004.958852,1.717076,82676.000000,1586.000000
1008.755490,1.724641,83280.000000,1570.000000
1012.547834,1.734129,83764.000000,1545.000000
1016.335885,1.729433,84043.000000,1567.000000
1020.119642,1.743901,84173.000000,1518.000000
1023.899105,1.760127,84269.000000,1464.000000
1028.931711,1.783488,84249.000000,1387.000000
1032.701156,1.791201,84151.000000,1361.000000
1036.466307,1.800340,83920.000000,1329.000000
1040.227165,1.822026,83703.000000,1261.000000
1043.983729,1.826278,83454.000000,1245.000000
1047.735999,1.836979,83200.000000,1211.000000
