Method:,Hadamard 1,,
Host Date-Time:,3/11/23 @ 20:26:47,,
Header Version:,1,,
System Temp (C):,38.14,,
Detector Temp (C):,35.91,,
Humidity (%):,69.35,,
Lamp PD:,121,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.469,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.506603,18269.000000,569.000000
904.739192,1.513796,19684.000000,603.000000
909.949268,1.492104,21675.000000,698.000000
913.851816,1.515216,23482.000000,717.000000
917.750071,1.537440,25749.000000,747.000000
921.644031,1.554231,28448.000000,794.000000
925.533698,1.580730,31685.000000,832.000000
929.419072,1.594486,35299.000000,898.000000
933.300152,1.634428,38958.000000,904.000000
937.176938,1.657132,42411.000000,934.000000
941.049430,1.694725,45503.000000,919.000000
944.917629,1.715161,48422.000000,933.000000
950.068549,1.750377,52118.000000,926.000000
953.926729,1.760576,54797.000000,951.000000
957.780616,1.787641,57646.000000,940.000000
961.630209,1.790635,60453.000000,979.000000
965.475508,1.793271,63306.000000,1019.000000
969.316514,1.781070,66143.000000,1095.000000
973.153226,1.772673,68846.000000,1162.000000
976.985644,1.766059,71365.000000,1223.000000
980.813769,1.737880,73772.000000,1349.000000
984.637600,1.733752,75891.000000,1401.000000
989.729363,1.720309,78252.000000,1490.000000
993.543176,1.714199,79748.000000,1540.000000
997.352695,1.702219,80903.000000,1606.000000
1001.157920,1.698975,81951.000000,1639.000000
1004.958852,1.714347,82676.000000,1596.000000
1008.755490,1.702794,83280.000000,1651.000000
1012.547834,1.713007,83764.000000,1622.000000
1016.335885,1.723651,84043.000000,1588.000000
1020.119642,1.730104,84173.000000,1567.000000
1023.899105,1.735897,84269.000000,1548.000000
1028.931711,1.754131,84249.000000,1484.000000
1032.701156,1.772771,84151.000000,1420.000000
1036.466307,1.777737,83920.000000,1400.000000
1040.227165,1.790481,83703.000000,1356.000000
1043.983729,1.801532,83454.000000,1318.000000
1047.735999,1.811897,83200.000000,1283.000000
1051.483976,1.832991,82984.000000,1219.000000
1055.227659,1.813338,82891.000000,1274.000000
1058.967048,1.826195,82902.000000,1237.000000
1062.702144,1.829084,82983.000000,1230.000000
1066.432946,1.821572,83085.000000,1253.000000
1071.400670,1.811596,83272.000000,1285.000000
1075.121453,1.820860,83611.000000,1263.000000
1078.837943,1.807206,83910.000000,1308.000000
1082.550140,1.802044,84123.000000,1327.000000
1086.258042,1.796191,84498.000000,1351.000000
1089.961651,1.789247,84758.000000,1377.000000
1093.660967,1.789268,85070.000000,1382.000000
1097.355988,1.790205,85377.000000,1384.000000
1101.046716,1.798753,85627.000000,1361.000000
1104.733151,1.813151,85977.000000,1322.000000
1109.641718,1.820886,86198.000000,1302.000000
1113.318133,1.838406,86300.000000,1252.000000
1116.990256,1.864899,86380.000000,1179.000000
1120.658084,1.873371,86438.000000,1157.000000
1124.321619,1.894032,86497.000000,1104.000000
1127.980861,1.932245,86496.000000,1011.000000
1131.635808,1.982608,86467.000000,900.000000
1135.286462,2.018900,86483.000000,828.000000
1138.932822,2.055041,86496.000000,762.000000
1142.574889,2.142774,86410.000000,622.000000
1147.424299,2.208168,86563.000000,536.000000
1151.056347,2.258371,86656.000000,478.000000
1154.684102,2.254937,86693.000000,482.000000
1158.307563,2.302916,86776.000000,432.000000
1161.926730,2.342583,86932.000000,395.000000
1165.541603,2.353201,87054.000000,386.000000
1169.152183,2.340962,87266.000000,398.000000
1172.758470,2.368294,87564.000000,375.000000
1176.360462,2.362543,88025.000000,382.000000
1179.958161,2.346638,88414.000000,398.000000
1184.748414,2.368202,89413.000000,383.000000
1188.336095,2.348031,90258.000000,405.000000
1191.919482,2.367823,91201.000000,391.000000
1195.498575,2.363989,92249.000000,399.000000
1199.073374,2.363226,93241.000000,404.000000
1202.643880,2.345664,94422.000000,426.000000
1206.210092,2.321915,95693.000000,456.000000
1209.772011,2.306199,96947.000000,479.000000
1213.329636,2.319245,98235.000000,471.000000
1216.882967,2.299477,99643.000000,500.000000
1221.614063,2.269521,101558.000000,546.000000
1225.157376,2.276103,102920.000000,545.000000
1228.696395,2.260791,104459.000000,573.000000
1232.231121,2.256672,106001.000000,587.000000
1235.761552,2.247203,107602.000000,609.000000
1239.287691,2.229026,109122.000000,644.000000
1242.809535,2.232204,110606.000000,648.000000
1246.327086,2.220027,112195.000000,676.000000
1249.840343,2.211155,113829.000000,700.000000
1253.349307,2.226126,115465.000000,686.000000
1258.021246,2.230150,117559.000000,692.000000
1261.520191,2.218407,119218.000000,721.000000
1265.014842,2.224410,121045.000000,722.000000
1268.505200,2.233956,122707.000000,716.000000
1271.991264,2.249406,124487.000000,701.000000
1275.473035,2.263495,126207.000000,688.000000
1278.950512,2.274199,127852.000000,680.000000
1282.423695,2.295199,129253.000000,655.000000
1285.892584,2.321861,130722.000000,623.000000
1289.357180,2.326949,131838.000000,621.000000
1293.969962,2.364613,133363.000000,576.000000
1297.424540,2.390226,134097.000000,546.000000
1300.874824,2.408188,134896.000000,527.000000
1304.320814,2.447350,135580.000000,484.000000
1307.762510,2.453028,136229.000000,480.000000
1311.199913,2.465224,136606.000000,468.000000
1314.633022,2.523911,136992.000000,410.000000
1318.061837,2.558434,137473.000000,380.000000
1321.486359,2.585272,137770.000000,358.000000
1324.906587,2.649669,137920.000000,309.000000
1328.322522,2.636114,138008.000000,319.000000
1332.870422,2.724969,138020.000000,260.000000
1336.276338,2.755582,137847.000000,242.000000
1339.677961,2.744454,137691.000000,248.000000
1343.075289,2.799739,137466.000000,218.000000
1346.468324,2.847380,137219.000000,195.000000
1349.857066,2.921144,136769.000000,164.000000
1353.241514,2.911524,136220.000000,167.000000
1356.621668,2.974598,135819.000000,144.000000
1359.997528,2.933080,135437.000000,158.000000
1363.369095,3.211085,134947.000000,83.000000
1367.857839,3.168805,134229.000000,91.000000
1371.219387,3.088971,133782.000000,109.000000
1374.576642,3.238395,133317.000000,77.000000
1377.929603,3.451084,132795.000000,47.000000
1381.278270,3.192377,132372.000000,85.000000
1384.622644,3.589490,132120.000000,34.000000
1387.962724,3.457497,131903.000000,46.000000
1391.298510,3.739226,131655.000000,24.000000
1394.630003,4.076925,131316.000000,11.000000
1397.957202,3.774557,130912.000000,22.000000
1402.386789,3.471322,130249.000000,44.000000
1405.703969,3.790309,129577.000000,21.000000
1409.016856,4.156653,129091.000000,9.000000
1412.325449,4.206340,128656.000000,8.000000
1415.629749,4.204456,128099.000000,8.000000
1418.929755,4.503729,127582.000000,4.000000
1422.225467,nan,127181.000000,-7.000000
1425.516886,3.741665,126880.000000,23.000000
1428.804011,nan,126593.000000,-2.000000
1432.086843,nan,126398.000000,-5.000000
1436.457272,5.100739,126107.000000,1.000000
1439.730085,3.685321,125978.000000,26.000000
1442.998604,nan,125962.000000,-6.000000
1446.262830,3.568157,125787.000000,34.000000
1449.522762,nan,125591.000000,-13.000000
1452.778400,nan,125464.000000,-15.000000
1456.029745,inf,125171.000000,0.000000
1459.276796,4.096594,124909.000000,10.000000
1462.519553,3.733762,124592.000000,23.000000
1465.758017,4.395361,124260.000000,5.000000
1470.069290,4.189224,123684.000000,8.000000
1473.297735,3.478144,123290.000000,41.000000
1476.521886,4.047753,122785.000000,11.000000
1479.741744,4.309197,122278.000000,6.000000
1482.957309,nan,121732.000000,-15.000000
1486.168579,nan,121147.000000,-7.000000
1489.375556,nan,120507.000000,-7.000000
1492.578239,4.300719,119914.000000,6.000000
1495.776629,nan,119197.000000,-4.000000
1498.970725,4.073854,118537.000000,10.000000
1503.222841,3.956253,117543.000000,13.000000
1506.406918,4.289191,116773.000000,6.000000
1509.586702,nan,115949.000000,-11.000000
1512.762192,nan,115106.000000,-29.000000
1515.933389,3.978279,114146.000000,12.000000
1519.100292,4.355402,113337.000000,5.000000
1522.262901,nan,112368.000000,-14.000000
1525.421217,nan,111411.000000,-5.000000
1528.575239,3.524341,110371.000000,33.000000
1531.724967,nan,109317.000000,-26.000000
1534.870402,4.188989,108165.000000,7.000000
1539.057636,3.881645,106604.000000,14.000000
1542.193052,3.700601,105395.000000,21.000000
1545.324174,3.738747,104112.000000,19.000000
1548.451003,3.711001,102809.000000,20.000000
1551.573538,3.316005,101438.000000,49.000000
1554.691780,nan,100012.000000,-3.000000
1557.805728,3.789902,98633.000000,16.000000
1560.915382,3.756922,97134.000000,17.000000
1564.020743,nan,95608.000000,-7.000000
1567.121810,nan,94118.000000,-2.000000
1571.249887,3.351094,92019.000000,41.000000
1574.340935,3.842494,90456.000000,13.000000
1577.427690,3.907123,88821.000000,11.000000
1580.510151,nan,87162.000000,-18.000000
1583.588318,nan,85518.000000,-13.000000
1586.662192,3.492295,83880.000000,27.000000
1589.731772,3.800828,82181.000000,13.000000
1592.797059,nan,80396.000000,-3.000000
1595.858052,nan,78805.000000,-8.000000
1598.914751,3.807687,77067.000000,12.000000
1602.983671,3.396757,74796.000000,30.000000
1606.030352,nan,73099.000000,-15.000000
1609.072739,nan,71400.000000,-4.000000
1612.110833,3.521518,69781.000000,21.000000
1615.144632,3.753851,68082.000000,12.000000
1618.174138,nan,66375.000000,-2.000000
1621.199351,3.634873,64709.000000,15.000000
1624.220270,3.758513,63082.000000,11.000000
1627.236895,4.010222,61429.000000,6.000000
1630.249227,3.476107,59860.000000,20.000000
1634.258990,3.585558,57763.000000,15.000000
1637.261303,3.302532,56194.000000,28.000000
1640.259322,3.305503,54559.000000,27.000000
1643.253048,3.577886,52968.000000,14.000000
1646.242480,3.020395,51356.000000,49.000000
1649.227618,nan,49659.000000,-9.000000
1652.208463,3.449006,47803.000000,17.000000
1655.185014,3.758391,45865.000000,8.000000
1658.157272,nan,43581.000000,-36.000000
1661.125236,3.107613,40998.000000,32.000000
1665.075842,nan,36899.000000,-27.000000
1668.033787,nan,33256.000000,-4.000000
1670.987439,inf,29297.000000,0.000000
1673.936797,3.080008,25248.000000,21.000000
1676.881861,nan,21362.000000,-9.000000
1679.822632,2.975504,17958.000000,19.000000
1682.759109,nan,15044.000000,-19.000000
1685.691293,2.928225,12715.000000,15.000000
1688.619182,3.429631,10757.000000,4.000000
1691.542779,nan,9157.000000,-12.000000
1695.434228,nan,7483.000000,-10.000000
1698.347805,inf,6498.000000,0.000000
1701.257089,3.147212,5614.000000,4.000000
