Method:,Hadamard 1,,
Host Date-Time:,3/11/23 @ 13:45:45,,
Header Version:,1,,
System Temp (C):,42.65,,
Detector Temp (C):,41,,
Humidity (%):,52.99,,
Lamp PD:,123,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.460,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.396019,18269.000000,734.000000
904.739192,1.385093,19684.000000,811.000000
909.949268,1.400956,21675.000000,861.000000
913.851816,1.400853,23482.000000,933.000000
917.750071,1.419534,25749.000000,980.000000
921.644031,1.451454,28448.000000,1006.000000
925.533698,1.475138,31685.000000,1061.000000
929.419072,1.500098,35299.000000,1116.000000
933.300152,1.530655,38958.000000,1148.000000
937.176938,1.540052,42411.000000,1223.000000
941.049430,1.578497,45503.000000,1201.000000
944.917629,1.600824,48422.000000,1214.000000
950.068549,1.637806,52118.000000,1200.000000
953.926729,1.660663,54797.000000,1197.000000
957.780616,1.673698,57646.000000,1222.000000
961.630209,1.680703,60453.000000,1261.000000
965.475508,1.685169,63306.000000,1307.000000
969.316514,1.683446,66143.000000,1371.000000
973.153226,1.665568,68846.000000,1487.000000
976.985644,1.659526,71365.000000,1563.000000
980.813769,1.643877,73772.000000,1675.000000
984.637600,1.630014,75891.000000,1779.000000
989.729363,1.618645,78252.000000,1883.000000
993.543176,1.612800,79748.000000,1945.000000
997.352695,1.601540,80903.000000,2025.000000
1001.157920,1.598424,81951.000000,2066.000000
1004.958852,1.599525,82676.000000,2079.000000
1008.755490,1.601643,83280.000000,2084.000000
1012.547834,1.601459,83764.000000,2097.000000
1016.335885,1.615084,84043.000000,2039.000000
1020.119642,1.624360,84173.000000,1999.000000
1023.899105,1.635188,84269.000000,1952.000000
1028.931711,1.644531,84249.000000,1910.000000
1032.701156,1.655780,84151.000000,1859.000000
1036.466307,1.676875,83920.000000,1766.000000
1040.227165,1.679207,83703.000000,1752.000000
1043.983729,1.690998,83454.000000,1700.000000
1047.735999,1.696627,83200.000000,1673.000000
1051.483976,1.699934,82984.000000,1656.000000
1055.227659,1.713032,82891.000000,1605.000000
1058.967048,1.711469,82902.000000,1611.000000
1062.702144,1.714869,82983.000000,1600.000000
1066.432946,1.714048,83085.000000,1605.000000
1071.400670,1.704597,83272.000000,1644.000000
1075.121453,1.695664,83611.000000,1685.000000
1078.837943,1.684014,83910.000000,1737.000000
1082.550140,1.692427,84123.000000,1708.000000
1086.258042,1.672057,84498.000000,1798.000000
1089.961651,1.684895,84758.000000,1751.000000
1093.660967,1.682294,85070.000000,1768.000000
1097.355988,1.689545,85377.000000,1745.000000
1101.046716,1.693562,85627.000000,1734.000000
1104.733151,1.706496,85977.000000,1690.000000
1109.641718,1.719331,86198.000000,1645.000000
1113.318133,1.737354,86300.000000,1580.000000
1116.990256,1.750871,86380.000000,1533.000000
1120.658084,1.773543,86438.000000,1456.000000
1124.321619,1.792738,86497.000000,1394.000000
1127.980861,1.832509,86496.000000,1272.000000
1131.635808,1.870897,86467.000000,1164.000000
1135.286462,1.912445,86483.000000,1058.000000
1138.932822,1.994492,86496.000000,876.000000
1142.574889,2.033474,86410.000000,800.000000
1147.424299,2.113858,86563.000000,666.000000
1151.056347,2.178131,86656.000000,575.000000
1154.684102,2.202385,86693.000000,544.000000
1158.307563,2.269083,86776.000000,467.000000
1161.926730,2.282124,86932.000000,454.000000
1165.541603,2.283691,87054.000000,453.000000
1169.152183,2.243616,87266.000000,498.000000
1172.758470,2.315985,87564.000000,423.000000
1176.360462,2.282793,88025.000000,459.000000
1179.958161,2.278135,88414.000000,466.000000
1184.748414,2.306962,89413.000000,441.000000
1188.336095,2.288968,90258.000000,464.000000
1191.919482,2.310665,91201.000000,446.000000
1195.498575,2.293789,92249.000000,469.000000
1199.073374,2.278525,93241.000000,491.000000
1202.643880,2.287544,94422.000000,487.000000
1206.210092,2.254153,95693.000000,533.000000
1209.772011,2.264724,96947.000000,527.000000
1213.329636,2.240987,98235.000000,564.000000
1216.882967,2.220296,99643.000000,600.000000
1221.614063,2.201893,101558.000000,638.000000
1225.157376,2.170515,102920.000000,695.000000
1228.696395,2.176337,104459.000000,696.000000
1232.231121,2.173440,106001.000000,711.000000
1235.761552,2.151007,107602.000000,760.000000
1239.287691,2.151986,109122.000000,769.000000
1242.809535,2.156161,110606.000000,772.000000
1246.327086,2.138283,112195.000000,816.000000
1249.840343,2.140326,113829.000000,824.000000
1253.349307,2.134055,115465.000000,848.000000
1258.021246,2.136263,117559.000000,859.000000
1261.520191,2.142349,119218.000000,859.000000
1265.014842,2.156090,121045.000000,845.000000
1268.505200,2.166663,122707.000000,836.000000
1271.991264,2.178670,124487.000000,825.000000
1275.473035,2.187270,126207.000000,820.000000
1278.950512,2.212946,127852.000000,783.000000
1282.423695,2.213264,129253.000000,791.000000
1285.892584,2.236679,130722.000000,758.000000
1289.357180,2.270621,131838.000000,707.000000
1293.969962,2.288711,133363.000000,686.000000
1297.424540,2.299404,134097.000000,673.000000
1300.874824,2.334814,134896.000000,624.000000
1304.320814,2.359874,135580.000000,592.000000
1307.762510,2.405916,136229.000000,535.000000
1311.199913,2.413659,136606.000000,527.000000
1314.633022,2.458177,136992.000000,477.000000
1318.061837,2.488883,137473.000000,446.000000
1321.486359,2.523205,137770.000000,413.000000
1324.906587,2.586959,137920.000000,357.000000
1328.322522,2.640217,138008.000000,316.000000
1332.870422,2.664271,138020.000000,299.000000
1336.276338,2.727778,137847.000000,258.000000
1339.677961,2.712394,137691.000000,267.000000
1343.075289,2.767127,137466.000000,235.000000
1346.468324,2.877343,137219.000000,182.000000
1349.857066,2.845953,136769.000000,195.000000
1353.241514,2.930121,136220.000000,160.000000
1356.621668,2.884987,135819.000000,177.000000
1359.997528,3.086414,135437.000000,111.000000
1363.369095,2.990284,134947.000000,138.000000
1367.857839,3.270514,134229.000000,72.000000
1371.219387,3.202118,133782.000000,84.000000
1374.576642,3.156403,133317.000000,93.000000
1377.929603,3.382819,132795.000000,55.000000
1381.278270,3.866524,132372.000000,18.000000
1384.622644,3.890520,132120.000000,17.000000
1387.962724,3.628893,131903.000000,31.000000
1391.298510,3.943346,131655.000000,15.000000
1394.630003,3.942226,131316.000000,15.000000
1397.957202,3.861707,130912.000000,18.000000
1402.386789,3.792555,130249.000000,21.000000
1405.703969,3.650130,129577.000000,29.000000
1409.016856,3.768473,129091.000000,22.000000
1412.325449,3.995487,128656.000000,13.000000
1415.629749,4.505486,128099.000000,4.000000
1418.929755,3.991846,127582.000000,13.000000
1422.225467,nan,127181.000000,-17.000000
1425.516886,4.626272,126880.000000,3.000000
1428.804011,3.823656,126593.000000,19.000000
1432.086843,4.323589,126398.000000,6.000000
1436.457272,4.197649,126107.000000,8.000000
1439.730085,5.100295,125978.000000,1.000000
1442.998604,4.799210,125962.000000,2.000000
1446.262830,4.622515,125787.000000,3.000000
1449.522762,inf,125591.000000,0.000000
1452.778400,nan,125464.000000,-2.000000
1456.029745,inf,125171.000000,0.000000
1459.276796,nan,124909.000000,-1.000000
1462.519553,4.618369,124592.000000,3.000000
1465.758017,nan,124260.000000,-11.000000
1470.069290,4.189224,123684.000000,8.000000
1473.297735,nan,123290.000000,-16.000000
1476.521886,4.089145,122785.000000,10.000000
1479.741744,4.087348,122278.000000,10.000000
1482.957309,nan,121732.000000,-2.000000
1486.168579,5.083313,121147.000000,1.000000
1489.375556,3.779982,120507.000000,20.000000
1492.578239,nan,119914.000000,-17.000000
1495.776629,nan,119197.000000,-7.000000
1498.970725,4.596733,118537.000000,3.000000
1503.222841,5.070197,117543.000000,1.000000
1506.406918,4.465282,116773.000000,4.000000
1509.586702,3.985086,115949.000000,12.000000
1512.762192,4.362128,115106.000000,5.000000
1515.933389,nan,114146.000000,-22.000000
1519.100292,nan,113337.000000,-17.000000
1522.262901,3.904515,112368.000000,14.000000
1525.421217,nan,111411.000000,-7.000000
1528.575239,3.764101,110371.000000,19.000000
1531.724967,3.737658,109317.000000,20.000000
1534.870402,3.755333,108165.000000,19.000000
1539.057636,3.948592,106604.000000,12.000000
1542.193052,3.792371,105395.000000,17.000000
1545.324174,4.017501,104112.000000,10.000000
1548.451003,3.865903,102809.000000,14.000000
