Method:,Hadamard 1,,
Host Date-Time:,3/11/23 @ 13:42:55,,
Header Version:,1,,
System Temp (C):,42.41,,
Detector Temp (C):,40.89,,
Humidity (%):,53.56,,
Lamp PD:,122,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.446,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.418482,18269.000000,697.000000
904.739192,1.460966,19684.000000,681.000000
909.949268,1.438882,21675.000000,789.000000
913.851816,1.457451,23482.000000,819.000000
917.750071,1.478794,25749.000000,855.000000
921.644031,1.497403,28448.000000,905.000000
925.533698,1.525422,31685.000000,945.000000
929.419072,1.552127,35299.000000,990.000000
933.300152,1.582849,38958.000000,1018.000000
937.176938,1.597284,42411.000000,1072.000000
941.049430,1.635199,45503.000000,1054.000000
944.917629,1.637379,48422.000000,1116.000000
950.068549,1.683966,52118.000000,1079.000000
953.926729,1.699739,54797.000000,1094.000000
957.780616,1.714274,57646.000000,1113.000000
961.630209,1.724894,60453.000000,1139.000000
965.475508,1.725169,63306.000000,1192.000000
969.316514,1.721494,66143.000000,1256.000000
973.153226,1.707867,68846.000000,1349.000000
976.985644,1.694520,71365.000000,1442.000000
980.813769,1.669234,73772.000000,1580.000000
984.637600,1.667470,75891.000000,1632.000000
989.729363,1.662026,78252.000000,1704.000000
993.543176,1.640695,79748.000000,1824.000000
997.352695,1.632653,80903.000000,1885.000000
1001.157920,1.637092,81951.000000,1890.000000
1004.958852,1.633400,82676.000000,1923.000000
1008.755490,1.637013,83280.000000,1921.000000
1012.547834,1.639982,83764.000000,1919.000000
1016.335885,1.653125,84043.000000,1868.000000
1020.119642,1.656361,84173.000000,1857.000000
1023.899105,1.670395,84269.000000,1800.000000
1028.931711,1.689027,84249.000000,1724.000000
1032.701156,1.705213,84151.000000,1659.000000
1036.466307,1.706382,83920.000000,1650.000000
1040.227165,1.733251,83703.000000,1547.000000
1043.983729,1.737040,83454.000000,1529.000000
1047.735999,1.744902,83200.000000,1497.000000
1051.483976,1.751677,82984.000000,1470.000000
1055.227659,1.749421,82891.000000,1476.000000
1058.967048,1.762319,82902.000000,1433.000000
1062.702144,1.754636,82983.000000,1460.000000
1066.432946,1.759054,83085.000000,1447.000000
1071.400670,1.749358,83272.000000,1483.000000
