Method:,Hadamard 1,,
Host Date-Time:,30/9/23 @ 20:13:13,,
Header Version:,1,,
System Temp (C):,40.4,,
Detector Temp (C):,39.23,,
Humidity (%):,58.31,,
Lamp PD:,121,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.448,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.375224,18269.000000,770.000000
904.739192,1.397036,19684.000000,789.000000
909.949268,1.397439,21675.000000,868.000000
913.851816,1.393011,23482.000000,950.000000
917.750071,1.421756,25749.000000,975.000000
921.644031,1.436601,28448.000000,1041.000000
925.533698,1.469849,31685.000000,1074.000000
929.419072,1.481436,35299.000000,1165.000000
933.300152,1.522782,38958.000000,1169.000000
937.176938,1.551202,42411.000000,1192.000000
941.049430,1.580309,45503.000000,1196.000000
944.917629,1.615745,48422.000000,1173.000000
950.068549,1.674412,52118.000000,1103.000000
953.926729,1.693825,54797.000000,1109.000000
957.780616,1.732605,57646.000000,1067.000000
961.630209,1.743195,60453.000000,1092.000000
965.475508,1.746067,63306.000000,1136.000000
969.316514,1.736623,66143.000000,1213.000000
973.153226,1.732709,68846.000000,1274.000000
976.985644,1.716765,71365.000000,1370.000000
980.813769,1.694705,73772.000000,1490.000000
984.637600,1.682634,75891.000000,1576.000000
989.729363,1.661008,78252.000000,1708.000000
993.543176,1.637611,79748.000000,1837.000000
997.352695,1.627386,80903.000000,1908.000000
1001.157920,1.617328,81951.000000,1978.000000
1004.958852,1.605837,82676.000000,2049.000000
1008.755490,1.607729,83280.000000,2055.000000
1012.547834,1.607927,83764.000000,2066.000000
1016.335885,1.606021,84043.000000,2082.000000
1020.119642,1.618319,84173.000000,2027.000000
1023.899105,1.628564,84269.000000,1982.000000
1028.931711,1.640683,84249.000000,1927.000000
1032.701156,1.662134,84151.000000,1832.000000
1036.466307,1.671012,83920.000000,1790.000000
1040.227165,1.692292,83703.000000,1700.000000
1043.983729,1.706603,83454.000000,1640.000000
1047.735999,1.719820,83200.000000,1586.000000
1051.483976,1.728103,82984.000000,1552.000000
1055.227659,1.734384,82891.000000,1528.000000
1058.967048,1.755105,82902.000000,1457.000000
1062.702144,1.736574,82983.000000,1522.000000
1066.432946,1.739397,83085.000000,1514.000000
1071.400670,1.733260,83272.000000,1539.000000
1075.121453,1.736721,83611.000000,1533.000000
1078.837943,1.726533,83910.000000,1575.000000
1082.550140,1.715668,84123.000000,1619.000000
1086.258042,1.709362,84498.000000,1650.000000
1089.961651,1.711223,84758.000000,1648.000000
1093.660967,1.709668,85070.000000,1660.000000
1097.355988,1.712018,85377.000000,1657.000000
1101.046716,1.707043,85627.000000,1681.000000
1104.733151,1.710367,85977.000000,1675.000000
1109.641718,1.734920,86198.000000,1587.000000
1113.318133,1.739006,86300.000000,1574.000000
1116.990256,1.761482,86380.000000,1496.000000
1120.658084,1.775037,86438.000000,1451.000000
1124.321619,1.796807,86497.000000,1381.000000
1127.980861,1.835937,86496.000000,1262.000000
1131.635808,1.861669,86467.000000,1189.000000
1135.286462,1.935630,86483.000000,1003.000000
1138.932822,1.992020,86496.000000,881.000000
1142.574889,2.062662,86410.000000,748.000000
1147.424299,2.153429,86563.000000,608.000000
1151.056347,2.211071,86656.000000,533.000000
1154.684102,2.268667,86693.000000,467.000000
1158.307563,2.293961,86776.000000,441.000000
1161.926730,2.301690,86932.000000,434.000000
1165.541603,2.344293,87054.000000,394.000000
1169.152183,2.357646,87266.000000,383.000000
1172.758470,2.342443,87564.000000,398.000000
1176.360462,2.424778,88025.000000,331.000000
