Method:,Hadamard 1,,
Host Date-Time:,30/9/23 @ 14:38:26,,
Header Version:,1,,
System Temp (C):,41.21,,
Detector Temp (C):,40.1,,
Humidity (%):,53.64,,
Lamp PD:,122,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.458,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.407409,18269.000000,715.000000
904.739192,1.385093,19684.000000,811.000000
909.949268,1.390491,21675.000000,882.000000
913.851816,1.397607,23482.000000,940.000000
917.750071,1.418649,25749.000000,982.000000
921.644031,1.438692,28448.000000,1036.000000
925.533698,1.465424,31685.000000,1085.000000
929.419072,1.503615,35299.000000,1107.000000
933.300152,1.527263,38958.000000,1157.000000
937.176938,1.563770,42411.000000,1158.000000
941.049430,1.585790,45503.000000,1181.000000
944.917629,1.635825,48422.000000,1120.000000
950.068549,1.675595,52118.000000,1100.000000
953.926729,1.722559,54797.000000,1038.000000
957.780616,1.735054,57646.000000,1061.000000
961.630209,1.760229,60453.000000,1050.000000
965.475508,1.752615,63306.000000,1119.000000
969.316514,1.756400,66143.000000,1159.000000
973.153226,1.737853,68846.000000,1259.000000
976.985644,1.716765,71365.000000,1370.000000
980.813769,1.711949,73772.000000,1432.000000
984.637600,1.693516,75891.000000,1537.000000
989.729363,1.665352,78252.000000,1691.000000
993.543176,1.651300,79748.000000,1780.000000
997.352695,1.636820,80903.000000,1867.000000
1001.157920,1.626425,81951.000000,1937.000000
1004.958852,1.618963,82676.000000,1988.000000
1008.755490,1.619945,83280.000000,1998.000000
1012.547834,1.622679,83764.000000,1997.000000
1016.335885,1.620226,84043.000000,2015.000000
1020.119642,1.628288,84173.000000,1981.000000
1023.899105,1.634521,84269.000000,1955.000000
1028.931711,1.662639,84249.000000,1832.000000
1032.701156,1.670511,84151.000000,1797.000000
1036.466307,1.686070,83920.000000,1729.000000
1040.227165,1.695111,83703.000000,1689.000000
1043.983729,1.708993,83454.000000,1631.000000
1047.735999,1.731195,83200.000000,1545.000000
1051.483976,1.737723,82984.000000,1518.000000
1055.227659,1.754750,82891.000000,1458.000000
1058.967048,1.750657,82902.000000,1472.000000
1062.702144,1.760627,82983.000000,1440.000000
1066.432946,1.744881,83085.000000,1495.000000
1071.400670,1.748480,83272.000000,1486.000000
1075.121453,1.735590,83611.000000,1537.000000
1078.837943,1.732642,83910.000000,1553.000000
1082.550140,1.727359,84123.000000,1576.000000
1086.258042,1.724903,84498.000000,1592.000000
1089.961651,1.717327,84758.000000,1625.000000
1093.660967,1.711766,85070.000000,1652.000000
1097.355988,1.721826,85377.000000,1620.000000
1101.046716,1.718827,85627.000000,1636.000000
1104.733151,1.728907,85977.000000,1605.000000
1109.641718,1.736840,86198.000000,1580.000000
1113.318133,1.748490,86300.000000,1540.000000
1116.990256,1.768210,86380.000000,1473.000000
1120.658084,1.783195,86438.000000,1424.000000
1124.321619,1.809249,86497.000000,1342.000000
1127.980861,1.836970,86496.000000,1259.000000
1131.635808,1.888797,86467.000000,1117.000000
1135.286462,1.929183,86483.000000,1018.000000
1138.932822,2.016351,86496.000000,833.000000
1142.574889,2.078027,86410.000000,722.000000
1147.424299,2.173156,86563.000000,581.000000
1151.056347,2.231081,86656.000000,509.000000
1154.684102,2.271466,86693.000000,464.000000
1158.307563,2.312059,86776.000000,423.000000
1161.926730,2.327456,86932.000000,409.000000
1165.541603,2.337729,87054.000000,400.000000
1169.152183,2.383338,87266.000000,361.000000
1172.758470,2.394551,87564.000000,353.000000
1176.360462,2.424778,88025.000000,331.000000
1179.958161,2.395071,88414.000000,356.000000
1184.748414,2.408575,89413.000000,349.000000
1188.336095,2.422731,90258.000000,341.000000
1191.919482,2.445452,91201.000000,327.000000
1195.498575,2.397935,92249.000000,369.000000
1199.073374,2.407314,93241.000000,365.000000
1202.643880,2.403364,94422.000000,373.000000
1206.210092,2.382090,95693.000000,397.000000
1209.772011,2.393248,96947.000000,392.000000
1213.329636,2.340020,98235.000000,449.000000
1216.882967,2.314500,99643.000000,483.000000
1221.614063,2.291547,101558.000000,519.000000
1225.157376,2.297332,102920.000000,519.000000
1228.696395,2.252533,104459.000000,584.000000
1232.231121,2.253722,106001.000000,591.000000
1235.761552,2.235246,107602.000000,626.000000
1239.287691,2.231732,109122.000000,640.000000
1242.809535,2.224235,110606.000000,660.000000
1246.327086,2.220027,112195.000000,676.000000
1249.840343,2.205607,113829.000000,709.000000
1253.349307,2.211804,115465.000000,709.000000
1258.021246,2.205152,117559.000000,733.000000
1261.520191,2.206524,119218.000000,741.000000
1265.014842,2.213715,121045.000000,740.000000
1268.505200,2.226738,122707.000000,728.000000
1271.991264,2.240818,124487.000000,715.000000
1275.473035,2.234796,126207.000000,735.000000
1278.950512,2.246370,127852.000000,725.000000
1282.423695,2.284718,129253.000000,671.000000
1285.892584,2.295491,130722.000000,662.000000
1289.357180,2.309808,131838.000000,646.000000
1293.969962,2.351981,133363.000000,593.000000
1297.424540,2.378456,134097.000000,561.000000
1300.874824,2.424135,134896.000000,508.000000
1304.320814,2.440231,135580.000000,492.000000
1307.762510,2.483962,136229.000000,447.000000
1311.199913,2.510157,136606.000000,422.000000
1314.633022,2.547863,136992.000000,388.000000
1318.061837,2.592910,137473.000000,351.000000
1321.486359,2.642225,137770.000000,314.000000
1324.906587,2.690921,137920.000000,281.000000
1328.322522,2.740231,138008.000000,251.000000
1332.870422,2.783916,138020.000000,227.000000
1336.276338,2.834046,137847.000000,202.000000
1339.677961,2.857872,137691.000000,191.000000
1343.075289,2.950675,137466.000000,154.000000
1346.468324,2.894376,137219.000000,175.000000
1349.857066,3.002449,136769.000000,136.000000
1353.241514,3.170453,136220.000000,92.000000
1356.621668,3.169173,135819.000000,92.000000
1359.997528,3.114704,135437.000000,104.000000
1363.369095,3.143391,134947.000000,97.000000
1367.857839,3.252785,134229.000000,75.000000
1371.219387,3.463640,133782.000000,46.000000
1374.576642,3.533821,133317.000000,39.000000
1377.929603,nan,132795.000000,-3.000000
1381.278270,3.760068,132372.000000,23.000000
1384.622644,3.541185,132120.000000,38.000000
1387.962724,4.518195,131903.000000,4.000000
1391.298510,3.797218,131655.000000,21.000000
1394.630003,3.914198,131316.000000,16.000000
1397.957202,nan,130912.000000,-5.000000
1402.386789,nan,130249.000000,-4.000000
1405.703969,3.811498,129577.000000,20.000000
1409.016856,nan,129091.000000,-27.000000
1412.325449,inf,128656.000000,0.000000
1415.629749,3.852273,128099.000000,18.000000
1418.929755,4.406819,127582.000000,5.000000
1422.225467,4.803392,127181.000000,2.000000
1425.516886,3.848121,126880.000000,18.000000
1428.804011,3.704470,126593.000000,25.000000
1432.086843,nan,126398.000000,-10.000000
1436.457272,3.582225,126107.000000,33.000000
1439.730085,nan,125978.000000,-25.000000
1442.998604,nan,125962.000000,-6.000000
1446.262830,nan,125787.000000,-4.000000
1449.522762,4.195869,125591.000000,8.000000
1452.778400,nan,125464.000000,-2.000000
1456.029745,nan,125171.000000,-2.000000
1459.276796,4.096594,124909.000000,10.000000
1462.519553,4.794460,124592.000000,2.000000
1465.758017,nan,124260.000000,-19.000000
1470.069290,5.092314,123684.000000,1.000000
1473.297735,3.835655,123290.000000,18.000000
1476.521886,5.089145,122785.000000,1.000000
1479.741744,4.485288,122278.000000,4.000000
1482.957309,4.085405,121732.000000,10.000000
1486.168579,4.782283,121147.000000,2.000000
1489.375556,3.589651,120507.000000,31.000000
1492.578239,3.874750,119914.000000,16.000000
1495.776629,nan,119197.000000,-9.000000
1498.970725,4.471794,118537.000000,4.000000
1503.222841,3.839748,117543.000000,17.000000
1506.406918,4.164252,116773.000000,8.000000
1509.586702,4.286116,115949.000000,6.000000
1512.762192,4.282947,115106.000000,6.000000
1515.933389,nan,114146.000000,-1.000000
1519.100292,inf,113337.000000,0.000000
1522.262901,3.603485,112368.000000,28.000000
1525.421217,4.745898,111411.000000,2.000000
1528.575239,3.896727,110371.000000,14.000000
1531.724967,nan,109317.000000,-8.000000
1534.870402,4.188989,108165.000000,7.000000
1539.057636,nan,106604.000000,-16.000000
