Method:,Hadamard 1,,
Host Date-Time:,16/11/23 @ 15:2:25,,
Header Version:,1,,
System Temp (C):,42.75,,
Detector Temp (C):,41.84,,
Humidity (%):,47.22,,
Lamp PD:,122,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.450,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.534988,18269.000000,533.000000
904.739192,1.523998,19684.000000,589.000000
909.949268,1.546378,21675.000000,616.000000
913.851816,1.529376,23482.000000,694.000000
917.750071,1.563188,25749.000000,704.000000
921.644031,1.580150,28448.000000,748.000000
925.533698,1.612674,31685.000000,773.000000
929.419072,1.639814,35299.000000,809.000000
933.300152,1.663740,38958.000000,845.000000
937.176938,1.694498,42411.000000,857.000000
941.049430,1.717026,45503.000000,873.000000
944.917629,1.736141,48422.000000,889.000000
950.068549,1.773493,52118.000000,878.000000
953.926729,1.792796,54797.000000,883.000000
957.780616,1.790422,57646.000000,934.000000
961.630209,1.808290,60453.000000,940.000000
965.475508,1.804933,63306.000000,992.000000
969.316514,1.800537,66143.000000,1047.000000
973.153226,1.794124,68846.000000,1106.000000
976.985644,1.772138,71365.000000,1206.000000
980.813769,1.759327,73772.000000,1284.000000
984.637600,1.746971,75891.000000,1359.000000
989.729363,1.729738,78252.000000,1458.000000
993.543176,1.721594,79748.000000,1514.000000
997.352695,1.725550,80903.000000,1522.000000
1001.157920,1.716826,81951.000000,1573.000000
1004.958852,1.714619,82676.000000,1595.000000
1008.755490,1.728531,83280.000000,1556.000000
1012.547834,1.727988,83764.000000,1567.000000
1016.335885,1.733330,84043.000000,1553.000000
1020.119642,1.744760,84173.000000,1515.000000
1023.899105,1.761910,84269.000000,1458.000000
1028.931711,1.777579,84249.000000,1406.000000
1032.701156,1.787389,84151.000000,1373.000000
1036.466307,1.803950,83920.000000,1318.000000
1040.227165,1.823751,83703.000000,1256.000000
1043.983729,1.830484,83454.000000,1233.000000
1047.735999,1.842755,83200.000000,1195.000000
1051.483976,1.843813,82984.000000,1189.000000
1055.227659,1.856678,82891.000000,1153.000000
1058.967048,1.854107,82902.000000,1160.000000
1062.702144,1.856783,82983.000000,1154.000000
1066.432946,1.850966,83085.000000,1171.000000
1071.400670,1.846048,83272.000000,1187.000000
1075.121453,1.835904,83611.000000,1220.000000
1078.837943,1.832851,83910.000000,1233.000000
1082.550140,1.832896,84123.000000,1236.000000
1086.258042,1.820656,84498.000000,1277.000000
1089.961651,1.828845,84758.000000,1257.000000
1093.660967,1.827000,85070.000000,1267.000000
1097.355988,1.834431,85377.000000,1250.000000
1101.046716,1.821348,85627.000000,1292.000000
1104.733151,1.833667,85977.000000,1261.000000
1109.641718,1.832378,86198.000000,1268.000000
1113.318133,1.856830,86300.000000,1200.000000
1116.990256,1.867115,86380.000000,1173.000000
1120.658084,1.907321,86438.000000,1070.000000
1124.321619,1.908023,86497.000000,1069.000000
1127.980861,1.947546,86496.000000,976.000000
1131.635808,1.967901,86467.000000,931.000000
1135.286462,2.018900,86483.000000,828.000000
1138.932822,2.072485,86496.000000,732.000000
1142.574889,2.159863,86410.000000,598.000000
1147.424299,2.202532,86563.000000,543.000000
1151.056347,2.251162,86656.000000,486.000000
1154.684102,2.283807,86693.000000,451.000000
1158.307563,2.320352,86776.000000,415.000000
1161.926730,2.340389,86932.000000,397.000000
1165.541603,2.371587,87054.000000,370.000000
1169.152183,2.378552,87266.000000,365.000000
1172.758470,2.369454,87564.000000,374.000000
1176.360462,2.352429,88025.000000,391.000000
1179.958161,2.347731,88414.000000,397.000000
1184.748414,2.368202,89413.000000,383.000000
1188.336095,2.355603,90258.000000,398.000000
1191.919482,2.371168,91201.000000,388.000000
1195.498575,2.349012,92249.000000,413.000000
1199.073374,2.378542,93241.000000,390.000000
1202.643880,2.358073,94422.000000,414.000000
1206.210092,2.330573,95693.000000,447.000000
1209.772011,2.361222,96947.000000,422.000000
1213.329636,2.320168,98235.000000,470.000000
1216.882967,2.297743,99643.000000,502.000000
1221.614063,2.284904,101558.000000,527.000000
1225.157376,2.248324,102920.000000,581.000000
1228.696395,2.248094,104459.000000,590.000000
1232.231121,2.211062,106001.000000,652.000000
1235.761552,2.212935,107602.000000,659.000000
1239.287691,2.237883,109122.000000,631.000000
1242.809535,2.226875,110606.000000,656.000000
1246.327086,2.220670,112195.000000,675.000000
1249.840343,2.228884,113829.000000,672.000000
1253.349307,2.235081,115465.000000,672.000000
1258.021246,2.233932,117559.000000,686.000000
1261.520191,2.223252,119218.000000,713.000000
1265.014842,2.229249,121045.000000,714.000000
1268.505200,2.243151,122707.000000,701.000000
1271.991264,2.241426,124487.000000,714.000000
