Method:,Hadamard 1,,
Host Date-Time:,16/11/23 @ 15:31:47,,
Header Version:,1,,
System Temp (C):,42.6,,
Detector Temp (C):,41.82,,
Humidity (%):,47.71,,
Lamp PD:,123,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.453,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.400180,18269.000000,727.000000
904.739192,1.389939,19684.000000,802.000000
909.949268,1.412715,21675.000000,838.000000
913.851816,1.437754,23482.000000,857.000000
917.750071,1.449814,25749.000000,914.000000
921.644031,1.472233,28448.000000,959.000000
925.533698,1.494816,31685.000000,1014.000000
929.419072,1.531984,35299.000000,1037.000000
933.300152,1.579026,38958.000000,1027.000000
937.176938,1.579037,42411.000000,1118.000000
941.049430,1.613108,45503.000000,1109.000000
944.917629,1.644440,48422.000000,1098.000000
950.068549,1.688823,52118.000000,1067.000000
953.926729,1.722559,54797.000000,1038.000000
957.780616,1.753021,57646.000000,1018.000000
961.630209,1.764385,60453.000000,1040.000000
965.475508,1.762031,63306.000000,1095.000000
969.316514,1.753041,66143.000000,1168.000000
973.153226,1.747268,68846.000000,1232.000000
976.985644,1.733240,71365.000000,1319.000000
980.813769,1.722074,73772.000000,1399.000000
984.637600,1.703520,75891.000000,1502.000000
989.729363,1.691280,78252.000000,1593.000000
993.543176,1.672294,79748.000000,1696.000000
997.352695,1.664431,80903.000000,1752.000000
1001.157920,1.657799,81951.000000,1802.000000
1004.958852,1.657786,82676.000000,1818.000000
1008.755490,1.658565,83280.000000,1828.000000
1012.547834,1.652612,83764.000000,1864.000000
1016.335885,1.662050,84043.000000,1830.000000
1020.119642,1.671593,84173.000000,1793.000000
1023.899105,1.677204,84269.000000,1772.000000
1028.931711,1.689027,84249.000000,1724.000000
1032.701156,1.702343,84151.000000,1670.000000
1036.466307,1.709552,83920.000000,1638.000000
1040.227165,1.722164,83703.000000,1587.000000
1043.983729,1.733926,83454.000000,1540.000000
1047.735999,1.735148,83200.000000,1531.000000
1051.483976,1.748439,82984.000000,1481.000000
1055.227659,1.749715,82891.000000,1475.000000
1058.967048,1.753024,82902.000000,1464.000000
1062.702144,1.751081,82983.000000,1472.000000
1066.432946,1.744301,83085.000000,1497.000000
1071.400670,1.738655,83272.000000,1520.000000
1075.121453,1.736438,83611.000000,1534.000000
1078.837943,1.732922,83910.000000,1552.000000
1082.550140,1.716742,84123.000000,1615.000000
1086.258042,1.725176,84498.000000,1591.000000
1089.961651,1.723518,84758.000000,1602.000000
1093.660967,1.719993,85070.000000,1621.000000
1097.355988,1.726678,85377.000000,1602.000000
1101.046716,1.730122,85627.000000,1594.000000
1104.733151,1.737654,85977.000000,1573.000000
1109.641718,1.753368,86198.000000,1521.000000
1113.318133,1.772849,86300.000000,1456.000000
1116.990256,1.794650,86380.000000,1386.000000
1120.658084,1.813834,86438.000000,1327.000000
1124.321619,1.834567,86497.000000,1266.000000
1127.980861,1.875921,86496.000000,1151.000000
1131.635808,1.921072,86467.000000,1037.000000
1135.286462,2.002938,86483.000000,859.000000
1138.932822,2.045459,86496.000000,779.000000
1142.574889,2.146983,86410.000000,616.000000
1147.424299,2.240103,86563.000000,498.000000
1151.056347,2.284586,86656.000000,450.000000
1154.684102,2.304516,86693.000000,430.000000
1158.307563,2.363212,86776.000000,376.000000
1161.926730,2.398850,86932.000000,347.000000
1165.541603,2.382282,87054.000000,361.000000
1169.152183,2.380938,87266.000000,363.000000
1172.758470,2.427778,87564.000000,327.000000
1176.360462,2.387099,88025.000000,361.000000
1179.958161,2.409963,88414.000000,344.000000
1184.748414,2.397518,89413.000000,358.000000
1188.336095,2.438290,90258.000000,329.000000
1191.919482,2.412225,91201.000000,353.000000
1195.498575,2.438622,92249.000000,336.000000
1199.073374,2.420604,93241.000000,354.000000
1202.643880,2.394148,94422.000000,381.000000
1206.210092,2.417399,95693.000000,366.000000
1209.772011,2.356106,96947.000000,427.000000
1213.329636,2.364900,98235.000000,424.000000
1216.882967,2.361959,99643.000000,433.000000
1221.614063,2.337397,101558.000000,467.000000
1225.157376,2.299009,102920.000000,517.000000
1228.696395,2.288972,104459.000000,537.000000
1232.231121,2.290510,106001.000000,543.000000
1235.761552,2.277472,107602.000000,568.000000
1239.287691,2.263395,109122.000000,595.000000
1242.809535,2.250687,110606.000000,621.000000
1246.327086,2.252014,112195.000000,628.000000
1249.840343,2.241340,113829.000000,653.000000
1253.349307,2.265183,115465.000000,627.000000
1258.021246,2.246782,117559.000000,666.000000
1261.520191,2.257456,119218.000000,659.000000
1265.014842,2.258170,121045.000000,668.000000
1268.505200,2.273956,122707.000000,653.000000
1271.991264,2.274923,124487.000000,661.000000
1275.473035,2.283518,126207.000000,657.000000
1278.950512,2.301207,127852.000000,639.000000
1282.423695,2.314866,129253.000000,626.000000
1285.892584,2.341102,130722.000000,596.000000
1289.357180,2.352885,131838.000000,585.000000
1293.969962,2.383884,133363.000000,551.000000
1297.424540,2.418149,134097.000000,512.000000
1300.874824,2.454221,134896.000000,474.000000
1304.320814,2.500752,135580.000000,428.000000
1307.762510,2.499792,136229.000000,431.000000
1311.199913,2.517422,136606.000000,415.000000
1314.633022,2.580393,136992.000000,360.000000
1318.061837,2.601659,137473.000000,344.000000
1321.486359,2.636728,137770.000000,318.000000
1324.906587,2.733087,137920.000000,255.000000
1328.322522,2.740231,138008.000000,251.000000
1332.870422,2.770726,138020.000000,234.000000
1336.276338,2.840544,137847.000000,199.000000
1339.677961,2.913596,137691.000000,168.000000
1343.075289,2.967934,137466.000000,148.000000
1346.468324,3.020143,137219.000000,131.000000
1349.857066,3.008883,136769.000000,134.000000
1353.241514,3.073543,136220.000000,115.000000
1356.621668,3.183571,135819.000000,89.000000
1359.997528,3.114704,135437.000000,104.000000
1363.369095,3.238069,134947.000000,78.000000
1367.857839,3.335455,134229.000000,62.000000
1371.219387,3.320218,133782.000000,64.000000
1374.576642,3.580817,133317.000000,35.000000
1377.929603,3.407178,132795.000000,52.000000
1381.278270,3.519736,132372.000000,40.000000
1384.622644,nan,132120.000000,-24.000000
1387.962724,3.798035,131903.000000,21.000000
1391.298510,nan,131655.000000,-14.000000
1394.630003,nan,131316.000000,-9.000000
1397.957202,4.271881,130912.000000,7.000000
1402.386789,nan,130249.000000,-9.000000
1405.703969,inf,129577.000000,0.000000
1409.016856,4.110896,129091.000000,10.000000
1412.325449,nan,128656.000000,-6.000000
1415.629749,3.993602,128099.000000,13.000000
1418.929755,3.875340,127582.000000,17.000000
1422.225467,nan,127181.000000,-1.000000
1425.516886,3.672029,126880.000000,27.000000
1428.804011,3.871961,126593.000000,17.000000
1432.086843,3.624619,126398.000000,30.000000
1436.457272,nan,126107.000000,-16.000000
1439.730085,nan,125978.000000,-2.000000
1442.998604,3.924148,125962.000000,15.000000
1446.262830,nan,125787.000000,-20.000000
1449.522762,inf,125591.000000,0.000000
1452.778400,nan,125464.000000,-1.000000
1456.029745,3.735776,125171.000000,23.000000
1459.276796,nan,124909.000000,-20.000000
1462.519553,3.753067,124592.000000,22.000000
1465.758017,4.793301,124260.000000,2.000000
1470.069290,4.490254,123684.000000,4.000000
1473.297735,nan,123290.000000,-12.000000
1476.521886,nan,122785.000000,-13.000000
1479.741744,inf,122278.000000,0.000000
1482.957309,4.006224,121732.000000,12.000000
1486.168579,4.782283,121147.000000,2.000000
1489.375556,3.478952,120507.000000,40.000000
1492.578239,nan,119914.000000,-12.000000
1495.776629,3.485201,119197.000000,39.000000
1498.970725,nan,118537.000000,-14.000000
1503.222841,4.115954,117543.000000,9.000000
1506.406918,nan,116773.000000,-4.000000
1509.586702,4.365297,115949.000000,5.000000
1512.762192,4.583977,115106.000000,3.000000
1515.933389,3.802188,114146.000000,18.000000
1519.100292,nan,113337.000000,-3.000000
1522.262901,3.519164,112368.000000,34.000000
1525.421217,3.932985,111411.000000,13.000000
1528.575239,4.264704,110371.000000,6.000000
1531.724967,nan,109317.000000,-5.000000
1534.870402,3.755333,108165.000000,19.000000
1539.057636,3.948592,106604.000000,12.000000
1542.193052,nan,105395.000000,-9.000000
1545.324174,3.555103,104112.000000,29.000000
1548.451003,3.650303,102809.000000,23.000000
1551.573538,nan,101438.000000,-2.000000
1554.691780,3.958659,100012.000000,11.000000
1557.805728,3.738750,98633.000000,18.000000
1560.915382,4.288401,97134.000000,5.000000
1564.020743,nan,95608.000000,-34.000000
1567.121810,3.894491,94118.000000,12.000000
1571.249887,nan,92019.000000,-10.000000
1574.340935,4.354377,90456.000000,4.000000
1577.427690,3.693243,88821.000000,18.000000
1580.510151,3.560116,87162.000000,24.000000
1583.588318,3.631028,85518.000000,20.000000
1586.662192,4.622628,83880.000000,2.000000
1589.731772,3.534560,82181.000000,24.000000
1592.797059,3.863842,80396.000000,11.000000
1595.858052,3.896554,78805.000000,10.000000
1598.914751,3.710777,77067.000000,15.000000
1602.983671,3.873878,74796.000000,10.000000
1606.030352,4.085760,73099.000000,6.000000
1609.072739,3.812306,71400.000000,11.000000
1612.110833,4.366616,69781.000000,3.000000
1615.144632,3.602583,68082.000000,17.000000
1618.174138,3.499785,66375.000000,21.000000
1621.199351,3.305815,64709.000000,32.000000
1624.220270,4.100935,63082.000000,5.000000
1627.236895,nan,61429.000000,-2.000000
1630.249227,3.396925,59860.000000,24.000000
1634.258990,nan,57763.000000,-14.000000
1637.261303,3.904592,56194.000000,7.000000
1640.259322,3.394444,54559.000000,22.000000
1643.253048,nan,52968.000000,-9.000000
1646.242480,3.219229,51356.000000,31.000000
1649.227618,3.465549,49659.000000,17.000000
1652.208463,4.202334,47803.000000,3.000000
1655.185014,3.406209,45865.000000,18.000000
1658.157272,3.435177,43581.000000,16.000000
1661.125236,3.232551,40998.000000,24.000000
1665.075842,nan,36899.000000,-8.000000
1668.033787,3.317750,33256.000000,16.000000
1670.987439,3.188070,29297.000000,19.000000
1673.936797,3.080008,25248.000000,21.000000
1676.881861,4.028612,21362.000000,2.000000
1679.822632,3.254258,17958.000000,10.000000
1682.759109,2.946914,15044.000000,17.000000
1685.691293,nan,12715.000000,-2.000000
1688.619182,nan,10757.000000,-13.000000
1691.542779,2.847810,9157.000000,13.000000
1695.434228,3.272016,7483.000000,4.000000
1698.347805,2.967682,6498.000000,7.000000
1701.257089,nan,5614.000000,-29.000000
