Method:,Hadamard 1,,
Host Date-Time:,16/11/23 @ 15:44:41,,
Header Version:,1,,
System Temp (C):,43.18,,
Detector Temp (C):,42.11,,
Humidity (%):,46.06,,
Lamp PD:,122,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.451,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.371294,18269.000000,777.000000
904.739192,1.375559,19684.000000,829.000000
909.949268,1.372171,21675.000000,920.000000
913.851816,1.386658,23482.000000,964.000000
917.750071,1.409027,25749.000000,1004.000000
921.644031,1.431211,28448.000000,1054.000000
925.533698,1.453190,31685.000000,1116.000000
929.419072,1.492384,35299.000000,1136.000000
933.300152,1.503525,38958.000000,1222.000000
937.176938,1.545052,42411.000000,1209.000000
941.049430,1.562174,45503.000000,1247.000000
944.917629,1.588828,48422.000000,1248.000000
950.068549,1.621121,52118.000000,1247.000000
953.926729,1.639076,54797.000000,1258.000000
957.780616,1.650853,57646.000000,1288.000000
961.630209,1.662822,60453.000000,1314.000000
965.475508,1.663458,63306.000000,1374.000000
969.316514,1.658517,66143.000000,1452.000000
973.153226,1.645869,68846.000000,1556.000000
976.985644,1.626113,71365.000000,1688.000000
980.813769,1.620164,73772.000000,1769.000000
984.637600,1.615845,75891.000000,1838.000000
989.729363,1.588359,78252.000000,2019.000000
993.543176,1.587221,79748.000000,2063.000000
997.352695,1.576740,80903.000000,2144.000000
1001.157920,1.573110,81951.000000,2190.000000
1004.958852,1.574759,82676.000000,2201.000000
1008.755490,1.576148,83280.000000,2210.000000
1012.547834,1.581227,83764.000000,2197.000000
1016.335885,1.585249,84043.000000,2184.000000
1020.119642,1.599247,84173.000000,2118.000000
1023.899105,1.611379,84269.000000,2062.000000
1028.931711,1.628680,84249.000000,1981.000000
1032.701156,1.634357,84151.000000,1953.000000
1036.466307,1.658105,83920.000000,1844.000000
1040.227165,1.667469,83703.000000,1800.000000
1043.983729,1.672494,83454.000000,1774.000000
1047.735999,1.689930,83200.000000,1699.000000
1051.483976,1.691108,82984.000000,1690.000000
1055.227659,1.698661,82891.000000,1659.000000
1058.967048,1.697151,82902.000000,1665.000000
1062.702144,1.706802,82983.000000,1630.000000
1066.432946,1.696286,83085.000000,1672.000000
1071.400670,1.694415,83272.000000,1683.000000
1075.121453,1.678234,83611.000000,1754.000000
1078.837943,1.684014,83910.000000,1737.000000
1082.550140,1.677924,84123.000000,1766.000000
1086.258042,1.673993,84498.000000,1790.000000
1089.961651,1.664545,84758.000000,1835.000000
