Method:,Hadamard 1,,
Host Date-Time:,16/11/23 @ 14:54:30,,
Header Version:,1,,
System Temp (C):,42.58,,
Detector Temp (C):,41.67,,
Humidity (%):,48.8,,
Lamp PD:,121,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.456,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.585936,18269.000000,474.000000
904.739192,1.584843,19684.000000,512.000000
909.949268,1.585451,21675.000000,563.000000
913.851816,1.592584,23482.000000,600.000000
917.750071,1.607987,25749.000000,635.000000
921.644031,1.651278,28448.000000,635.000000
925.533698,1.645941,31685.000000,716.000000
929.419072,1.704530,35299.000000,697.000000
933.300152,1.709212,38958.000000,761.000000
937.176938,1.743250,42411.000000,766.000000
941.049430,1.763170,45503.000000,785.000000
944.917629,1.790727,48422.000000,784.000000
950.068549,1.815529,52118.000000,797.000000
953.926729,1.848895,54797.000000,776.000000
957.780616,1.859856,57646.000000,796.000000
961.630209,1.856106,60453.000000,842.000000
965.475508,1.851080,63306.000000,892.000000
969.316514,1.848281,66143.000000,938.000000
973.153226,1.828428,68846.000000,1022.000000
976.985644,1.818456,71365.000000,1084.000000
980.813769,1.812896,73772.000000,1135.000000
984.637600,1.794543,75891.000000,1218.000000
989.729363,1.777885,78252.000000,1305.000000
993.543176,1.766587,79748.000000,1365.000000
997.352695,1.767457,80903.000000,1382.000000
1001.157920,1.765569,81951.000000,1406.000000
1004.958852,1.764480,82676.000000,1422.000000
1008.755490,1.761877,83280.000000,1441.000000
1012.547834,1.780043,83764.000000,1390.000000
1016.335885,1.781799,84043.000000,1389.000000
1020.119642,1.794839,84173.000000,1350.000000
1023.899105,1.807072,84269.000000,1314.000000
1028.931711,1.820055,84249.000000,1275.000000
1032.701156,1.837988,84151.000000,1222.000000
1036.466307,1.856795,83920.000000,1167.000000
1040.227165,1.866599,83703.000000,1138.000000
1043.983729,1.882033,83454.000000,1095.000000
1047.735999,1.898108,83200.000000,1052.000000
1051.483976,1.907001,82984.000000,1028.000000
1055.227659,1.911186,82891.000000,1017.000000
1058.967048,1.898204,82902.000000,1048.000000
1062.702144,1.912951,82983.000000,1014.000000
1066.432946,1.903325,83085.000000,1038.000000
1071.400670,1.891928,83272.000000,1068.000000
1075.121453,1.896548,83611.000000,1061.000000
1078.837943,1.887584,83910.000000,1087.000000
1082.550140,1.884312,84123.000000,1098.000000
1086.258042,1.869180,84498.000000,1142.000000
1089.961651,1.882858,84758.000000,1110.000000
1093.660967,1.879397,85070.000000,1123.000000
1097.355988,1.874055,85377.000000,1141.000000
