Method:,Hadamard 1,,
Host Date-Time:,16/11/23 @ 14:2:2,,
Header Version:,1,,
System Temp (C):,37.34,,
Detector Temp (C):,35.13,,
Humidity (%):,65.7,,
Lamp PD:,123,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.455,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.289049,18269.000000,939.000000
904.739192,1.285939,19684.000000,1019.000000
909.949268,1.292597,21675.000000,1105.000000
913.851816,1.295919,23482.000000,1188.000000
917.750071,1.316639,25749.000000,1242.000000
921.644031,1.348201,28448.000000,1276.000000
925.533698,1.358777,31685.000000,1387.000000
929.419072,1.392426,35299.000000,1430.000000
933.300152,1.427137,38958.000000,1457.000000
937.176938,1.443639,42411.000000,1527.000000
941.049430,1.475911,45503.000000,1521.000000
944.917629,1.497522,48422.000000,1540.000000
950.068549,1.540607,52118.000000,1501.000000
953.926729,1.565571,54797.000000,1490.000000
957.780616,1.574944,57646.000000,1534.000000
961.630209,1.596726,60453.000000,1530.000000
965.475508,1.598412,63306.000000,1596.000000
969.316514,1.593111,66143.000000,1688.000000
973.153226,1.586971,68846.000000,1782.000000
976.985644,1.582341,71365.000000,1867.000000
980.813769,1.570131,73772.000000,1985.000000
984.637600,1.552015,75891.000000,2129.000000
989.729363,1.536132,78252.000000,2277.000000
993.543176,1.522959,79748.000000,2392.000000
997.352695,1.515268,80903.000000,2470.000000
1001.157920,1.510605,81951.000000,2529.000000
1004.958852,1.502072,82676.000000,2602.000000
1008.755490,1.504900,83280.000000,2604.000000
1012.547834,1.508251,83764.000000,2599.000000
1016.335885,1.518643,84043.000000,2546.000000
1020.119642,1.524980,84173.000000,2513.000000
1023.899105,1.534733,84269.000000,2460.000000
1028.931711,1.551734,84249.000000,2365.000000
1032.701156,1.561635,84151.000000,2309.000000
1036.466307,1.577708,83920.000000,2219.000000
1040.227165,1.579529,83703.000000,2204.000000
1043.983729,1.593884,83454.000000,2126.000000
1047.735999,1.606256,83200.000000,2060.000000
1051.483976,1.611712,82984.000000,2029.000000
1055.227659,1.611225,82891.000000,2029.000000
1058.967048,1.622119,82902.000000,1979.000000
1062.702144,1.618394,82983.000000,1998.000000
1066.432946,1.617192,83085.000000,2006.000000
1071.400670,1.610656,83272.000000,2041.000000
1075.121453,1.614981,83611.000000,2029.000000
1078.837943,1.603875,83910.000000,2089.000000
1082.550140,1.596535,84123.000000,2130.000000
1086.258042,1.598263,84498.000000,2131.000000
1089.961651,1.595137,84758.000000,2153.000000
1093.660967,1.595323,85070.000000,2160.000000
1097.355988,1.593482,85377.000000,2177.000000
1101.046716,1.600172,85627.000000,2150.000000
1104.733151,1.609072,85977.000000,2115.000000
1109.641718,1.628001,86198.000000,2030.000000
1113.318133,1.633031,86300.000000,2009.000000
1116.990256,1.653791,86380.000000,1917.000000
1120.658084,1.666259,86438.000000,1864.000000
1124.321619,1.700968,86497.000000,1722.000000
1127.980861,1.728555,86496.000000,1616.000000
1131.635808,1.760759,86467.000000,1500.000000
1135.286462,1.822320,86483.000000,1302.000000
1138.932822,1.895603,86496.000000,1100.000000
1142.574889,1.949792,86410.000000,970.000000
1147.424299,2.034242,86563.000000,800.000000
1151.056347,2.085929,86656.000000,711.000000
1154.684102,2.108037,86693.000000,676.000000
1158.307563,2.171244,86776.000000,585.000000
1161.926730,2.163933,86932.000000,596.000000
1165.541603,2.235638,87054.000000,506.000000
1169.152183,2.213304,87266.000000,534.000000
1172.758470,2.224655,87564.000000,522.000000
1176.360462,2.224447,88025.000000,525.000000
1179.958161,2.205369,88414.000000,551.000000
1184.748414,2.240438,89413.000000,514.000000
1188.336095,2.204977,90258.000000,563.000000
1191.919482,2.241498,91201.000000,523.000000
1195.498575,2.231764,92249.000000,541.000000
1199.073374,2.240442,93241.000000,536.000000
1202.643880,2.213145,94422.000000,578.000000
1206.210092,2.199843,95693.000000,604.000000
1209.772011,2.217896,96947.000000,587.000000
1213.329636,2.188809,98235.000000,636.000000
1216.882967,2.163391,99643.000000,684.000000
1221.614063,2.149985,101558.000000,719.000000
1225.157376,2.120962,102920.000000,779.000000
1228.696395,2.110461,104459.000000,810.000000
1232.231121,2.084793,106001.000000,872.000000
1235.761552,2.092801,107602.000000,869.000000
1239.287691,2.082225,109122.000000,903.000000
1242.809535,2.057007,110606.000000,970.000000
1246.327086,2.063202,112195.000000,970.000000
1249.840343,2.077160,113829.000000,953.000000
1253.349307,2.081085,115465.000000,958.000000
1258.021246,2.076820,117559.000000,985.000000
1261.520191,2.071161,119218.000000,1012.000000
1265.014842,2.088630,121045.000000,987.000000
1268.505200,2.087568,122707.000000,1003.000000
1271.991264,2.095559,124487.000000,999.000000
1275.473035,2.115208,126207.000000,968.000000
1278.950512,2.142920,127852.000000,920.000000
1282.423695,2.136009,129253.000000,945.000000
1285.892584,2.158741,130722.000000,907.000000
1289.357180,2.186047,131838.000000,859.000000
1293.969962,2.213345,133363.000000,816.000000
1297.424540,2.247750,134097.000000,758.000000
1300.874824,2.263121,134896.000000,736.000000
1304.320814,2.292718,135580.000000,691.000000
1307.762510,2.345394,136229.000000,615.000000
1311.199913,2.361683,136606.000000,594.000000
1314.633022,2.398708,136992.000000,547.000000
1318.061837,2.423888,137473.000000,518.000000
1321.486359,2.483056,137770.000000,453.000000
1324.906587,2.508183,137920.000000,428.000000
1328.322522,2.593362,138008.000000,352.000000
1332.870422,2.614897,138020.000000,335.000000
1336.276338,2.652259,137847.000000,307.000000
1339.677961,2.723932,137691.000000,260.000000
1343.075289,2.692591,137466.000000,279.000000
1346.468324,2.807000,137219.000000,214.000000
