Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 14:3:42,,
Header Version:,1,,
System Temp (C):,40.34,,
Detector Temp (C):,38.61,,
Humidity (%):,51.97,,
Lamp PD:,123,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.445,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.597073,18269.000000,462.000000
904.739192,1.570658,19684.000000,529.000000
909.949268,1.572531,21675.000000,580.000000
913.851816,1.579747,23482.000000,618.000000
917.750071,1.582745,25749.000000,673.000000
921.644031,1.603406,28448.000000,709.000000
925.533698,1.639917,31685.000000,726.000000
929.419072,1.661272,35299.000000,770.000000
933.300152,1.681576,38958.000000,811.000000
937.176938,1.718993,42411.000000,810.000000
941.049430,1.741060,45503.000000,826.000000
944.917629,1.782496,48422.000000,799.000000
950.068549,1.804234,52118.000000,818.000000
953.926729,1.836210,54797.000000,799.000000
957.780616,1.856595,57646.000000,802.000000
961.630209,1.870793,60453.000000,814.000000
965.475508,1.877166,63306.000000,840.000000
969.316514,1.866241,66143.000000,900.000000
973.153226,1.839184,68846.000000,997.000000
976.985644,1.840227,71365.000000,1031.000000
980.813769,1.828874,73772.000000,1094.000000
984.637600,1.802822,75891.000000,1195.000000
989.729363,1.794506,78252.000000,1256.000000
993.543176,1.784780,79748.000000,1309.000000
997.352695,1.773788,80903.000000,1362.000000
1001.157920,1.766187,81951.000000,1404.000000
1004.958852,1.758113,82676.000000,1443.000000
1008.755490,1.760974,83280.000000,1444.000000
1012.547834,1.757516,83764.000000,1464.000000
1016.335885,1.764634,84043.000000,1445.000000
1020.119642,1.771358,84173.000000,1425.000000
1023.899105,1.781405,84269.000000,1394.000000
1028.931711,1.792665,84249.000000,1358.000000
1032.701156,1.814470,84151.000000,1290.000000
1036.466307,1.827999,83920.000000,1247.000000
1040.227165,1.833189,83703.000000,1229.000000
1043.983729,1.855121,83454.000000,1165.000000
1047.735999,1.874019,83200.000000,1112.000000
1051.483976,1.877997,82984.000000,1099.000000
1055.227659,1.879490,82891.000000,1094.000000
1058.967048,1.906572,82902.000000,1028.000000
1062.702144,1.895737,82983.000000,1055.000000
1066.432946,1.899161,83085.000000,1048.000000
1071.400670,1.888283,83272.000000,1077.000000
1075.121453,1.891259,83611.000000,1074.000000
1078.837943,1.890792,83910.000000,1079.000000
1082.550140,1.885104,84123.000000,1096.000000
1086.258042,1.874537,84498.000000,1128.000000
1089.961651,1.886788,84758.000000,1100.000000
1093.660967,1.872491,85070.000000,1141.000000
1097.355988,1.869135,85377.000000,1154.000000
1101.046716,1.877615,85627.000000,1135.000000
1104.733151,1.877097,85977.000000,1141.000000
1109.641718,1.892922,86198.000000,1103.000000
1113.318133,1.909478,86300.000000,1063.000000
1116.990256,1.916882,86380.000000,1046.000000
1120.658084,1.932814,86438.000000,1009.000000
1124.321619,1.955636,86497.000000,958.000000
1127.980861,1.980347,86496.000000,905.000000
1131.635808,2.021979,86467.000000,822.000000
1135.286462,2.075396,86483.000000,727.000000
1138.932822,2.128785,86496.000000,643.000000
1142.574889,2.188376,86410.000000,560.000000
1147.424299,2.251591,86563.000000,485.000000
1151.056347,2.319751,86656.000000,415.000000
1154.684102,2.344698,86693.000000,392.000000
1158.307563,2.384517,86776.000000,358.000000
1161.926730,2.380471,86932.000000,362.000000
1165.541603,2.438729,87054.000000,317.000000
1169.152183,2.423649,87266.000000,329.000000
1172.758470,2.434470,87564.000000,322.000000
1176.360462,2.460306,88025.000000,305.000000
1179.958161,2.417604,88414.000000,338.000000
1184.748414,2.474279,89413.000000,300.000000
1188.336095,2.440938,90258.000000,327.000000
1191.919482,2.477126,91201.000000,304.000000
1195.498575,2.442517,92249.000000,333.000000
1199.073374,2.438128,93241.000000,340.000000
1202.643880,2.468568,94422.000000,321.000000
1206.210092,2.429430,95693.000000,356.000000
1209.772011,2.424242,96947.000000,365.000000
1213.329636,2.413627,98235.000000,379.000000
1216.882967,2.393142,99643.000000,403.000000
1221.614063,2.358354,101558.000000,445.000000
1225.157376,2.381056,102920.000000,428.000000
1228.696395,2.317378,104459.000000,503.000000
1232.231121,2.310143,106001.000000,519.000000
1235.761552,2.305093,107602.000000,533.000000
1239.287691,2.299925,109122.000000,547.000000
1242.809535,2.297144,110606.000000,558.000000
1246.327086,2.284305,112195.000000,583.000000
1249.840343,2.278102,113829.000000,600.000000
1253.349307,2.262421,115465.000000,631.000000
1258.021246,2.275071,117559.000000,624.000000
1261.520191,2.289590,119218.000000,612.000000
1265.014842,2.306973,121045.000000,597.000000
1268.505200,2.302118,122707.000000,612.000000
1271.991264,2.299244,124487.000000,625.000000
1275.473035,2.310798,126207.000000,617.000000
1278.950512,2.345532,127852.000000,577.000000
1282.423695,2.348762,129253.000000,579.000000
1285.892584,2.352921,130722.000000,580.000000
1289.357180,2.386041,131838.000000,542.000000
1293.969962,2.407365,133363.000000,522.000000
1297.424540,2.435454,134097.000000,492.000000
1300.874824,2.467241,134896.000000,460.000000
1304.320814,2.514148,135580.000000,415.000000
1307.762510,2.537672,136229.000000,395.000000
1311.199913,2.529088,136606.000000,404.000000
1314.633022,2.586467,136992.000000,355.000000
1318.061837,2.626334,137473.000000,325.000000
1321.486359,2.678257,137770.000000,289.000000
1324.906587,2.700295,137920.000000,275.000000
1328.322522,2.756089,138008.000000,242.000000
1332.870422,2.782007,138020.000000,228.000000
1336.276338,2.821334,137847.000000,208.000000
1339.677961,2.924062,137691.000000,164.000000
1343.075289,2.915479,137466.000000,167.000000
1346.468324,2.982078,137219.000000,143.000000
1349.857066,2.968670,136769.000000,147.000000
1353.241514,3.037331,136220.000000,125.000000
1356.621668,3.095534,135819.000000,109.000000
1359.997528,3.212659,135437.000000,83.000000
1363.369095,3.130163,134947.000000,100.000000
1367.857839,3.308302,134229.000000,66.000000
1371.219387,3.402122,133782.000000,53.000000
