Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 13:47:52,,
Header Version:,1,,
System Temp (C):,38.04,,
Detector Temp (C):,35.77,,
Humidity (%):,61.88,,
Lamp PD:,122,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.448,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.487928,18269.000000,594.000000
904.739192,1.481200,19684.000000,650.000000
909.949268,1.478627,21675.000000,720.000000
913.851816,1.508008,23482.000000,729.000000
917.750071,1.509847,25749.000000,796.000000
921.644031,1.529256,28448.000000,841.000000
925.533698,1.556371,31685.000000,880.000000
929.419072,1.577416,35299.000000,934.000000
933.300152,1.608778,38958.000000,959.000000
937.176938,1.628783,42411.000000,997.000000
941.049430,1.656739,45503.000000,1003.000000
944.917629,1.695148,48422.000000,977.000000
950.068549,1.740179,52118.000000,948.000000
953.926729,1.774969,54797.000000,920.000000
957.780616,1.784878,57646.000000,946.000000
961.630209,1.811536,60453.000000,933.000000
965.475508,1.805371,63306.000000,991.000000
969.316514,1.808491,66143.000000,1028.000000
973.153226,1.795303,68846.000000,1103.000000
976.985644,1.783078,71365.000000,1176.000000
980.813769,1.771329,73772.000000,1249.000000
984.637600,1.748892,75891.000000,1353.000000
989.729363,1.729440,78252.000000,1459.000000
993.543176,1.717312,79748.000000,1529.000000
997.352695,1.706568,80903.000000,1590.000000
1001.157920,1.706459,81951.000000,1611.000000
1004.958852,1.691553,82676.000000,1682.000000
1008.755490,1.693941,83280.000000,1685.000000
1012.547834,1.692608,83764.000000,1700.000000
1016.335885,1.696358,84043.000000,1691.000000
1020.119642,1.705065,84173.000000,1660.000000
1023.899105,1.710030,84269.000000,1643.000000
1028.931711,1.732162,84249.000000,1561.000000
1032.701156,1.741789,84151.000000,1525.000000
1036.466307,1.745176,83920.000000,1509.000000
1040.227165,1.768926,83703.000000,1425.000000
1043.983729,1.779997,83454.000000,1385.000000
1047.735999,1.793343,83200.000000,1339.000000
1051.483976,1.808741,82984.000000,1289.000000
1055.227659,1.810619,82891.000000,1282.000000
1058.967048,1.836858,82902.000000,1207.000000
1062.702144,1.827322,82983.000000,1235.000000
1066.432946,1.832451,83085.000000,1222.000000
1071.400670,1.826028,83272.000000,1243.000000
1075.121453,1.811337,83611.000000,1291.000000
1078.837943,1.813898,83910.000000,1288.000000
1082.550140,1.808639,84123.000000,1307.000000
1086.258042,1.805615,84498.000000,1322.000000
1089.961651,1.796241,84758.000000,1355.000000
1093.660967,1.793373,85070.000000,1369.000000
1097.355988,1.796845,85377.000000,1363.000000
1101.046716,1.802277,85627.000000,1350.000000
1104.733151,1.806630,85977.000000,1342.000000
1109.641718,1.810341,86198.000000,1334.000000
1113.318133,1.818740,86300.000000,1310.000000
1116.990256,1.843342,86380.000000,1239.000000
1120.658084,1.863720,86438.000000,1183.000000
1124.321619,1.887008,86497.000000,1122.000000
1127.980861,1.920799,86496.000000,1038.000000
1131.635808,1.954579,86467.000000,960.000000
1135.286462,1.999413,86483.000000,866.000000
1138.932822,2.050505,86496.000000,770.000000
1142.574889,2.142076,86410.000000,623.000000
1147.424299,2.196970,86563.000000,550.000000
1151.056347,2.251162,86656.000000,486.000000
1154.684102,2.296510,86693.000000,438.000000
1158.307563,2.311034,86776.000000,424.000000
1161.926730,2.349230,86932.000000,389.000000
1165.541603,2.381080,87054.000000,362.000000
1169.152183,2.394302,87266.000000,352.000000
1172.758470,2.383617,87564.000000,362.000000
1176.360462,2.419561,88025.000000,335.000000
1179.958161,2.428007,88414.000000,330.000000
1184.748414,2.397518,89413.000000,358.000000
1188.336095,2.425286,90258.000000,339.000000
1191.919482,2.406117,91201.000000,358.000000
1195.498575,2.454417,92249.000000,324.000000
1199.073374,2.410898,93241.000000,362.000000
1202.643880,2.393010,94422.000000,382.000000
1206.210092,2.411506,95693.000000,371.000000
1209.772011,2.378008,96947.000000,406.000000
1213.329636,2.363877,98235.000000,425.000000
1216.882967,2.364978,99643.000000,430.000000
1221.614063,2.313867,101558.000000,493.000000
1225.157376,2.314399,102920.000000,499.000000
1228.696395,2.305455,104459.000000,517.000000
1232.231121,2.267155,106001.000000,573.000000
1235.761552,2.273666,107602.000000,573.000000
1239.287691,2.249037,109122.000000,615.000000
1242.809535,2.253494,110606.000000,617.000000
1246.327086,2.247884,112195.000000,634.000000
1249.840343,2.237368,113829.000000,659.000000
1253.349307,2.238976,115465.000000,666.000000
1258.021246,2.235200,117559.000000,684.000000
1261.520191,2.233109,119218.000000,697.000000
1265.014842,2.243469,121045.000000,691.000000
1268.505200,2.262795,122707.000000,670.000000
1271.991264,2.252515,124487.000000,696.000000
1275.473035,2.264759,126207.000000,686.000000
1278.950512,2.285850,127852.000000,662.000000
1282.423695,2.310724,129253.000000,632.000000
1285.892584,2.303435,130722.000000,650.000000
1289.357180,2.319324,131838.000000,632.000000
1293.969962,2.381526,133363.000000,554.000000
1297.424540,2.402325,134097.000000,531.000000
1300.874824,2.433643,134896.000000,497.000000
1304.320814,2.452768,135580.000000,478.000000
1307.762510,2.501812,136229.000000,429.000000
1311.199913,2.509129,136606.000000,423.000000
1314.633022,2.551234,136992.000000,385.000000
1318.061837,2.580710,137473.000000,361.000000
1321.486359,2.663483,137770.000000,299.000000
1324.906587,2.645473,137920.000000,312.000000
1328.322522,2.685059,138008.000000,285.000000
1332.870422,2.742002,138020.000000,250.000000
1336.276338,2.823427,137847.000000,207.000000
1339.677961,2.893393,137691.000000,176.000000
