Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 16:40:23,,
Header Version:,1,,
System Temp (C):,43.37,,
Detector Temp (C):,41.57,,
Humidity (%):,47.27,,
Lamp PD:,122,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.460,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.407409,18269.000000,715.000000
904.739192,1.423125,19684.000000,743.000000
909.949268,1.397439,21675.000000,868.000000
913.851816,1.427735,23482.000000,877.000000
917.750071,1.432123,25749.000000,952.000000
921.644031,1.463269,28448.000000,979.000000
925.533698,1.480907,31685.000000,1047.000000
929.419072,1.512733,35299.000000,1084.000000
933.300152,1.535601,38958.000000,1135.000000
937.176938,1.566781,42411.000000,1150.000000
941.049430,1.598855,45503.000000,1146.000000
944.917629,1.620211,48422.000000,1161.000000
950.068549,1.673233,52118.000000,1106.000000
953.926729,1.708562,54797.000000,1072.000000
957.780616,1.724140,57646.000000,1088.000000
961.630209,1.742798,60453.000000,1093.000000
965.475508,1.743399,63306.000000,1143.000000
969.316514,1.740941,66143.000000,1201.000000
973.153226,1.734417,68846.000000,1269.000000
976.985644,1.710158,71365.000000,1391.000000
980.813769,1.698511,73772.000000,1477.000000
984.637600,1.690981,75891.000000,1546.000000
989.729363,1.661008,78252.000000,1708.000000
993.543176,1.649595,79748.000000,1787.000000
997.352695,1.630355,80903.000000,1895.000000
1001.157920,1.621298,81951.000000,1960.000000
1004.958852,1.618745,82676.000000,1989.000000
1008.755490,1.616697,83280.000000,2013.000000
1012.547834,1.618136,83764.000000,2018.000000
1016.335885,1.621738,84043.000000,2008.000000
1020.119642,1.632253,84173.000000,1963.000000
1023.899105,1.638538,84269.000000,1937.000000
1028.931711,1.653723,84249.000000,1870.000000
1032.701156,1.674883,84151.000000,1779.000000
1036.466307,1.688085,83920.000000,1721.000000
1040.227165,1.697690,83703.000000,1679.000000
1043.983729,1.711396,83454.000000,1622.000000
1047.735999,1.727556,83200.000000,1558.000000
1051.483976,1.738009,82984.000000,1517.000000
1055.227659,1.740106,82891.000000,1508.000000
1058.967048,1.744214,82902.000000,1494.000000
1062.702144,1.752559,82983.000000,1467.000000
1066.432946,1.744881,83085.000000,1495.000000
1071.400670,1.747896,83272.000000,1488.000000
