Method:,Hadamard 1,,
Host Date-Time:,21/9/23 @ 13:54:8,,
Header Version:,1,,
System Temp (C):,39.19,,
Detector Temp (C):,37.1,,
Humidity (%):,57.36,,
Lamp PD:,121,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.451,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,1.483564,18269.000000,600.000000
904.739192,1.507362,19684.000000,612.000000
909.949268,1.516415,21675.000000,660.000000
913.851816,1.517646,23482.000000,713.000000
917.750071,1.516999,25749.000000,783.000000
921.644031,1.546103,28448.000000,809.000000
925.533698,1.569396,31685.000000,854.000000
929.419072,1.582090,35299.000000,924.000000
933.300152,1.616085,38958.000000,943.000000
937.176938,1.641603,42411.000000,968.000000
941.049430,1.673963,45503.000000,964.000000
944.917629,1.697823,48422.000000,971.000000
950.068549,1.736530,52118.000000,956.000000
953.926729,1.773085,54797.000000,924.000000
957.780616,1.806044,57646.000000,901.000000
961.630209,1.819522,60453.000000,916.000000
965.475508,1.815570,63306.000000,968.000000
969.316514,1.820484,66143.000000,1000.000000
973.153226,1.809307,68846.000000,1068.000000
976.985644,1.798107,71365.000000,1136.000000
980.813769,1.780820,73772.000000,1222.000000
984.637600,1.772980,75891.000000,1280.000000
989.729363,1.751419,78252.000000,1387.000000
993.543176,1.725050,79748.000000,1502.000000
997.352695,1.727552,80903.000000,1515.000000
1001.157920,1.706459,81951.000000,1611.000000
1004.958852,1.708938,82676.000000,1616.000000
1008.755490,1.708353,83280.000000,1630.000000
1012.547834,1.703211,83764.000000,1659.000000
1016.335885,1.716329,84043.000000,1615.000000
1020.119642,1.721596,84173.000000,1598.000000
1023.899105,1.727561,84269.000000,1578.000000
1028.931711,1.732719,84249.000000,1559.000000
1032.701156,1.756562,84151.000000,1474.000000
1036.466307,1.761899,83920.000000,1452.000000
1040.227165,1.784438,83703.000000,1375.000000
1043.983729,1.798249,83454.000000,1328.000000
1047.735999,1.803184,83200.000000,1309.000000
1051.483976,1.811445,82984.000000,1281.000000
1055.227659,1.838242,82891.000000,1203.000000
1058.967048,1.833274,82902.000000,1217.000000
1062.702144,1.834413,82983.000000,1215.000000
1066.432946,1.833875,83085.000000,1218.000000
1071.400670,1.826727,83272.000000,1241.000000
1075.121453,1.827443,83611.000000,1244.000000
1078.837943,1.820010,83910.000000,1270.000000
1082.550140,1.808307,84123.000000,1308.000000
1086.258042,1.803321,84498.000000,1329.000000
1089.961651,1.809585,84758.000000,1314.000000
1093.660967,1.805925,85070.000000,1330.000000
1097.355988,1.804885,85377.000000,1338.000000
1101.046716,1.811708,85627.000000,1321.000000
1104.733151,1.807926,85977.000000,1338.000000
1109.641718,1.829987,86198.000000,1275.000000
1113.318133,1.829480,86300.000000,1278.000000
1116.990256,1.859773,86380.000000,1193.000000
1120.658084,1.875252,86438.000000,1152.000000
1124.321619,1.900772,86497.000000,1087.000000
1127.980861,1.942239,86496.000000,988.000000
1131.635808,1.961419,86467.000000,945.000000
1135.286462,2.020477,86483.000000,825.000000
1138.932822,2.093763,86496.000000,697.000000
1142.574889,2.161318,86410.000000,596.000000
1147.424299,2.235764,86563.000000,503.000000
1151.056347,2.304330,86656.000000,430.000000
1154.684102,2.320984,86693.000000,414.000000
1158.307563,2.383305,86776.000000,359.000000
1161.926730,2.395112,86932.000000,350.000000
1165.541603,2.421275,87054.000000,330.000000
1169.152183,2.422331,87266.000000,330.000000
1172.758470,2.450964,87564.000000,310.000000
1176.360462,2.461732,88025.000000,304.000000
1179.958161,2.452366,88414.000000,312.000000
1184.748414,2.489003,89413.000000,290.000000
1188.336095,2.496093,90258.000000,288.000000
1191.919482,2.481433,91201.000000,301.000000
1195.498575,2.477823,92249.000000,307.000000
1199.073374,2.476847,93241.000000,311.000000
1202.643880,2.435997,94422.000000,346.000000
1206.210092,2.453250,95693.000000,337.000000
1209.772011,2.432651,96947.000000,358.000000
1213.329636,2.395669,98235.000000,395.000000
1216.882967,2.400752,99643.000000,396.000000
1221.614063,2.368225,101558.000000,435.000000
1225.157376,2.349742,102920.000000,460.000000
1228.696395,2.319108,104459.000000,501.000000
1232.231121,2.323742,106001.000000,503.000000
1235.761552,2.281312,107602.000000,563.000000
1239.287691,2.281276,109122.000000,571.000000
1242.809535,2.264182,110606.000000,602.000000
1246.327086,2.271822,112195.000000,600.000000
1249.840343,2.248042,113829.000000,643.000000
1253.349307,2.265876,115465.000000,626.000000
1258.021246,2.262045,117559.000000,643.000000
1261.520191,2.260101,119218.000000,655.000000
1265.014842,2.264721,121045.000000,658.000000
1268.505200,2.267356,122707.000000,663.000000
1271.991264,2.275580,124487.000000,660.000000
1275.473035,2.292198,126207.000000,644.000000
1278.950512,2.302568,127852.000000,637.000000
1282.423695,2.324689,129253.000000,612.000000
1285.892584,2.336031,130722.000000,603.000000
1289.357180,2.352885,131838.000000,585.000000
1293.969962,2.392642,133363.000000,540.000000
1297.424540,2.411416,134097.000000,520.000000
1300.874824,2.428431,134896.000000,503.000000
1304.320814,2.488743,135580.000000,440.000000
1307.762510,2.513093,136229.000000,418.000000
1311.199913,2.550009,136606.000000,385.000000
1314.633022,2.555770,136992.000000,381.000000
1318.061837,2.621022,137473.000000,329.000000
1321.486359,2.672287,137770.000000,293.000000
1324.906587,2.662506,137920.000000,300.000000
1328.322522,2.726604,138008.000000,259.000000
1332.870422,2.817723,138020.000000,210.000000
1336.276338,2.793044,137847.000000,222.000000
1339.677961,2.853348,137691.000000,193.000000
1343.075289,2.962104,137466.000000,150.000000
1346.468324,3.051054,137219.000000,122.000000
1349.857066,2.934591,136769.000000,159.000000
1353.241514,3.069783,136220.000000,116.000000
1356.621668,3.083743,135819.000000,112.000000
1359.997528,3.127416,135437.000000,101.000000
1363.369095,3.171122,134947.000000,91.000000
1367.857839,3.288997,134229.000000,69.000000
1371.219387,3.306854,133782.000000,66.000000
1374.576642,3.255654,133317.000000,74.000000
1377.929603,3.532117,132795.000000,39.000000
1381.278270,3.498547,132372.000000,42.000000
1384.622644,3.689605,132120.000000,27.000000
1387.962724,4.421285,131903.000000,5.000000
1391.298510,3.517377,131655.000000,40.000000
1394.630003,3.703344,131316.000000,26.000000
1397.957202,3.625618,130912.000000,31.000000
1402.386789,3.637653,130249.000000,30.000000
1405.703969,inf,129577.000000,0.000000
1409.016856,3.605746,129091.000000,32.000000
1412.325449,3.694457,128656.000000,26.000000
1415.629749,nan,128099.000000,-1.000000
1418.929755,nan,127582.000000,-9.000000
1422.225467,nan,127181.000000,-3.000000
1425.516886,4.062000,126880.000000,11.000000
1428.804011,inf,126593.000000,0.000000
1432.086843,4.101740,126398.000000,10.000000
1436.457272,nan,126107.000000,-4.000000
1439.730085,3.924203,125978.000000,15.000000
1442.998604,nan,125962.000000,-16.000000
1446.262830,4.145393,125787.000000,9.000000
1449.522762,4.253860,125591.000000,7.000000
1452.778400,nan,125464.000000,-9.000000
1456.029745,4.495444,125171.000000,4.000000
1459.276796,nan,124909.000000,-15.000000
1462.519553,4.192400,124592.000000,8.000000
1465.758017,nan,124260.000000,-9.000000
1470.069290,nan,123684.000000,-12.000000
1473.297735,3.768709,123290.000000,21.000000
1476.521886,nan,122785.000000,-2.000000
1479.741744,nan,122278.000000,-5.000000
1482.957309,nan,121732.000000,-20.000000
1486.168579,nan,121147.000000,-3.000000
1489.375556,nan,120507.000000,-2.000000
1492.578239,nan,119914.000000,-7.000000
1495.776629,4.076265,119197.000000,10.000000
1498.970725,nan,118537.000000,-8.000000
1503.222841,4.371227,117543.000000,5.000000
1506.406918,3.788589,116773.000000,19.000000
1509.586702,nan,115949.000000,-1.000000
1512.762192,4.459038,115106.000000,4.000000
1515.933389,3.513393,114146.000000,35.000000
1519.100292,nan,113337.000000,-21.000000
1522.262901,4.272491,112368.000000,6.000000
1525.421217,3.768174,111411.000000,19.000000
1528.575239,4.440795,110371.000000,4.000000
1531.724967,nan,109317.000000,-11.000000
1534.870402,3.920143,108165.000000,13.000000
1539.057636,4.027774,106604.000000,10.000000
1542.193052,4.177722,105395.000000,7.000000
1545.324174,nan,104112.000000,-3.000000
1548.451003,nan,102809.000000,-4.000000
1551.573538,3.927019,101438.000000,12.000000
1554.691780,3.886109,100012.000000,13.000000
1557.805728,3.994022,98633.000000,10.000000
1560.915382,nan,97134.000000,-9.000000
1564.020743,4.503373,95608.000000,3.000000
1567.121810,nan,94118.000000,-5.000000
1571.249887,nan,92019.000000,-8.000000
1574.340935,3.956437,90456.000000,10.000000
1577.427690,3.869334,88821.000000,12.000000
1580.510151,4.338267,87162.000000,4.000000
1583.588318,3.589635,85518.000000,22.000000
1586.662192,3.844477,83880.000000,12.000000
1589.731772,nan,82181.000000,-8.000000
1592.797059,3.543507,80396.000000,23.000000
1595.858052,3.817373,78805.000000,12.000000
1598.914751,3.585838,77067.000000,20.000000
1602.983671,nan,74796.000000,-2.000000
1606.030352,inf,73099.000000,0.000000
1609.072739,4.075547,71400.000000,6.000000
1612.110833,3.564984,69781.000000,19.000000
1615.144632,3.435092,68082.000000,25.000000
1618.174138,4.822005,66375.000000,1.000000
1621.199351,4.111995,64709.000000,5.000000
1624.220270,3.498875,63082.000000,20.000000
1627.236895,3.208590,61429.000000,38.000000
1630.249227,3.546688,59860.000000,17.000000
1634.258990,4.761650,57763.000000,1.000000
1637.261303,3.795447,56194.000000,9.000000
1640.259322,3.394444,54559.000000,22.000000
1643.253048,nan,52968.000000,-8.000000
1646.242480,3.279227,51356.000000,27.000000
1649.227618,3.465549,49659.000000,17.000000
1652.208463,3.679455,47803.000000,10.000000
1655.185014,3.620089,45865.000000,11.000000
1658.157272,4.338267,43581.000000,2.000000
1661.125236,3.311733,40998.000000,20.000000
1665.075842,nan,36899.000000,-3.000000
1668.033787,3.220840,33256.000000,20.000000
1670.987439,nan,29297.000000,-10.000000
1673.936797,nan,25248.000000,-7.000000
1676.881861,nan,21362.000000,-2.000000
1679.822632,2.998985,17958.000000,18.000000
1682.759109,nan,15044.000000,-7.000000
1685.691293,nan,12715.000000,-2.000000
1688.619182,3.332721,10757.000000,5.000000
1691.542779,2.499355,9157.000000,29.000000
1695.434228,2.970986,7483.000000,8.000000
1698.347805,2.397806,6498.000000,26.000000
1701.257089,nan,5614.000000,-6.000000
