Method:,Hadamard 1,,
Host Date-Time:,25/10/23 @ 16:1:34,,
Header Version:,1,,
System Temp (C):,38.32,,
Detector Temp (C):,35.69,,
Humidity (%):,62.96,,
Lamp PD:,128,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.506,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.571076,18269.000000,4905.000000
904.739192,0.595578,19684.000000,4995.000000
909.949268,0.581076,21675.000000,5687.000000
913.851816,0.596510,23482.000000,5946.000000
917.750071,0.617179,25749.000000,6217.000000
921.644031,0.624491,28448.000000,6754.000000
925.533698,0.650024,31685.000000,7093.000000
929.419072,0.655000,35299.000000,7812.000000
933.300152,0.687235,38958.000000,8005.000000
937.176938,0.682601,42411.000000,8808.000000
941.049430,0.709529,45503.000000,8882.000000
944.917629,0.705676,48422.000000,9536.000000
950.068549,0.722759,52118.000000,9868.000000
953.926729,0.718727,54797.000000,10472.000000
957.780616,0.720998,57646.000000,10959.000000
961.630209,0.715950,60453.000000,11627.000000
965.475508,0.706624,63306.000000,12440.000000
969.316514,0.697449,66143.000000,13275.000000
973.153226,0.688013,68846.000000,14121.000000
976.985644,0.678234,71365.000000,14971.000000
980.813769,0.668575,73772.000000,15824.000000
984.637600,0.662049,75891.000000,16525.000000
989.729363,0.662485,78252.000000,17022.000000
993.543176,0.652179,79748.000000,17764.000000
997.352695,0.658473,80903.000000,17762.000000
1001.157920,0.664699,81951.000000,17736.000000
1004.958852,0.672114,82676.000000,17590.000000
1008.755490,0.683349,83280.000000,17266.000000
1012.547834,0.693965,83764.000000,16947.000000
1016.335885,0.711941,84043.000000,16314.000000
1020.119642,0.727561,84173.000000,15762.000000
1023.899105,0.743996,84269.000000,15194.000000
1028.931711,0.769258,84249.000000,14332.000000
1032.701156,0.795531,84151.000000,13475.000000
1036.466307,0.797669,83920.000000,13372.000000
1040.227165,0.825171,83703.000000,12519.000000
1043.983729,0.839057,83454.000000,12089.000000
1047.735999,0.843701,83200.000000,11924.000000
1051.483976,0.860568,82984.000000,11440.000000
1055.227659,0.857319,82891.000000,11513.000000
1058.967048,0.875046,82902.000000,11054.000000
1062.702144,0.867181,82983.000000,11267.000000
1066.432946,0.870615,83085.000000,11192.000000
1071.400670,0.865656,83272.000000,11346.000000
1075.121453,0.866541,83611.000000,11369.000000
1078.837943,0.868015,83910.000000,11371.000000
1082.550140,0.847583,84123.000000,11949.000000
1086.258042,0.854891,84498.000000,11802.000000
1089.961651,0.850776,84758.000000,11951.000000
1093.660967,0.848861,85070.000000,12048.000000
1097.355988,0.846693,85377.000000,12152.000000
1101.046716,0.850364,85627.000000,12085.000000
1104.733151,0.856361,85977.000000,11968.000000
1109.641718,0.865607,86198.000000,11746.000000
1113.318133,0.871965,86300.000000,11589.000000
1116.990256,0.892109,86380.000000,11074.000000
1120.658084,0.897330,86438.000000,10949.000000
1124.321619,0.917345,86497.000000,10463.000000
1127.980861,0.935219,86496.000000,10041.000000
1131.635808,0.948113,86467.000000,9744.000000
1135.286462,0.973190,86483.000000,9199.000000
1138.932822,0.969823,86496.000000,9272.000000
1142.574889,0.998846,86410.000000,8664.000000
1147.424299,1.004757,86563.000000,8562.000000
1151.056347,1.011456,86656.000000,8440.000000
1154.684102,1.019639,86693.000000,8286.000000
1158.307563,1.027135,86776.000000,8152.000000
1161.926730,1.038867,86932.000000,7949.000000
1165.541603,1.044919,87054.000000,7850.000000
1169.152183,1.044650,87266.000000,7874.000000
1172.758470,1.050064,87564.000000,7803.000000
1176.360462,1.041136,88025.000000,8007.000000
1179.958161,1.052094,88414.000000,7842.000000
1184.748414,1.036846,89413.000000,8214.000000
1188.336095,1.032916,90258.000000,8367.000000
1191.919482,1.020580,91201.000000,8698.000000
1195.498575,1.019345,92249.000000,8823.000000
1199.073374,1.009422,93241.000000,9124.000000
1202.643880,0.992621,94422.000000,9604.000000
1206.210092,1.004714,95693.000000,9466.000000
1209.772011,0.980968,96947.000000,10129.000000
1213.329636,0.983666,98235.000000,10200.000000
1216.882967,0.974906,99643.000000,10557.000000
1221.614063,0.973089,101558.000000,10805.000000
1225.157376,0.969020,102920.000000,11053.000000
1228.696395,0.965445,104459.000000,11311.000000
1232.231121,0.963782,106001.000000,11522.000000
1235.761552,0.968787,107602.000000,11562.000000
1239.287691,0.964084,109122.000000,11853.000000
1242.809535,0.975407,110606.000000,11705.000000
1246.327086,0.974062,112195.000000,11910.000000
1249.840343,0.977542,113829.000000,11987.000000
1253.349307,0.984429,115465.000000,11968.000000
1258.021246,0.991219,117559.000000,11996.000000
1261.520191,0.997595,119218.000000,11988.000000
1265.014842,1.010256,121045.000000,11822.000000
1268.505200,1.019942,122707.000000,11720.000000
1271.991264,1.022690,124487.000000,11815.000000
1275.473035,1.034422,126207.000000,11659.000000
1278.950512,1.049156,127852.000000,11417.000000
1282.423695,1.048520,129253.000000,11559.000000
1285.892584,1.073576,130722.000000,11035.000000
1289.357180,1.073389,131838.000000,11134.000000
1293.969962,1.093869,133363.000000,10744.000000
1297.424540,1.101581,134097.000000,10613.000000
1300.874824,1.108727,134896.000000,10502.000000
1304.320814,1.123979,135580.000000,10191.000000
1307.762510,1.128446,136229.000000,10135.000000
1311.199913,1.137821,136606.000000,9946.000000
1314.633022,1.144893,136992.000000,9813.000000
1318.061837,1.151849,137473.000000,9691.000000
1321.486359,1.155033,137770.000000,9641.000000
1324.906587,1.161949,137920.000000,9499.000000
1328.322522,1.163463,138008.000000,9472.000000
1332.870422,1.165200,138020.000000,9435.000000
1336.276338,1.171849,137847.000000,9280.000000
1339.677961,1.171358,137691.000000,9280.000000
1343.075289,1.175353,137466.000000,9180.000000
1346.468324,1.190618,137219.000000,8847.000000
1349.857066,1.191012,136769.000000,8810.000000
1353.241514,1.200602,136220.000000,8583.000000
1356.621668,1.243435,135819.000000,7754.000000
1359.997528,1.244739,135437.000000,7709.000000
1363.369095,1.281789,134947.000000,7053.000000
1367.857839,1.294444,134229.000000,6814.000000
1371.219387,1.313150,133782.000000,6505.000000
1374.576642,1.327549,133317.000000,6271.000000
1377.929603,1.346263,132795.000000,5983.000000
1381.278270,1.383333,132372.000000,5476.000000
1384.622644,1.451187,132120.000000,4675.000000
1387.962724,1.457969,131903.000000,4595.000000
1391.298510,1.527150,131655.000000,3911.000000
1394.630003,1.498911,131316.000000,4163.000000
1397.957202,1.447012,130912.000000,4677.000000
1402.386789,1.433443,130249.000000,4801.000000
1405.703969,1.400299,129577.000000,5155.000000
1409.016856,1.374420,129091.000000,5451.000000
1412.325449,1.372874,128656.000000,5452.000000
1415.629749,1.353886,128099.000000,5671.000000
1418.929755,1.342811,127582.000000,5794.000000
1422.225467,1.339275,127181.000000,5823.000000
1425.516886,1.313742,126880.000000,6161.000000
1428.804011,1.319221,126593.000000,6070.000000
1432.086843,1.284770,126398.000000,6561.000000
1436.457272,1.298308,126107.000000,6345.000000
1439.730085,1.257998,125978.000000,6955.000000
1442.998604,1.275658,125962.000000,6677.000000
1446.262830,1.264643,125787.000000,6839.000000
1449.522762,1.270814,125591.000000,6732.000000
1452.778400,1.267738,125464.000000,6773.000000
1456.029745,1.263401,125171.000000,6825.000000
1459.276796,1.296152,124909.000000,6316.000000
1462.519553,1.257965,124592.000000,6879.000000
1465.758017,1.278554,124260.000000,6543.000000
1470.069290,1.277800,123684.000000,6524.000000
1473.297735,1.279688,123290.000000,6475.000000
1476.521886,1.286098,122785.000000,6354.000000
1479.741744,1.291816,122278.000000,6245.000000
1482.957309,1.293434,121732.000000,6194.000000
1486.168579,1.285907,121147.000000,6272.000000
1489.375556,1.303585,120507.000000,5990.000000
1492.578239,1.303405,119914.000000,5963.000000
1495.776629,1.296308,119197.000000,6025.000000
1498.970725,1.325976,118537.000000,5596.000000
1503.222841,1.315466,117543.000000,5685.000000
1506.406918,1.324774,116773.000000,5528.000000
1509.586702,1.330188,115949.000000,5421.000000
1512.762192,1.324462,115106.000000,5453.000000
1515.933389,1.319553,114146.000000,5469.000000
1519.100292,1.343409,113337.000000,5140.000000
1522.262901,1.330483,112368.000000,5250.000000
1525.421217,1.342606,111411.000000,5062.000000
1528.575239,1.347198,110371.000000,4962.000000
1531.724967,1.343819,109317.000000,4953.000000
1534.870402,1.353661,108165.000000,4791.000000
1539.057636,1.339176,106604.000000,4882.000000
1542.193052,1.350353,105395.000000,4704.000000
1545.324174,1.341906,104112.000000,4738.000000
1548.451003,1.334424,102809.000000,4760.000000
1551.573538,1.339870,101438.000000,4638.000000
1554.691780,1.349842,100012.000000,4469.000000
1557.805728,1.336393,98633.000000,4546.000000
1560.915382,1.370161,97134.000000,4142.000000
1564.020743,1.351595,95608.000000,4255.000000
1567.121810,1.339498,94118.000000,4307.000000
1571.249887,1.341456,92019.000000,4192.000000
1574.340935,1.322363,90456.000000,4306.000000
1577.427690,1.347325,88821.000000,3992.000000
1580.510151,1.333409,87162.000000,4045.000000
1583.588318,1.336892,85518.000000,3937.000000
1586.662192,1.339667,83880.000000,3837.000000
1589.731772,1.353074,82181.000000,3645.000000
1592.797059,1.335861,80396.000000,3710.000000
1595.858052,1.353480,78805.000000,3492.000000
1598.914751,1.332985,77067.000000,3580.000000
1602.983671,1.346893,74796.000000,3365.000000
1606.030352,1.350827,73099.000000,3259.000000
1609.072739,1.364443,71400.000000,3085.000000
1612.110833,1.368938,69781.000000,2984.000000
1615.144632,1.378645,68082.000000,2847.000000
1618.174138,1.386638,66375.000000,2725.000000
1621.199351,1.406302,64709.000000,2539.000000
1624.220270,1.399022,63082.000000,2517.000000
1627.236895,1.405636,61429.000000,2414.000000
1630.249227,1.383386,59860.000000,2476.000000
1634.258990,1.476318,57763.000000,1929.000000
1637.261303,1.435191,56194.000000,2063.000000
