Method:,Hadamard 1,,
Host Date-Time:,25/10/23 @ 15:58:39,,
Header Version:,1,,
System Temp (C):,37.27,,
Detector Temp (C):,35.21,,
Humidity (%):,65.85,,
Lamp PD:,128,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.505,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.576511,18269.000000,4844.000000
904.739192,0.583488,19684.000000,5136.000000
909.949268,0.587926,21675.000000,5598.000000
913.851816,0.591644,23482.000000,6013.000000
917.750071,0.613839,25749.000000,6265.000000
921.644031,0.619631,28448.000000,6830.000000
925.533698,0.643702,31685.000000,7197.000000
929.419072,0.655612,35299.000000,7801.000000
933.300152,0.681362,38958.000000,8114.000000
937.176938,0.679996,42411.000000,8861.000000
941.049430,0.708504,45503.000000,8903.000000
944.917629,0.705267,48422.000000,9545.000000
950.068549,0.721133,52118.000000,9905.000000
953.926729,0.720098,54797.000000,10439.000000
957.780616,0.722268,57646.000000,10927.000000
961.630209,0.715726,60453.000000,11633.000000
965.475508,0.706031,63306.000000,12457.000000
969.316514,0.698694,66143.000000,13237.000000
973.153226,0.687675,68846.000000,14132.000000
976.985644,0.683018,71365.000000,14807.000000
980.813769,0.667123,73772.000000,15877.000000
984.637600,0.659925,75891.000000,16606.000000
989.729363,0.662919,78252.000000,17005.000000
993.543176,0.650495,79748.000000,17833.000000
997.352695,0.656618,80903.000000,17838.000000
1001.157920,0.660968,81951.000000,17889.000000
1004.958852,0.670020,82676.000000,17675.000000
1008.755490,0.679942,83280.000000,17402.000000
1012.547834,0.689199,83764.000000,17134.000000
1016.335885,0.708388,84043.000000,16448.000000
1020.119642,0.723475,84173.000000,15911.000000
1023.899105,0.742854,84269.000000,15234.000000
1028.931711,0.761569,84249.000000,14588.000000
1032.701156,0.790181,84151.000000,13642.000000
1036.466307,0.799035,83920.000000,13330.000000
1040.227165,0.821578,83703.000000,12623.000000
1043.983729,0.838052,83454.000000,12117.000000
1047.735999,0.842320,83200.000000,11962.000000
1051.483976,0.859658,82984.000000,11464.000000
1055.227659,0.855474,82891.000000,11562.000000
1058.967048,0.878715,82902.000000,10961.000000
1062.702144,0.865258,82983.000000,11317.000000
1066.432946,0.877499,83085.000000,11016.000000
1071.400670,0.864624,83272.000000,11373.000000
1075.121453,0.870571,83611.000000,11264.000000
1078.837943,0.866376,83910.000000,11414.000000
1082.550140,0.853217,84123.000000,11795.000000
1086.258042,0.852835,84498.000000,11858.000000
1089.961651,0.850595,84758.000000,11956.000000
1093.660967,0.846883,85070.000000,12103.000000
1097.355988,0.845195,85377.000000,12194.000000
1101.046716,0.848607,85627.000000,12134.000000
1104.733151,0.852531,85977.000000,12074.000000
1109.641718,0.861962,86198.000000,11845.000000
1113.318133,0.867194,86300.000000,11717.000000
1116.990256,0.887312,86380.000000,11197.000000
1120.658084,0.894878,86438.000000,11011.000000
1124.321619,0.915233,86497.000000,10514.000000
1127.980861,0.933622,86496.000000,10078.000000
1131.635808,0.946156,86467.000000,9788.000000
1135.286462,0.965052,86483.000000,9373.000000
1138.932822,0.971700,86496.000000,9232.000000
1142.574889,0.991292,86410.000000,8816.000000
1147.424299,1.000819,86563.000000,8640.000000
1151.056347,1.012538,86656.000000,8419.000000
1154.684102,1.016870,86693.000000,8339.000000
1158.307563,1.028897,86776.000000,8119.000000
1161.926730,1.030963,86932.000000,8095.000000
1165.541603,1.050992,87054.000000,7741.000000
1169.152183,1.045036,87266.000000,7867.000000
1172.758470,1.055497,87564.000000,7706.000000
1176.360462,1.038487,88025.000000,8056.000000
1179.958161,1.045717,88414.000000,7958.000000
1184.748414,1.043398,89413.000000,8091.000000
1188.336095,1.028886,90258.000000,8445.000000
1191.919482,1.025602,91201.000000,8598.000000
1195.498575,1.017626,92249.000000,8858.000000
1199.073374,1.015702,93241.000000,8993.000000
1202.643880,0.993980,94422.000000,9574.000000
1206.210092,1.003157,95693.000000,9500.000000
1209.772011,0.984541,96947.000000,10046.000000
1213.329636,0.985629,98235.000000,10154.000000
1216.882967,0.976307,99643.000000,10523.000000
1221.614063,0.973170,101558.000000,10803.000000
1225.157376,0.969020,102920.000000,11053.000000
1228.696395,0.964869,104459.000000,11326.000000
1232.231121,0.965179,106001.000000,11485.000000
1235.761552,0.967100,107602.000000,11607.000000
1239.287691,0.961490,109122.000000,11924.000000
1242.809535,0.972302,110606.000000,11789.000000
1246.327086,0.973697,112195.000000,11920.000000
1249.840343,0.975050,113829.000000,12056.000000
1253.349307,0.982149,115465.000000,12031.000000
1258.021246,0.988801,117559.000000,12063.000000
1261.520191,0.993234,119218.000000,12109.000000
1265.014842,1.006234,121045.000000,11932.000000
1268.505200,1.017613,122707.000000,11783.000000
1271.991264,1.022396,124487.000000,11823.000000
1275.473035,1.034348,126207.000000,11661.000000
1278.950512,1.052593,127852.000000,11327.000000
1282.423695,1.043106,129253.000000,11704.000000
1285.892584,1.070400,130722.000000,11116.000000
1289.357180,1.075031,131838.000000,11092.000000
1293.969962,1.087211,133363.000000,10910.000000
1297.424540,1.102728,134097.000000,10585.000000
1300.874824,1.107076,134896.000000,10542.000000
1304.320814,1.122702,135580.000000,10221.000000
1307.762510,1.126436,136229.000000,10182.000000
1311.199913,1.138258,136606.000000,9936.000000
1314.633022,1.144318,136992.000000,9826.000000
1318.061837,1.152656,137473.000000,9673.000000
1321.486359,1.155528,137770.000000,9630.000000
1324.906587,1.164149,137920.000000,9451.000000
1328.322522,1.163004,138008.000000,9482.000000
1332.870422,1.166676,138020.000000,9403.000000
1336.276338,1.172927,137847.000000,9257.000000
1339.677961,1.174552,137691.000000,9212.000000
1343.075289,1.169759,137466.000000,9299.000000
1346.468324,1.193920,137219.000000,8780.000000
1349.857066,1.189535,136769.000000,8840.000000
1353.241514,1.206306,136220.000000,8471.000000
1356.621668,1.241256,135819.000000,7793.000000
1359.997528,1.254769,135437.000000,7533.000000
1363.369095,1.278966,134947.000000,7099.000000
1367.857839,1.303981,134229.000000,6666.000000
1371.219387,1.310754,133782.000000,6541.000000
1374.576642,1.329353,133317.000000,6245.000000
1377.929603,1.350054,132795.000000,5931.000000
1381.278270,1.388759,132372.000000,5408.000000
1384.622644,1.446567,132120.000000,4725.000000
1387.962724,1.464156,131903.000000,4530.000000
1391.298510,1.522291,131655.000000,3955.000000
1394.630003,1.499329,131316.000000,4159.000000
1397.957202,1.446455,130912.000000,4683.000000
1402.386789,1.425110,130249.000000,4894.000000
1405.703969,1.398869,129577.000000,5172.000000
1409.016856,1.371324,129091.000000,5490.000000
1412.325449,1.367412,128656.000000,5521.000000
1415.629749,1.362003,128099.000000,5566.000000
1418.929755,1.339302,127582.000000,5841.000000
1422.225467,1.340545,127181.000000,5806.000000
1425.516886,1.307235,126880.000000,6254.000000
1428.804011,1.320296,126593.000000,6055.000000
1432.086843,1.282460,126398.000000,6596.000000
1436.457272,1.297555,126107.000000,6356.000000
1439.730085,1.260251,125978.000000,6919.000000
1442.998604,1.273258,125962.000000,6714.000000
1446.262830,1.264453,125787.000000,6842.000000
1449.522762,1.265620,125591.000000,6813.000000
1452.778400,1.266585,125464.000000,6791.000000
1456.029745,1.259095,125171.000000,6893.000000
1459.276796,1.293000,124909.000000,6362.000000
1462.519553,1.262407,124592.000000,6809.000000
1465.758017,1.274985,124260.000000,6597.000000
1470.069290,1.279200,123684.000000,6503.000000
1473.297735,1.280091,123290.000000,6469.000000
1476.521886,1.281272,122785.000000,6425.000000
1479.741744,1.289665,122278.000000,6276.000000
1482.957309,1.291545,121732.000000,6221.000000
1486.168579,1.297698,121147.000000,6104.000000
1489.375556,1.302138,120507.000000,6010.000000
1492.578239,1.317769,119914.000000,5769.000000
1495.776629,1.301967,119197.000000,5947.000000
1498.970725,1.317522,118537.000000,5706.000000
1503.222841,1.321389,117543.000000,5608.000000
1506.406918,1.322111,116773.000000,5562.000000
1509.586702,1.339336,115949.000000,5308.000000
1512.762192,1.327820,115106.000000,5411.000000
1515.933389,1.329838,114146.000000,5341.000000
1519.100292,1.342649,113337.000000,5149.000000
1522.262901,1.343925,112368.000000,5090.000000
1525.421217,1.338507,111411.000000,5110.000000
1528.575239,1.347461,110371.000000,4959.000000
1531.724967,1.342681,109317.000000,4966.000000
1534.870402,1.349062,108165.000000,4842.000000
1539.057636,1.346894,106604.000000,4796.000000
1542.193052,1.342575,105395.000000,4789.000000
1545.324174,1.348091,104112.000000,4671.000000
1548.451003,1.343738,102809.000000,4659.000000
1551.573538,1.335955,101438.000000,4680.000000
1554.691780,1.367190,100012.000000,4294.000000
1557.805728,1.326943,98633.000000,4646.000000
1560.915382,1.378204,97134.000000,4066.000000
1564.020743,1.351085,95608.000000,4260.000000
1567.121810,1.341013,94118.000000,4292.000000
1571.249887,1.346667,92019.000000,4142.000000
1574.340935,1.336927,90456.000000,4164.000000
1577.427690,1.346022,88821.000000,4004.000000
1580.510151,1.347374,87162.000000,3917.000000
1583.588318,1.351019,85518.000000,3811.000000
1586.662192,1.326073,83880.000000,3959.000000
1589.731772,1.371076,82181.000000,3497.000000
1592.797059,1.330856,80396.000000,3753.000000
1595.858052,1.368666,78805.000000,3372.000000
1598.914751,1.323862,77067.000000,3656.000000
1602.983671,1.360794,74796.000000,3259.000000
1606.030352,1.351894,73099.000000,3251.000000
1609.072739,1.372542,71400.000000,3028.000000
1612.110833,1.370250,69781.000000,2975.000000
1615.144632,1.375908,68082.000000,2865.000000
1618.174138,1.391446,66375.000000,2695.000000
1621.199351,1.405789,64709.000000,2542.000000
1624.220270,1.393536,63082.000000,2549.000000
1627.236895,1.401340,61429.000000,2438.000000
1630.249227,1.378502,59860.000000,2504.000000
1634.258990,1.467184,57763.000000,1970.000000
1637.261303,1.423969,56194.000000,2117.000000
1640.259322,1.414027,54559.000000,2103.000000
1643.253048,1.568071,52968.000000,1432.000000
1646.242480,1.482962,51356.000000,1689.000000
1649.227618,1.537334,49659.000000,1441.000000
1652.208463,1.572245,47803.000000,1280.000000
1655.185014,1.555631,45865.000000,1276.000000
1658.157272,1.736750,43581.000000,799.000000
1661.125236,1.517245,40998.000000,1246.000000
1665.075842,1.696611,36899.000000,742.000000
1668.033787,1.640485,33256.000000,761.000000
1670.987439,1.587154,29297.000000,758.000000
1673.936797,1.611942,25248.000000,617.000000
1676.881861,1.510756,21362.000000,659.000000
1679.822632,1.588677,17958.000000,463.000000
1682.759109,1.456378,15044.000000,526.000000
1685.691293,1.638934,12715.000000,292.000000
1688.619182,1.433996,10757.000000,396.000000
1691.542779,1.514595,9157.000000,280.000000
1695.434228,1.882850,7483.000000,98.000000
1698.347805,1.540938,6498.000000,187.000000
1701.257089,2.470519,5614.000000,19.000000
