Method:,Hadamard 1,,
Host Date-Time:,25/10/23 @ 15:59:34,,
Header Version:,1,,
System Temp (C):,37.66,,
Detector Temp (C):,35.37,,
Humidity (%):,64.79,,
Lamp PD:,126,,
Shift Vector Coefficients:,-10.8918,0.0794284,-0.000141857,,
Pixel to Wavelength Coefficients:,1788.85,-0.924917,-0.000238536,,
Serial Number:,6110033,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.507,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.826625,0.578668,18269.000000,4820.000000
904.739192,0.587822,19684.000000,5085.000000
909.949268,0.584449,21675.000000,5643.000000
913.851816,0.596949,23482.000000,5940.000000
917.750071,0.616900,25749.000000,6221.000000
921.644031,0.627459,28448.000000,6708.000000
925.533698,0.644064,31685.000000,7191.000000
929.419072,0.668208,35299.000000,7578.000000
933.300152,0.686314,38958.000000,8022.000000
937.176938,0.689810,42411.000000,8663.000000
941.049430,0.704184,45503.000000,8992.000000
944.917629,0.713535,48422.000000,9365.000000
950.068549,0.721528,52118.000000,9896.000000
953.926729,0.724656,54797.000000,10330.000000
957.780616,0.724939,57646.000000,10860.000000
961.630209,0.714421,60453.000000,11668.000000
965.475508,0.708724,63306.000000,12380.000000
969.316514,0.704308,66143.000000,13067.000000
973.153226,0.690790,68846.000000,14031.000000
976.985644,0.677510,71365.000000,14996.000000
980.813769,0.670583,73772.000000,15751.000000
984.637600,0.664447,75891.000000,16434.000000
989.729363,0.654998,78252.000000,17318.000000
993.543176,0.657963,79748.000000,17529.000000
997.352695,0.656472,80903.000000,17844.000000
1001.157920,0.661965,81951.000000,17848.000000
1004.958852,0.667448,82676.000000,17780.000000
1008.755490,0.680591,83280.000000,17376.000000
1012.547834,0.689960,83764.000000,17104.000000
1016.335885,0.707281,84043.000000,16490.000000
1020.119642,0.724842,84173.000000,15861.000000
1023.899105,0.744081,84269.000000,15191.000000
1028.931711,0.764466,84249.000000,14491.000000
1032.701156,0.786820,84151.000000,13748.000000
1036.466307,0.809355,83920.000000,13017.000000
1040.227165,0.821235,83703.000000,12633.000000
1043.983729,0.833524,83454.000000,12244.000000
1047.735999,0.844686,83200.000000,11897.000000
1051.483976,0.856826,82984.000000,11539.000000
1055.227659,0.862441,82891.000000,11378.000000
1058.967048,0.867644,82902.000000,11244.000000
1062.702144,0.872143,82983.000000,11139.000000
1066.432946,0.873613,83085.000000,11115.000000
1071.400670,0.865848,83272.000000,11341.000000
1075.121453,0.863913,83611.000000,11438.000000
1078.837943,0.863607,83910.000000,11487.000000
1082.550140,0.860307,84123.000000,11604.000000
1086.258042,0.853752,84498.000000,11833.000000
1089.961651,0.845144,84758.000000,12107.000000
1093.660967,0.846919,85070.000000,12102.000000
1097.355988,0.847516,85377.000000,12129.000000
1101.046716,0.851552,85627.000000,12052.000000
1104.733151,0.858033,85977.000000,11922.000000
1109.641718,0.866125,86198.000000,11732.000000
1113.318133,0.876713,86300.000000,11463.000000
1116.990256,0.892540,86380.000000,11063.000000
1120.658084,0.900036,86438.000000,10881.000000
1124.321619,0.918217,86497.000000,10442.000000
1127.980861,0.933708,86496.000000,10076.000000
1131.635808,0.944518,86467.000000,9825.000000
1135.286462,0.967096,86483.000000,9329.000000
1138.932822,0.978098,86496.000000,9097.000000
1142.574889,0.996396,86410.000000,8713.000000
1147.424299,1.003491,86563.000000,8587.000000
1151.056347,1.008789,86656.000000,8492.000000
1154.684102,1.017026,86693.000000,8336.000000
1158.307563,1.030720,86776.000000,8085.000000
1161.926730,1.039250,86932.000000,7942.000000
1165.541603,1.039749,87054.000000,7944.000000
1169.152183,1.045975,87266.000000,7850.000000
